# time_s  setpoint_c  celsius  duty_pct
# 13:32:20  started, log sequence_20260909_133218.txt
# 13:32:20  stage 1/3: target 90.0 C (up)
425.705 82.06 79.06 30.2
426.206 82.13 78.98 31.0
426.707 82.20 78.76 33.1
427.208 82.27 78.98 31.4
427.709 82.34 79.21 29.8
428.209 82.41 78.98 32.1
428.710 82.49 78.83 33.6
429.211 82.56 79.13 31.4
429.712 82.63 78.91 33.7
430.213 82.71 78.98 33.4
430.714 82.78 79.21 31.9
431.215 82.86 78.76 36.1
431.716 82.93 78.76 36.5
432.216 83.01 79.28 32.4
432.717 83.09 79.06 34.9
433.218 83.16 79.36 32.8
433.719 83.24 78.98 36.5
434.220 83.32 79.28 34.4
434.721 83.40 79.43 33.7
435.221 83.48 79.59 33.1
435.722 83.56 79.74 32.5
436.223 83.64 79.59 34.4
436.724 83.72 79.59 35.1
437.225 83.81 79.43 37.0
437.726 83.89 79.66 35.6
438.227 83.97 79.43 38.1
438.727 84.05 79.66 36.8
439.228 84.14 80.12 33.6
439.729 84.22 79.89 36.3
440.230 84.31 80.12 35.1
440.731 84.39 80.36 33.9
441.232 84.48 80.28 35.3
441.732 84.56 80.20 36.8
442.233 84.65 80.43 35.5
442.734 84.73 80.59 35.0
443.235 84.82 80.99 32.5
443.736 84.91 80.83 34.8
444.236 85.00 80.67 36.9
444.737 85.08 80.99 35.0
445.238 85.17 81.15 34.6
445.739 85.26 81.31 34.1
446.240 85.35 81.15 36.4
446.741 85.44 81.39 35.2
447.242 85.53 81.55 34.7
447.742 85.62 81.63 34.9
448.243 85.70 81.71 35.1
# 13:33:18  stage 1, target 90.0 C, now 81.71 C, 58 s in stage
448.744 85.79 81.95 34.0
449.245 85.88 82.45 30.8
449.746 85.98 82.36 32.6
450.247 86.07 82.45 32.9
450.747 86.16 82.70 31.8
451.247 86.25 82.78 32.1
451.748 86.34 82.95 31.8
452.249 86.43 82.95 32.8
452.750 86.52 83.46 29.4
453.251 86.61 83.46 30.4
453.751 86.69 83.46 31.3
454.252 86.77 84.06 27.2
454.753 86.85 83.89 29.6
455.254 86.93 84.15 28.4
455.755 87.01 84.33 27.9
456.256 87.08 84.41 28.1
456.757 87.16 84.68 26.7
457.258 87.23 84.86 26.2
457.758 87.30 85.13 24.9
458.259 87.37 85.40 23.6
458.760 87.43 85.13 26.8
459.261 87.50 85.58 23.9
459.762 87.56 85.67 24.0
460.262 87.62 85.76 24.1
460.763 87.68 86.22 21.1
461.264 87.74 86.22 22.1
461.765 87.79 86.69 19.1
462.266 87.85 86.60 20.8
462.767 87.90 87.07 17.8
463.268 87.95 86.88 20.3
463.768 88.01 87.17 18.8
464.269 88.06 87.75 14.8
464.770 88.10 87.94 14.1
465.271 88.15 87.85 15.9
465.772 88.20 88.14 14.3
466.273 88.24 88.54 11.9
466.773 88.29 88.34 14.6
467.274 88.33 88.84 11.2
467.775 88.37 88.84 12.1
468.276 88.41 89.24 9.6
468.777 88.45 89.14 11.3
469.278 88.49 88.94 13.8
469.778 88.53 89.86 6.7
470.279 88.57 89.65 9.4
470.780 88.60 90.18 5.8
471.281 88.64 90.18 6.7
471.782 88.67 90.18 7.5
472.283 88.70 90.70 3.8
472.784 88.74 90.60 5.5
473.284 88.77 91.13 1.8
473.785 88.80 91.03 3.5
474.286 88.83 91.13 3.3
474.787 88.86 91.35 2.2
475.288 88.89 91.57 1.1
475.788 88.91 91.79 0.0
476.288 88.94 92.12 0.0
476.789 88.97 91.79 1.7
477.290 88.99 92.01 0.5
477.791 89.02 92.12 0.1
478.292 89.04 92.57 0.0
478.793 89.07 92.68 0.0
479.294 89.09 93.02 0.0
479.794 89.11 93.14 0.0
480.295 89.14 92.79 0.0
480.796 89.16 93.25 0.0
481.297 89.18 93.48 0.0
481.798 89.20 93.25 0.0
482.298 89.22 93.25 0.0
482.799 89.24 93.72 0.0
483.300 89.26 93.95 0.0
483.801 89.28 94.07 0.0
484.302 89.29 94.19 0.0
484.803 89.31 93.72 0.0
485.303 89.33 93.95 0.0
485.804 89.35 94.31 0.0
486.305 89.36 94.42 0.0
486.806 89.38 94.54 0.0
487.307 89.39 94.66 0.0
487.808 89.41 94.42 0.0
488.309 89.42 94.66 0.0
488.810 89.44 95.03 0.0
489.311 89.45 95.15 0.0
489.812 89.47 94.91 0.0
490.312 89.48 95.15 0.0
490.813 89.49 95.15 0.0
491.314 89.50 95.27 0.0
491.815 89.52 95.15 0.0
492.316 89.53 95.15 0.0
492.817 89.54 95.27 0.0
493.317 89.55 95.27 0.0
493.818 89.56 94.78 0.0
494.319 89.57 95.39 0.0
494.820 89.58 95.52 0.0
495.321 89.60 95.39 0.0
495.821 89.61 96.01 0.0
496.322 89.62 95.76 0.0
496.823 89.62 96.01 0.0
497.324 89.63 95.52 0.0
# 13:34:07  stage 1 done at 95.52 C after 107 s
# 13:34:07  stage 2/3: target 60.0 C (down)
497.826 89.64 95.52 0.0
498.327 89.64 95.64 0.0
498.828 89.65 95.76 0.0
499.328 89.65 95.64 0.0
499.829 89.64 95.76 0.0
500.330 89.64 97.03 0.0
500.830 89.63 95.64 0.0
501.331 89.62 95.89 0.0
501.832 89.60 95.89 0.0
502.332 89.59 95.76 0.0
502.833 89.57 96.14 0.0
503.334 89.55 95.89 0.0
503.835 89.53 96.39 0.0
504.336 89.51 95.89 0.0
504.837 89.48 96.01 0.0
505.338 89.46 95.64 0.0
505.838 89.43 95.76 0.0
506.339 89.40 95.64 0.0
506.840 89.36 95.64 0.0
507.341 89.33 95.76 0.0
507.842 89.29 95.52 0.0
508.342 89.26 95.64 0.0
# 13:34:18  stage 2, target 60.0 C, now 95.64 C, 11 s in stage
508.843 89.22 95.64 0.0
509.344 89.18 95.64 0.0
509.845 89.13 95.64 0.0
510.346 89.09 95.64 0.0
510.847 89.05 95.15 0.0
511.347 89.00 95.52 0.0
511.848 88.95 95.39 0.0
512.349 88.90 95.76 0.0
512.850 88.85 95.64 0.0
513.351 88.80 95.15 0.0
513.852 88.75 95.27 0.0
514.353 88.70 95.76 0.0
514.854 88.64 95.52 0.0
515.355 88.59 95.39 0.0
515.855 88.53 95.03 0.0
516.356 88.47 96.65 0.0
516.857 88.41 95.64 0.0
517.358 88.35 94.78 0.0
517.859 88.29 95.15 0.0
518.359 88.23 95.03 0.0
518.860 88.16 95.03 0.0
519.361 88.10 95.03 0.0
519.862 88.04 94.91 0.0
520.363 87.97 95.03 0.0
520.864 87.90 94.42 0.0
521.364 87.84 94.91 0.0
521.865 87.77 94.78 0.0
522.366 87.70 94.66 0.0
522.867 87.63 94.54 0.0
523.368 87.56 94.78 0.0
523.869 87.49 94.66 0.0
524.370 87.41 94.07 0.0
524.870 87.34 94.42 0.0
525.371 87.27 95.03 0.0
525.872 87.19 94.42 0.0
526.372 87.12 94.31 0.0
526.873 87.04 94.07 0.0
527.373 86.97 93.83 0.0
527.874 86.89 94.07 0.0
528.375 86.81 94.19 0.0
528.876 86.74 93.83 0.0
529.377 86.66 93.25 0.0
529.878 86.58 93.72 0.0
530.378 86.50 93.83 0.0
530.879 86.42 93.60 0.0
531.380 86.34 93.48 0.0
531.881 86.26 93.48 0.0
532.382 86.18 93.14 0.0
532.883 86.09 93.14 0.0
533.383 86.01 92.91 0.0
533.884 85.93 92.91 0.0
534.385 85.85 92.79 0.0
534.886 85.76 93.14 0.0
535.387 85.68 92.68 0.0
535.888 85.59 92.91 0.0
536.388 85.51 92.91 0.0
536.889 85.42 92.68 0.0
537.390 85.34 92.34 0.0
537.891 85.25 92.46 0.0
538.392 85.17 92.79 0.0
538.893 85.08 92.34 0.0
539.394 84.99 92.34 0.0
539.894 84.91 91.79 0.0
540.395 84.82 90.70 0.0
540.896 84.73 92.01 0.0
541.397 84.64 92.01 0.0
541.898 84.55 92.12 0.0
542.399 84.46 91.57 0.0
542.900 84.38 91.24 0.0
543.400 84.29 91.57 0.0
543.901 84.20 91.13 0.0
544.402 84.11 91.68 0.0
544.903 84.02 91.24 0.0
545.404 83.93 91.13 0.0
545.905 83.84 90.92 0.0
546.405 83.74 91.13 0.0
546.906 83.65 90.81 0.0
547.407 83.56 90.70 0.0
547.908 83.47 90.60 0.0
548.409 83.38 90.60 0.0
548.910 83.29 90.81 0.0
549.410 83.20 90.28 0.0
549.911 83.10 90.18 0.0
550.412 83.01 90.39 0.0
550.913 82.92 90.28 0.0
551.413 82.82 90.18 0.0
551.914 82.73 89.86 0.0
552.414 82.64 89.97 0.0
552.915 82.55 89.76 0.0
553.416 82.45 89.55 0.0
553.917 82.36 89.45 0.0
554.418 82.26 89.65 0.0
554.919 82.17 89.45 0.0
555.420 82.08 89.24 0.0
555.920 81.98 89.45 0.0
556.421 81.89 89.04 0.0
556.922 81.79 89.14 0.0
557.423 81.70 88.84 0.0
557.924 81.60 88.84 0.0
558.425 81.51 88.64 0.0
558.926 81.41 88.44 0.0
559.427 81.32 88.44 0.0
559.927 81.22 88.64 0.0
560.428 81.13 88.24 0.0
560.929 81.03 88.14 0.0
561.430 80.94 88.04 0.0
561.931 80.84 88.04 0.0
562.431 80.74 87.75 0.0
562.932 80.65 87.65 0.0
563.433 80.55 87.55 0.0
563.934 80.46 86.88 0.0
564.435 80.36 87.46 0.0
564.936 80.26 87.17 0.0
565.436 80.17 87.07 0.0
565.937 80.07 87.17 0.0
566.438 79.97 86.98 0.0
566.939 79.88 86.79 0.0
567.440 79.78 86.79 0.0
567.941 79.68 86.69 0.0
568.442 79.59 86.69 0.0
# 13:35:18  stage 2, target 60.0 C, now 86.69 C, 71 s in stage
568.942 79.49 86.41 0.0
569.443 79.39 86.50 0.0
569.944 79.29 86.41 0.0
570.445 79.20 86.50 0.0
570.946 79.10 86.22 0.0
571.446 79.00 86.13 0.0
571.947 78.90 85.85 0.0
572.448 78.81 85.85 0.0
572.949 78.71 85.49 0.0
573.450 78.61 85.76 0.0
573.951 78.51 85.85 0.0
574.451 78.42 85.67 0.0
574.953 78.32 85.31 0.0
575.453 78.22 85.04 0.0
575.954 78.12 85.22 0.0
576.455 78.02 84.95 0.0
576.955 77.93 84.86 0.0
577.456 77.83 84.77 0.0
577.957 77.73 84.15 0.0
578.457 77.63 84.68 0.0
578.958 77.53 84.68 0.0
579.459 77.44 84.41 0.0
579.960 77.34 84.24 0.0
580.461 77.24 84.41 0.0
580.962 77.14 84.41 0.0
581.462 77.04 83.63 0.0
581.963 76.94 84.06 0.0
582.464 76.85 83.80 0.0
582.965 76.75 83.89 0.0
583.466 76.65 83.63 0.0
583.966 76.55 83.37 0.0
584.467 76.45 83.54 0.0
584.968 76.35 83.63 0.0
585.469 76.25 83.29 0.0
585.970 76.16 83.20 0.0
586.471 76.06 83.12 0.0
586.971 75.96 83.29 0.0
587.472 75.86 82.86 0.0
587.973 75.76 83.03 0.0
588.474 75.66 82.78 0.0
588.975 75.56 82.61 0.0
589.475 75.46 82.78 0.0
589.976 75.36 82.53 0.0
590.477 75.27 82.12 0.0
590.978 75.17 82.28 0.0
591.479 75.07 82.03 0.0
591.980 74.97 81.79 0.0
592.481 74.87 81.79 0.0
592.981 74.77 81.95 0.0
593.482 74.67 81.71 0.0
593.983 74.57 81.55 0.0
594.484 74.47 81.55 0.0
594.985 74.37 81.15 0.0
595.486 74.27 81.39 0.0
595.986 74.17 81.55 0.0
596.487 74.08 81.07 0.0
596.988 73.98 80.99 0.0
597.489 73.88 80.83 0.0
597.990 73.78 80.67 0.0
598.491 73.68 80.59 0.0
598.992 73.58 80.75 0.0
599.492 73.48 80.51 0.0
599.993 73.38 80.36 0.0
600.494 73.28 80.12 0.0
600.995 73.18 80.20 0.0
601.496 73.08 80.05 0.0
601.997 72.98 80.05 0.0
602.497 72.88 79.74 0.0
602.997 72.78 79.97 0.0
603.498 72.68 79.82 0.0
603.999 72.58 79.36 0.0
604.500 72.49 79.51 0.0
605.001 72.39 79.43 0.0
605.502 72.29 79.28 0.0
606.003 72.19 78.83 0.0
606.503 72.09 78.98 0.0
607.004 71.99 78.91 0.0
607.505 71.89 78.83 0.0
608.006 71.79 78.76 0.0
608.507 71.69 78.61 0.0
609.008 71.59 78.91 0.0
609.508 71.49 78.39 0.0
610.009 71.39 78.46 0.0
610.510 71.29 78.24 0.0
611.011 71.19 78.32 0.0
611.512 71.09 78.32 0.0
612.013 70.99 78.10 0.0
612.514 70.89 77.81 0.0
613.014 70.79 77.66 0.0
613.515 70.69 77.88 0.0
614.016 70.59 77.74 0.0
614.517 70.49 77.59 0.0
615.018 70.39 77.38 0.0
615.518 70.29 77.45 0.0
616.019 70.19 77.31 0.0
616.520 70.09 77.24 0.0
617.021 69.99 77.09 0.0
617.522 69.90 77.09 0.0
618.023 69.80 76.67 0.0
618.523 69.70 76.53 0.0
619.024 69.60 76.60 0.0
619.525 69.50 76.53 0.0
620.026 69.40 76.53 0.0
620.527 69.30 76.25 0.0
621.028 69.20 76.47 0.0
621.529 69.10 76.12 0.0
622.029 69.00 76.05 0.0
622.530 68.90 75.98 0.0
623.031 68.80 75.91 0.0
623.532 68.70 75.84 0.0
624.033 68.60 75.64 0.0
624.534 68.50 75.37 0.0
625.034 68.40 75.50 0.0
625.535 68.30 75.37 0.0
626.036 68.20 75.30 0.0
626.537 68.10 75.17 0.0
627.038 68.00 75.10 0.0
627.538 67.90 75.04 0.0
628.038 67.80 74.84 0.0
# 13:36:18  stage 2, target 60.0 C, now 74.84 C, 131 s in stage
628.539 67.70 74.71 0.0
629.040 67.60 74.71 0.0
629.541 67.50 74.71 0.0
630.042 67.40 74.44 0.0
630.543 67.30 74.38 0.0
631.043 67.20 74.18 0.0
631.544 67.10 74.18 0.0
632.045 67.00 74.31 0.0
632.546 66.90 73.99 0.0
633.047 66.80 73.99 0.0
633.547 66.70 73.80 0.0
634.048 66.60 73.73 0.0
634.549 66.50 73.67 0.0
635.050 66.40 73.73 0.0
635.551 66.30 73.61 0.0
636.052 66.20 73.42 0.0
636.552 66.10 73.23 0.0
637.053 66.00 73.23 0.0
637.554 65.90 73.29 0.0
638.055 65.80 72.91 0.0
638.556 65.70 72.91 0.0
639.057 65.60 72.91 0.0
639.557 65.50 73.04 0.0
640.058 65.40 72.79 0.0
640.559 65.30 72.48 0.0
641.060 65.20 72.98 0.0
641.561 65.10 72.42 0.0
642.062 65.00 72.30 0.0
642.563 64.90 72.36 0.0
643.063 64.80 72.11 0.0
643.564 64.70 72.30 0.0
644.065 64.60 71.99 0.0
644.566 64.50 71.93 0.0
645.067 64.40 71.99 0.0
645.568 64.30 71.81 0.0
646.068 64.20 71.51 0.0
646.569 64.10 71.87 0.0
647.070 64.00 71.45 0.0
647.571 63.90 71.33 0.0
648.072 63.81 71.21 0.0
648.573 63.71 71.27 0.0
649.074 63.62 71.21 0.0
649.575 63.53 70.98 0.0
650.076 63.44 70.80 0.0
650.576 63.35 70.80 0.0
651.077 63.27 70.98 0.0
651.578 63.19 70.86 0.0
652.079 63.11 70.68 0.0
652.580 63.03 70.45 0.0
653.080 62.95 70.45 0.0
653.580 62.88 70.33 0.0
654.081 62.81 70.28 0.0
654.582 62.74 70.22 0.0
655.083 62.67 70.05 0.0
655.584 62.60 70.10 0.0
656.084 62.54 69.93 0.0
656.585 62.48 69.71 0.0
657.086 62.41 69.82 0.0
657.587 62.35 69.71 0.0
658.088 62.29 69.76 0.0
658.589 62.24 69.48 0.0
659.090 62.18 69.42 0.0
659.590 62.13 69.25 0.0
660.091 62.07 69.37 0.0
660.592 62.02 69.14 0.0
661.093 61.97 69.14 0.0
661.594 61.92 68.92 0.0
662.095 61.87 68.98 0.0
662.595 61.83 68.92 0.0
663.096 61.78 68.87 0.0
663.597 61.74 68.81 0.0
664.098 61.69 68.53 0.0
664.599 61.65 68.48 0.0
665.100 61.61 68.32 0.0
665.600 61.57 68.43 0.0
666.101 61.53 68.15 0.0
666.602 61.49 68.21 0.0
667.103 61.45 67.99 0.0
667.604 61.42 67.94 0.0
668.105 61.38 67.83 0.0
668.605 61.35 67.88 0.0
669.106 61.31 67.78 0.0
669.607 61.28 67.67 0.0
670.108 61.25 67.62 0.0
670.609 61.22 67.62 0.0
671.109 61.19 67.51 0.0
671.610 61.16 67.46 0.0
672.111 61.13 67.24 0.0
672.612 61.10 67.35 0.0
673.113 61.07 67.19 0.0
673.614 61.05 67.14 0.0
674.114 61.02 66.93 0.0
674.615 60.99 66.98 0.0
675.116 60.97 66.82 0.0
675.617 60.95 66.88 0.0
676.118 60.92 66.72 0.0
676.619 60.90 66.62 0.0
677.120 60.88 66.51 0.0
677.620 60.85 66.41 0.0
678.121 60.83 66.41 0.0
678.622 60.81 66.31 0.0
679.122 60.79 66.31 0.0
679.622 60.77 66.10 0.0
680.123 60.75 66.05 0.0
680.624 60.73 66.05 0.0
681.125 60.72 65.95 0.0
681.626 60.70 65.70 0.4
682.127 60.68 66.56 0.0
682.628 60.66 65.75 0.0
683.128 60.65 65.70 0.0
683.629 60.63 65.70 0.0
684.130 60.61 65.49 0.4
684.631 60.60 65.34 1.1
685.132 60.58 65.29 1.0
685.633 60.57 65.29 0.5
686.133 60.56 65.19 0.8
686.634 60.54 65.05 1.6
687.135 60.53 65.05 1.1
687.636 60.52 65.00 1.0
688.137 60.50 64.90 1.4
# 13:37:18  stage 2, target 60.0 C, now 64.90 C, 191 s in stage
688.638 60.49 64.95 0.5
689.139 60.48 64.65 2.5
689.639 60.47 64.65 2.0
690.140 60.45 64.50 2.8
690.641 60.44 64.46 2.7
691.142 60.43 64.46 2.2
691.643 60.42 64.46 1.8
692.144 60.41 63.83 6.6
692.644 60.40 64.26 2.4
693.145 60.39 64.07 3.5
693.646 60.38 63.97 3.9
694.147 60.37 63.88 4.2
694.648 60.36 63.97 3.0
695.149 60.35 63.92 3.0
695.649 60.34 63.64 5.0
696.150 60.33 63.78 3.4
696.651 60.33 63.64 4.2
697.152 60.32 63.64 3.8
697.653 60.31 63.49 4.6
698.154 60.30 63.45 4.6
698.654 60.30 63.21 6.2
699.155 60.29 63.21 5.7
699.656 60.28 63.12 6.1
700.157 60.27 62.98 6.9
700.658 60.27 62.98 6.4
701.159 60.26 63.02 5.6
701.660 60.25 62.93 6.1
702.160 60.25 62.93 5.7
702.661 60.24 62.84 6.2
703.162 60.23 62.74 6.6
703.663 60.23 62.70 6.6
704.163 60.22 62.70 6.3
704.663 60.22 62.37 8.7
705.164 60.21 62.47 7.5
705.665 60.21 62.47 7.1
706.166 60.20 62.42 7.2
706.667 60.20 62.47 6.5
707.168 60.19 62.24 8.1
707.668 60.19 63.12 0.5
708.169 60.18 62.24 7.8
708.670 60.18 62.24 7.5
709.171 60.17 62.24 7.2
709.672 60.17 62.10 8.1
710.173 60.16 62.01 8.6
710.673 60.16 62.10 7.5
711.174 60.16 62.01 8.0
711.675 60.15 61.92 8.5
712.176 60.15 61.78 9.3
712.677 60.15 61.69 9.8
713.178 60.14 61.78 8.7
713.678 60.14 61.69 9.2
714.179 60.13 61.78 8.2
714.680 60.13 61.69 8.7
715.181 60.13 61.64 8.8
715.682 60.12 61.60 9.0
716.182 60.12 61.73 7.6
716.683 60.12 61.51 9.3
717.184 60.12 61.60 8.4
717.685 60.11 61.60 8.2
718.186 60.11 61.51 8.8
718.687 60.11 61.42 9.3
719.188 60.10 61.42 9.1
719.688 60.10 61.38 9.3
720.189 60.10 61.33 9.5
720.690 60.10 61.42 8.5
721.191 60.09 61.29 9.5
721.692 60.09 61.29 9.3
722.193 60.09 61.20 9.9
722.693 60.09 61.11 10.4
723.194 60.09 61.24 9.1
723.695 60.08 61.15 9.7
724.196 60.08 61.24 8.8
724.697 60.08 61.15 9.4
725.198 60.08 61.20 8.9
725.699 60.08 60.89 11.4
726.199 60.07 61.15 8.9
726.700 60.07 61.15 8.8
727.201 60.07 61.15 8.8
727.702 60.07 60.98 10.1
728.203 60.07 61.06 9.2
728.704 60.06 60.98 9.9
729.204 60.06 60.98 9.7
729.705 60.06 61.02 9.2
730.205 60.06 61.02 9.2
730.706 60.06 61.02 9.1
731.207 60.06 60.98 9.3
731.708 60.06 61.11 8.2
732.208 60.05 61.11 8.1
732.709 60.05 61.11 8.1
733.210 60.05 61.06 8.4
733.711 60.05 61.33 6.1
734.212 60.05 61.11 8.0
734.713 60.05 61.29 6.5
735.214 60.05 61.11 8.0
735.714 60.05 61.24 6.8
736.215 60.04 61.24 6.8
736.716 60.04 61.02 8.7
737.217 60.04 61.24 6.7
737.718 60.04 61.11 7.8
738.219 60.04 61.11 7.8
738.719 60.04 61.24 6.6
739.220 60.04 61.20 7.0
739.721 60.04 61.11 7.7
740.222 60.04 61.24 6.5
740.723 60.04 61.29 6.2
741.224 60.03 61.20 6.9
741.724 60.03 61.24 6.5
742.225 60.03 61.33 5.7
742.726 60.03 61.33 5.8
743.227 60.03 60.93 9.1
743.728 60.03 61.24 6.4
744.229 60.03 61.29 6.0
744.730 60.03 61.15 7.1
745.230 60.03 61.38 5.2
745.731 60.03 61.29 6.0
746.232 60.03 61.51 4.1
746.733 60.03 61.33 5.6
747.234 60.03 61.46 4.5
747.735 60.02 61.42 4.9
748.236 60.02 61.51 4.2
# 13:38:18  stage 2, target 60.0 C, now 61.51 C, 251 s in stage
748.736 60.02 61.42 5.0
749.237 60.02 61.46 4.6
749.738 60.02 61.38 5.3
750.239 60.02 61.46 4.6
750.740 60.02 61.46 4.6
751.241 60.02 61.60 3.4
751.741 60.02 61.55 3.9
752.242 60.02 61.51 4.2
752.743 60.02 61.78 2.0
753.244 60.02 61.60 3.6
753.745 60.02 61.51 4.3
754.246 60.02 61.60 3.6
754.747 60.02 61.46 4.7
755.247 60.02 61.69 2.8
755.747 60.02 61.73 2.4
756.248 60.02 61.69 2.8
756.749 60.02 61.73 2.5
757.250 60.02 61.69 2.9
757.751 60.01 61.82 1.7
758.251 60.01 61.60 3.6
758.752 60.01 62.01 0.2
759.253 60.01 61.69 2.9
759.754 60.01 61.78 2.1
760.255 60.01 61.87 1.4
760.756 60.01 61.87 1.4
761.256 60.01 61.73 2.6
761.757 60.01 61.69 2.9
762.258 60.01 61.69 2.9
762.759 60.01 61.82 1.7
763.260 60.01 61.82 1.7
763.761 60.01 61.82 1.6
764.261 60.01 61.96 0.5
764.762 60.01 61.82 1.7
765.263 60.01 61.96 0.5
765.764 60.01 61.87 1.3
766.265 60.01 61.82 1.6
766.766 60.01 61.92 0.8
767.267 60.01 61.96 0.4
767.767 60.01 61.82 1.6
768.268 60.01 61.87 1.1
768.769 60.01 61.87 1.1
769.270 60.01 61.82 1.4
769.771 60.01 62.01 0.0
770.272 60.01 61.82 1.4
770.772 60.01 62.01 0.0
771.273 60.01 61.69 2.6
771.774 60.01 61.92 0.6
772.275 60.01 61.92 0.6
772.776 60.01 61.87 0.9
773.277 60.01 61.87 0.8
773.777 60.01 61.82 1.2
774.278 60.01 62.01 0.0
774.779 60.01 61.87 0.8
775.280 60.01 62.05 0.0
775.781 60.01 61.87 0.8
776.282 60.01 61.87 0.7
776.782 60.01 61.87 0.7
777.283 60.01 62.05 0.0
777.784 60.01 61.96 0.0
778.285 60.01 61.73 1.8
778.786 60.01 61.87 0.6
779.287 60.01 61.69 2.0
779.787 60.00 61.87 0.4
780.288 60.00 61.73 1.5
780.789 60.00 61.69 1.8
781.290 60.00 61.73 1.2
781.790 60.00 61.69 1.5
782.291 60.00 61.73 1.1
782.792 60.00 61.55 2.5
783.293 60.00 61.73 0.8
783.794 60.00 61.82 0.0
784.295 60.00 61.64 1.5
784.795 60.00 61.69 1.0
785.296 60.00 61.51 2.4
785.797 60.00 61.51 2.3
786.298 60.00 61.46 2.5
786.799 60.00 61.51 2.0
787.299 60.00 61.46 2.3
787.800 60.00 61.51 1.8
788.301 60.00 61.42 2.4
788.802 60.00 61.33 3.0
789.303 60.00 61.38 2.5
789.804 60.00 61.42 2.0
790.304 60.00 61.42 1.9
790.805 60.00 61.38 2.2
791.306 60.00 61.46 1.3
791.807 60.00 61.29 2.8
792.308 60.00 61.29 2.6
792.809 60.00 61.20 3.3
793.309 60.00 61.11 3.9
793.810 60.00 61.20 3.0
794.311 60.00 61.20 2.8
794.812 60.00 61.15 3.1
795.313 60.00 61.15 3.0
795.814 60.00 61.11 3.2
796.315 60.00 61.02 3.9
796.815 60.00 61.11 3.0
797.316 60.00 61.11 2.9
797.817 60.00 61.02 3.5
798.318 60.00 61.11 2.7
798.819 60.00 60.98 3.7
799.320 60.00 60.93 4.0
799.821 60.00 60.80 4.9
800.321 60.00 60.89 4.0
800.822 60.00 61.02 2.8
801.323 60.00 60.84 4.2
801.824 60.00 60.80 4.5
802.325 60.00 60.75 4.7
802.826 60.00 60.71 4.9
803.326 60.00 60.80 4.1
803.827 60.00 60.71 4.7
804.328 60.00 60.71 4.6
804.829 60.00 60.58 5.6
805.330 60.00 60.62 5.0
805.830 60.00 60.58 5.3
806.331 60.00 60.62 4.8
806.831 60.00 60.54 5.4
807.332 60.00 60.54 5.3
807.833 60.00 60.36 6.7
808.334 60.00 60.32 6.9
# 13:39:18  stage 2, target 60.0 C, now 60.32 C, 311 s in stage
808.835 60.00 60.45 5.6
809.336 60.00 60.41 5.9
809.836 60.00 60.41 5.8
810.337 60.00 60.32 6.4
810.838 60.00 60.45 5.2
811.339 60.00 60.45 5.1
811.840 60.00 60.32 6.1
812.341 60.00 60.41 5.3
812.842 60.00 60.49 4.5
813.343 60.00 60.41 5.2
813.843 60.00 60.41 5.2
