# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
117.305 60.00 36.4700 100.0 23.530 25.141
117.354 60.00 36.4200 100.0 23.579 25.291
117.404 60.00 36.4700 100.0 23.530 25.120
117.454 60.00 36.5200 100.0 23.481 24.951
117.505 60.00 36.4700 100.0 23.530 25.101
117.554 60.00 36.3200 100.0 23.678 25.571
117.604 60.00 36.4700 100.0 23.530 25.079
117.655 60.00 36.5200 100.0 23.481 24.910
117.704 60.00 36.3200 100.0 23.678 25.541
117.754 60.00 36.4200 100.0 23.579 25.209
117.804 60.00 36.3700 100.0 23.629 25.359
117.855 60.00 36.3700 100.0 23.629 25.348
117.905 60.00 36.5200 100.0 23.481 24.858
117.954 60.00 36.2700 100.0 23.727 25.649
118.004 60.00 36.4700 100.0 23.530 24.997
118.055 60.00 36.3200 100.0 23.678 25.467
118.105 60.00 36.2700 100.0 23.727 25.617
118.155 60.00 36.4700 100.0 23.530 24.965
118.205 60.00 36.4200 100.0 23.579 25.116
118.255 60.00 36.3200 100.0 23.678 25.426
118.306 60.00 36.3700 100.0 23.629 25.255
118.356 60.00 36.6600 100.0 23.334 24.288
118.405 60.00 36.3700 100.0 23.629 25.239
118.455 60.00 36.3200 100.0 23.678 25.389
118.505 60.00 36.4700 100.0 23.530 24.898
118.556 60.00 36.3200 100.0 23.678 25.370
118.606 60.00 36.3200 100.0 23.678 25.359
118.655 60.00 36.3700 100.0 23.629 25.188
118.706 60.00 36.4200 100.0 23.579 25.019
118.756 60.00 36.2700 100.0 23.727 25.490
118.805 60.00 36.3700 100.0 23.629 25.159
118.855 60.00 36.3200 100.0 23.678 25.309
118.905 60.00 36.3200 100.0 23.678 25.299
118.956 60.00 36.3200 100.0 23.678 25.289
119.005 60.00 36.2700 100.0 23.727 25.439
119.055 60.00 36.3200 100.0 23.678 25.268
119.106 60.00 36.2700 100.0 23.727 25.418
119.155 60.00 36.2700 100.0 23.727 25.408
119.206 60.00 36.2700 100.0 23.727 25.397
