# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
10.603 29.46 28.0700 22.0 1.388 3.521 28.06 -0.0007
10.703 29.48 28.0600 22.4 1.413 3.568 28.04 -0.0021
10.804 29.49 28.0600 22.6 1.433 3.598 28.03 -0.0025
10.902 29.51 28.1000 21.7 1.414 3.496 28.16 0.0048
11.003 29.53 28.0700 22.6 1.458 3.609 28.07 -0.0005
11.104 29.55 28.2600 17.5 1.285 2.980 28.72 0.0379
11.203 29.57 28.0800 22.7 1.486 3.638 28.08 0.0003
11.303 29.58 28.0800 22.8 1.500 3.645 28.10 0.0012
11.403 29.60 28.0900 22.7 1.510 3.641 28.13 0.0028
11.504 29.62 28.1200 22.1 1.501 3.574 28.22 0.0081
11.603 29.64 28.1100 22.5 1.527 3.625 28.19 0.0064
11.702 29.66 28.1100 22.7 1.546 3.653 28.18 0.0061
11.804 29.67 28.1200 22.4 1.550 3.627 28.23 0.0089
11.903 29.69 28.1100 23.0 1.584 3.704 28.18 0.0056
12.003 29.71 28.1200 23.0 1.596 3.709 28.19 0.0066
12.103 29.73 28.1200 22.9 1.605 3.700 28.23 0.0084
12.203 29.75 28.1300 23.0 1.621 3.717 28.23 0.0087
12.303 29.77 28.1300 23.1 1.635 3.725 28.24 0.0094
12.402 29.78 28.1500 22.9 1.640 3.705 28.29 0.0119
12.504 29.80 28.1600 22.7 1.647 3.692 28.32 0.0139
12.603 29.82 28.1600 22.9 1.665 3.717 28.32 0.0137
12.702 29.84 28.1700 22.7 1.668 3.688 28.37 0.0166
12.803 29.86 28.1700 22.9 1.688 3.721 28.36 0.0159
12.903 29.88 28.1700 23.1 1.708 3.752 28.35 0.0152
13.003 29.90 28.1800 22.9 1.711 3.725 28.40 0.0181
13.103 29.91 28.1700 23.6 1.749 3.817 28.33 0.0138
13.203 29.93 28.2100 22.6 1.725 3.696 28.47 0.0221
13.304 29.95 28.2000 22.9 1.749 3.740 28.45 0.0207
13.402 29.97 28.2200 22.6 1.748 3.701 28.51 0.0241
13.503 29.99 28.2100 23.0 1.778 3.766 28.47 0.0215
13.604 30.01 28.2100 23.3 1.798 3.799 28.46 0.0207
13.703 30.03 28.2200 23.1 1.804 3.781 28.50 0.0229
13.803 30.05 28.2400 22.9 1.806 3.753 28.55 0.0257
13.903 30.06 28.2500 22.7 1.811 3.734 28.59 0.0280
14.003 30.08 28.2600 22.8 1.828 3.755 28.59 0.0279
14.103 30.10 28.2500 23.1 1.851 3.797 28.57 0.0265
14.202 30.12 28.2700 22.8 1.849 3.754 28.63 0.0301
14.304 30.14 28.2800 22.8 1.860 3.757 28.65 0.0311
14.402 30.16 28.2800 22.8 1.874 3.769 28.66 0.0314
14.503 30.18 28.3000 22.6 1.878 3.748 28.70 0.0337
14.603 30.20 28.3100 22.4 1.882 3.727 28.75 0.0360
14.703 30.22 28.3000 22.9 1.911 3.789 28.71 0.0334
14.803 30.23 28.3300 22.4 1.901 3.721 28.80 0.0385
14.903 30.25 28.3300 22.7 1.925 3.767 28.77 0.0368
15.051 30.27 28.3600 22.2 1.917 3.707 28.85 0.0414
0.108 28.51 28.5200 0.2 -0.015 0.041 28.56 0.0032
0.209 28.51 28.5100 0.7 -0.006 0.115 28.54 0.0017
0.309 28.51 28.5400 0.2 -0.031 0.073 28.62 0.0069
0.409 28.51 28.5700 0.0 -0.054 0.035 28.71 0.0118
0.510 28.51 28.5600 0.2 -0.050 0.089 28.70 0.0112
0.608 28.52 28.6000 0.0 -0.079 0.032 28.80 0.0172
0.709 28.52 28.5800 0.3 -0.063 0.123 28.76 0.0144
0.810 28.52 28.6000 0.2 -0.075 0.119 28.80 0.0171
0.909 28.53 28.6200 0.0 -0.093 0.095 28.87 0.0210
1.010 28.53 28.6400 0.0 -0.105 0.087 28.92 0.0239
1.109 28.54 28.6500 0.0 -0.114 0.090 28.96 0.0260
1.209 28.54 28.6700 0.0 -0.130 0.068 29.03 0.0297
1.310 28.54 28.6900 0.0 -0.144 0.052 29.08 0.0329
1.409 28.55 28.7000 0.0 -0.153 0.054 29.12 0.0350
1.510 28.56 28.7100 0.0 -0.158 0.068 29.15 0.0364
1.609 28.56 28.7200 0.0 -0.156 0.103 29.16 0.0365
1.709 28.57 28.7400 0.0 -0.176 0.064 29.24 0.0410
1.810 28.57 28.7500 0.0 -0.175 0.095 29.24 0.0413
1.908 28.58 28.7600 0.0 -0.180 0.106 29.27 0.0427
2.010 28.59 28.7700 0.0 -0.185 0.115 29.30 0.0442
2.108 28.59 28.7900 0.0 -0.192 0.115 29.34 0.0462
2.210 28.60 28.7900 0.0 -0.189 0.151 29.34 0.0461
2.310 28.61 28.8100 0.0 -0.197 0.144 29.39 0.0484
2.409 28.62 28.8200 0.0 -0.207 0.132 29.44 0.0510
2.510 28.63 28.8400 0.0 -0.212 0.138 29.47 0.0526
2.608 28.63 28.8600 0.0 -0.226 0.110 29.53 0.0560
2.710 28.64 28.8700 0.0 -0.226 0.129 29.55 0.0567
2.809 28.65 28.8900 0.0 -0.237 0.115 29.60 0.0594
2.909 28.66 28.9000 0.0 -0.242 0.115 29.64 0.0612
3.010 28.67 28.9200 0.0 -0.250 0.107 29.68 0.0633
3.109 28.68 28.9400 0.0 -0.261 0.086 29.74 0.0663
3.210 28.69 28.9600 0.0 -0.269 0.080 29.78 0.0683
3.309 28.70 28.9700 0.0 -0.270 0.093 29.80 0.0692
3.409 28.71 28.9900 0.0 -0.277 0.085 29.84 0.0713
3.509 28.72 29.0000 0.0 -0.281 0.086 29.87 0.0728
3.609 28.73 29.0100 0.0 -0.276 0.118 29.88 0.0724
3.710 28.74 29.0300 0.0 -0.287 0.096 29.93 0.0753
3.810 28.75 29.0500 0.0 -0.301 0.062 30.00 0.0787
3.909 28.76 29.0700 0.0 -0.310 0.047 30.05 0.0812
4.009 28.77 29.0800 0.0 -0.307 0.069 30.06 0.0813
4.109 28.79 29.0900 0.0 -0.305 0.089 30.07 0.0815
4.209 28.80 29.1100 0.0 -0.311 0.081 30.11 0.0834
4.310 28.81 29.1200 0.0 -0.309 0.102 30.12 0.0836
4.409 28.82 29.1500 0.0 -0.328 0.046 30.21 0.0882
4.510 28.83 29.1600 0.0 -0.328 0.057 30.23 0.0889
4.609 28.85 29.1800 0.0 -0.335 0.046 30.27 0.0909
4.709 28.86 29.2000 0.0 -0.338 0.045 30.30 0.0922
4.810 28.87 29.2200 0.0 -0.352 0.009 30.37 0.0956
4.908 28.88 29.2200 0.0 -0.338 0.067 30.34 0.0934
5.010 28.90 29.2600 0.0 -0.363 -0.011 30.45 0.0993
5.108 28.91 29.2800 0.0 -0.367 -0.012 30.48 0.1005
5.210 28.92 29.2700 0.0 -0.349 0.057 30.44 0.0976
5.310 28.94 29.3000 0.0 -0.367 0.006 30.52 0.1018
5.408 28.95 29.3200 0.0 -0.373 -0.008 30.57 0.1038
5.510 28.96 29.3200 0.0 -0.362 0.038 30.55 0.1022
5.608 28.98 29.3500 0.0 -0.379 -0.012 30.63 0.1062
5.710 28.99 29.3600 0.0 -0.374 0.010 30.63 0.1059
5.809 29.00 29.3800 0.0 -0.376 0.011 30.66 0.1070
5.909 29.02 29.3800 0.0 -0.367 0.048 30.66 0.1059
6.009 29.03 29.4000 0.0 -0.372 0.037 30.70 0.1076
6.109 29.05 29.4300 0.0 -0.381 0.011 30.75 0.1102
6.210 29.06 29.4300 0.0 -0.367 0.066 30.72 0.1080
6.310 29.07 29.4600 0.0 -0.380 0.025 30.79 0.1113
6.409 29.09 29.4800 0.0 -0.392 -0.010 30.85 0.1144
6.509 29.10 29.4900 0.0 -0.386 0.016 30.86 0.1138
6.609 29.12 29.4900 0.0 -0.375 0.057 30.84 0.1123
6.709 29.13 29.5200 0.0 -0.381 0.040 30.89 0.1143
6.810 29.15 29.5400 0.0 -0.389 0.016 30.94 0.1166
6.909 29.16 29.5500 0.0 -0.386 0.028 30.95 0.1168
7.010 29.18 29.5600 0.0 -0.383 0.042 30.97 0.1169
7.109 29.19 29.5800 0.0 -0.381 0.055 30.98 0.1170
7.209 29.21 29.5900 0.0 -0.382 0.051 31.01 0.1181
7.310 29.23 29.6100 0.0 -0.388 0.034 31.05 0.1200
7.408 29.24 29.6200 0.0 -0.377 0.073 31.04 0.1185
7.510 29.26 29.6400 0.0 -0.383 0.055 31.09 0.1205
7.608 29.27 29.6500 0.0 -0.377 0.076 31.09 0.1201
7.710 29.29 29.6600 0.0 -0.373 0.089 31.10 0.1201
7.810 29.30 29.6800 0.0 -0.376 0.080 31.14 0.1215
7.909 29.32 29.6800 0.0 -0.363 0.124 31.12 0.1197
8.010 29.34 29.7000 0.0 -0.366 0.114 31.16 0.1211
8.109 29.35 29.7200 0.0 -0.368 0.106 31.19 0.1223
8.211 29.37 29.7300 0.0 -0.356 0.148 31.17 0.1206
8.310 29.39 29.7600 0.0 -0.375 0.083 31.26 0.1252
8.410 29.40 29.7700 0.0 -0.364 0.117 31.25 0.1240
8.510 29.42 29.7800 0.0 -0.363 0.120 31.28 0.1245
8.610 29.44 29.8000 0.0 -0.362 0.122 31.30 0.1252
8.710 29.45 29.8100 0.0 -0.362 0.120 31.33 0.1260
8.811 29.47 29.8200 0.0 -0.351 0.156 31.31 0.1246
8.910 29.49 29.8500 0.0 -0.362 0.117 31.38 0.1276
9.011 29.50 29.8500 0.0 -0.352 0.150 31.37 0.1263
9.110 29.52 29.8700 0.0 -0.352 0.146 31.40 0.1273
9.211 29.54 29.8800 0.0 -0.340 0.186 31.38 0.1256
9.311 29.55 29.8900 0.0 -0.339 0.186 31.41 0.1263
9.409 29.57 29.9100 0.0 -0.337 0.187 31.43 0.1269
9.511 29.59 29.9300 0.0 -0.345 0.156 31.49 0.1294
9.609 29.60 29.9500 0.0 -0.349 0.142 31.52 0.1309
9.711 29.62 29.9600 0.0 -0.340 0.168 31.52 0.1301
9.811 29.64 29.9800 0.0 -0.338 0.170 31.54 0.1305
9.910 29.66 29.9700 0.0 -0.316 0.242 31.50 0.1270
10.010 29.67 30.0100 0.0 -0.335 0.171 31.59 0.1317
10.110 29.69 30.0100 0.0 -0.319 0.222 31.56 0.1294
10.210 29.71 30.0300 0.0 -0.319 0.219 31.59 0.1302
10.311 29.73 30.0400 0.0 -0.319 0.214 31.62 0.1312
10.410 29.74 30.0600 0.0 -0.320 0.203 31.65 0.1324
10.511 29.76 30.0800 0.0 -0.319 0.202 31.68 0.1330
10.610 29.78 30.0800 0.0 -0.301 0.260 31.64 0.1302
10.710 29.80 30.1000 0.0 -0.304 0.243 31.68 0.1318
10.811 29.81 30.1000 0.0 -0.290 0.286 31.66 0.1299
10.909 29.83 30.1200 0.0 -0.287 0.288 31.68 0.1303
11.011 29.85 30.1300 0.0 -0.282 0.301 31.69 0.1302
11.109 29.87 30.1500 0.0 -0.279 0.305 31.71 0.1305
11.211 29.89 30.1700 0.0 -0.289 0.264 31.78 0.1336
11.310 29.90 30.1700 0.0 -0.267 0.330 31.73 0.1302
11.410 29.92 30.2000 0.0 -0.280 0.281 31.81 0.1336
11.511 29.94 30.2300 0.0 -0.288 0.247 31.86 0.1363
11.610 29.96 30.2300 0.0 -0.273 0.292 31.84 0.1341
11.711 29.98 30.2400 0.0 -0.261 0.326 31.83 0.1327
11.810 29.99 30.2400 0.0 -0.244 0.375 31.80 0.1303
11.910 30.01 30.2700 0.0 -0.260 0.315 31.89 0.1344
12.010 30.03 30.2800 0.0 -0.245 0.356 31.87 0.1326
12.110 30.05 30.3100 0.0 -0.256 0.310 31.94 0.1358
12.210 30.07 30.3200 0.0 -0.248 0.330 31.94 0.1351
12.311 30.09 30.3200 0.0 -0.237 0.362 31.93 0.1337
12.410 30.10 30.3200 0.0 -0.217 0.420 31.89 0.1309
12.511 30.12 30.3400 0.0 -0.219 0.405 31.93 0.1323
12.610 30.14 30.3600 0.0 -0.216 0.408 31.95 0.1327
12.710 30.16 30.3700 0.0 -0.209 0.422 31.96 0.1324
12.811 30.18 30.3800 0.0 -0.199 0.445 31.96 0.1315
12.909 30.20 30.4000 0.0 -0.199 0.437 31.99 0.1326
13.011 30.22 30.4000 0.0 -0.182 0.486 31.96 0.1302
13.109 30.23 30.4200 0.0 -0.183 0.472 32.00 0.1316
13.211 30.25 30.4300 0.0 -0.176 0.484 32.01 0.1313
13.311 30.27 30.4400 0.0 -0.170 0.496 32.01 0.1311
13.410 30.29 30.4600 0.0 -0.167 0.495 32.04 0.1317
13.511 30.31 30.4700 0.0 -0.162 0.503 32.05 0.1317
13.609 30.33 30.4800 0.0 -0.153 0.524 32.05 0.1311
13.711 30.35 30.5000 0.0 -0.150 0.524 32.07 0.1315
13.810 30.37 30.5200 0.0 -0.150 0.512 32.11 0.1328
13.910 30.38 30.5200 0.0 -0.133 0.560 32.08 0.1305
14.010 30.40 30.5300 0.0 -0.130 0.558 32.11 0.1310
14.110 30.42 30.5300 0.0 -0.109 0.618 32.07 0.1280
14.211 30.44 30.5700 0.0 -0.125 0.552 32.16 0.1324
14.311 30.46 30.5700 0.0 -0.115 0.577 32.15 0.1315
14.410 30.48 30.5800 0.0 -0.107 0.593 32.16 0.1310
14.510 30.50 30.6000 0.0 -0.099 0.607 32.16 0.1306
14.610 30.52 30.6000 0.0 -0.088 0.634 32.16 0.1295
14.710 30.54 30.6000 0.5 -0.068 0.689 32.13 0.1268
14.811 30.55 30.6200 0.3 -0.068 0.676 32.16 0.1281
14.910 30.57 30.6400 0.4 -0.062 0.684 32.17 0.1281
15.011 30.59 30.6400 0.7 -0.045 0.731 32.15 0.1259
15.110 30.61 30.6300 1.2 -0.022 0.795 32.11 0.1227
15.210 30.63 30.6700 0.7 -0.038 0.725 32.20 0.1273
15.311 30.65 30.6900 0.6 -0.037 0.716 32.23 0.1283
15.409 30.67 30.6900 0.8 -0.023 0.750 32.21 0.1268
15.511 30.69 30.7100 0.8 -0.018 0.754 32.23 0.1271
15.609 30.71 30.7200 1.0 -0.008 0.774 32.23 0.1264
15.711 30.73 30.7200 1.2 0.003 0.799 32.23 0.1254
15.811 30.75 30.7300 1.5 0.020 0.843 32.21 0.1234
15.909 30.76 30.7300 1.6 0.030 0.863 32.21 0.1227
16.011 30.78 30.7600 1.5 0.029 0.842 32.25 0.1245
16.109 30.80 30.7700 1.5 0.034 0.845 32.27 0.1248
16.211 30.82 30.7700 2.0 0.057 0.911 32.22 0.1214
16.310 30.84 30.7600 2.6 0.084 0.987 32.17 0.1175
16.410 30.86 30.7800 2.3 0.079 0.955 32.22 0.1199
16.511 30.88 30.8000 2.0 0.076 0.926 32.27 0.1222
16.610 30.90 30.8200 2.1 0.082 0.932 32.28 0.1223
16.711 30.92 30.8200 2.5 0.101 0.981 32.26 0.1199
16.810 30.94 30.8700 1.3 0.064 0.841 32.42 0.1287
16.910 30.96 30.8500 2.2 0.103 0.957 32.32 0.1223
17.010 30.98 30.8600 2.5 0.116 0.986 32.32 0.1212
17.110 31.00 30.8700 2.6 0.127 1.009 32.31 0.1203
17.210 31.02 30.8500 3.4 0.161 1.108 32.23 0.1150
17.311 31.04 30.8800 3.0 0.151 1.057 32.31 0.1186
17.410 31.05 30.8900 3.2 0.166 1.090 32.29 0.1171
17.511 31.07 30.9100 3.0 0.163 1.064 32.34 0.1192
17.610 31.09 30.9200 3.2 0.175 1.087 32.34 0.1184
17.710 31.11 30.9500 2.6 0.159 1.017 32.43 0.1230
17.811 31.13 30.9400 3.2 0.188 1.098 32.37 0.1187
17.909 31.15 30.9500 3.4 0.199 1.119 32.37 0.1180
18.011 31.17 30.9600 3.7 0.216 1.160 32.35 0.1161
18.109 31.19 30.9700 3.6 0.220 1.158 32.37 0.1168
18.211 31.21 30.9800 3.6 0.226 1.158 32.39 0.1173
18.311 31.23 30.9900 3.9 0.241 1.191 32.38 0.1159
18.410 31.25 31.0100 3.7 0.240 1.172 32.42 0.1176
18.511 31.27 31.0200 3.9 0.251 1.192 32.42 0.1169
18.609 31.29 31.0100 4.4 0.279 1.267 32.37 0.1131
18.711 31.31 31.0300 4.2 0.275 1.237 32.42 0.1154
18.810 31.33 31.0400 4.3 0.284 1.250 32.43 0.1152
18.910 31.35 31.0500 4.5 0.297 1.275 32.42 0.1142
19.011 31.37 31.0500 4.8 0.314 1.314 32.40 0.1125
19.111 31.39 31.0700 4.5 0.313 1.290 32.45 0.1144
19.210 31.41 31.0800 4.7 0.323 1.305 32.45 0.1140
19.311 31.43 31.1000 4.7 0.328 1.306 32.47 0.1146
19.409 31.44 31.0700 5.8 0.376 1.449 32.35 0.1066
19.511 31.46 31.1100 5.2 0.359 1.373 32.45 0.1117
19.610 31.48 31.1200 5.1 0.362 1.364 32.48 0.1128
19.711 31.50 31.1300 5.3 0.377 1.393 32.47 0.1116
19.811 31.52 31.1400 5.3 0.385 1.403 32.48 0.1116
19.910 31.54 31.1400 5.6 0.401 1.438 32.46 0.1101
20.011 31.56 31.1500 5.8 0.414 1.460 32.46 0.1093
20.109 31.58 31.1600 5.7 0.418 1.454 32.49 0.1103
20.211 31.60 31.1700 5.8 0.429 1.473 32.49 0.1097
20.310 31.62 31.1800 5.9 0.440 1.488 32.49 0.1094
20.410 31.64 31.1900 6.0 0.448 1.497 32.51 0.1095
20.511 31.66 31.2200 5.6 0.441 1.453 32.57 0.1126
20.610 31.68 31.2000 6.6 0.484 1.578 32.47 0.1058
20.711 31.70 31.2100 6.6 0.490 1.578 32.49 0.1064
20.810 31.72 31.2100 6.8 0.506 1.611 32.47 0.1050
20.910 31.74 31.2200 6.9 0.516 1.624 32.48 0.1048
21.010 31.76 31.2400 6.9 0.520 1.617 32.51 0.1058
21.110 31.78 31.2700 6.3 0.507 1.552 32.59 0.1102
21.210 31.80 31.2500 7.4 0.553 1.685 32.48 0.1029
21.311 31.82 31.2600 7.5 0.562 1.697 32.49 0.1028
21.410 31.84 31.2600 7.8 0.582 1.742 32.47 0.1008
21.511 31.86 31.2800 7.5 0.577 1.700 32.53 0.1038
21.610 31.88 31.2800 7.8 0.595 1.741 32.51 0.1020
21.710 31.90 31.2700 8.5 0.630 1.837 32.43 0.0969
21.811 31.92 31.3100 7.7 0.606 1.734 32.56 0.1037
21.909 31.94 31.3100 8.0 0.626 1.778 32.53 0.1016
22.011 31.96 31.3100 8.3 0.644 1.817 32.51 0.0999
22.109 31.98 31.3300 8.2 0.649 1.812 32.54 0.1008
22.211 32.00 31.3300 8.6 0.669 1.858 32.51 0.0987
22.311 32.02 31.3400 8.7 0.680 1.870 32.52 0.0987
22.409 32.04 31.3500 8.6 0.683 1.859 32.55 0.1000
22.511 32.06 31.3600 8.8 0.699 1.891 32.54 0.0987
22.609 32.08 31.3600 8.9 0.712 1.910 32.54 0.0982
22.711 32.10 31.3800 8.8 0.713 1.890 32.58 0.0999
22.811 32.12 31.3800 9.1 0.732 1.930 32.56 0.0981
22.910 32.14 31.4000 9.1 0.738 1.930 32.58 0.0988
23.010 32.16 31.4100 9.1 0.749 1.942 32.59 0.0986
23.109 32.17 31.4100 9.4 0.766 1.977 32.58 0.0972
23.210 32.19 31.4000 10.0 0.797 2.057 32.52 0.0931
23.309 32.21 31.4200 9.9 0.799 2.040 32.55 0.0947
23.409 32.23 31.4200 9.9 0.810 2.053 32.56 0.0947
23.510 32.25 31.4300 10.2 0.827 2.086 32.55 0.0934
23.609 32.27 31.4500 9.8 0.822 2.044 32.61 0.0965
23.710 32.29 31.4500 10.2 0.843 2.093 32.58 0.0942
23.809 32.31 31.4600 10.4 0.858 2.118 32.58 0.0934
23.909 32.33 31.4700 10.4 0.867 2.122 32.59 0.0937
24.009 32.35 31.4500 11.1 0.899 2.209 32.52 0.0892
24.109 32.37 31.4500 11.5 0.922 2.260 32.49 0.0869
24.210 32.39 31.4900 10.7 0.901 2.163 32.61 0.0934
24.309 32.41 31.5000 10.9 0.917 2.192 32.60 0.0923
24.409 32.43 31.4900 11.3 0.941 2.248 32.57 0.0896
24.509 32.45 31.4900 11.8 0.967 2.311 32.52 0.0866
24.609 32.47 31.5200 11.2 0.951 2.233 32.62 0.0920
24.710 32.49 31.5200 11.5 0.972 2.276 32.60 0.0899
24.810 32.51 31.5400 11.3 0.970 2.246 32.65 0.0925
24.909 32.53 31.5400 11.8 0.997 2.312 32.61 0.0892
25.010 32.55 31.5500 11.7 1.004 2.310 32.63 0.0900
25.109 32.57 31.5500 11.9 1.021 2.339 32.62 0.0889
25.209 32.59 31.5700 11.9 1.025 2.329 32.65 0.0901
25.310 32.61 31.5800 11.8 1.031 2.323 32.67 0.0912
25.408 32.63 31.5700 12.3 1.059 2.391 32.63 0.0877
25.510 32.65 31.6000 12.0 1.056 2.358 32.68 0.0905
25.609 32.67 31.6100 12.1 1.065 2.362 32.70 0.0909
25.710 32.69 31.6100 12.2 1.079 2.383 32.70 0.0903
25.810 32.71 31.6200 12.2 1.086 2.381 32.72 0.0910
25.908 32.73 31.6200 12.5 1.106 2.424 32.69 0.0892
26.010 32.75 31.6300 12.8 1.124 2.459 32.68 0.0877
26.108 32.77 31.6300 13.0 1.141 2.491 32.67 0.0866
26.210 32.79 31.6500 12.8 1.144 2.472 32.71 0.0883
26.309 32.81 31.6500 13.0 1.157 2.490 32.71 0.0879
26.409 32.83 31.6500 13.3 1.177 2.531 32.69 0.0861
26.510 32.85 31.6700 13.0 1.177 2.503 32.73 0.0884
26.609 32.87 31.6900 13.0 1.184 2.502 32.76 0.0891
