# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
129.910 59.99 35.2400 100.0 24.758 26.303
129.915 59.99 35.2400 100.0 24.757 26.296
129.919 59.99 35.2300 100.0 24.763 26.310
129.929 59.99 35.2300 100.0 24.764 26.309
129.949 59.99 35.2300 100.0 24.767 26.314
129.968 59.99 35.2300 100.0 24.770 26.320
129.989 59.99 35.2400 100.0 24.758 26.285
130.008 59.99 35.2300 100.0 24.762 26.293
130.029 59.99 35.2300 100.0 24.769 26.310
130.048 59.99 35.2200 100.0 24.773 26.317
130.069 59.99 35.2200 100.0 24.774 26.317
130.088 59.99 35.2200 100.0 24.771 26.305
130.109 59.99 35.2100 100.0 24.785 26.341
130.128 59.99 35.2200 100.0 24.777 26.315
130.149 59.99 35.2200 100.0 24.776 26.310
130.168 59.99 35.2200 100.0 24.775 26.305
130.189 59.99 35.2100 100.0 24.784 26.325
130.208 59.99 35.2100 100.0 24.783 26.319
130.229 59.99 35.2100 100.0 24.783 26.318
130.249 59.99 35.2200 100.0 24.774 26.288
130.268 59.99 35.2100 100.0 24.789 26.328
130.289 59.99 35.2100 100.0 24.789 26.325
130.308 59.99 35.2000 100.0 24.792 26.329
130.329 59.99 35.2000 100.0 24.799 26.348
130.348 59.99 35.1900 100.0 24.800 26.346
130.369 59.99 35.2000 100.0 24.790 26.316
130.389 59.99 35.2000 100.0 24.797 26.333
130.409 59.99 35.1900 100.0 24.801 26.340
130.428 59.99 35.2000 100.0 24.797 26.326
130.449 59.99 35.2000 100.0 24.794 26.315
130.468 59.99 35.1800 100.0 24.812 26.361
130.489 59.99 35.1800 100.0 24.814 26.364
130.508 59.99 35.1900 100.0 24.808 26.346
130.529 59.99 35.1800 100.0 24.810 26.347
130.548 59.99 35.1900 100.0 24.810 26.343
130.569 59.99 35.1900 100.0 24.803 26.322
130.588 59.99 35.1800 100.0 24.813 26.346
130.610 59.99 35.1800 100.0 24.810 26.336
130.629 59.99 35.1800 100.0 24.816 26.348
130.650 59.99 35.1800 100.0 24.817 26.348
130.669 59.99 35.1900 100.0 24.806 26.315
130.690 59.99 35.1700 100.0 24.821 26.354
130.709 59.99 35.1700 100.0 24.820 26.347
130.730 59.99 35.1600 100.0 24.831 26.374
130.749 59.99 35.1700 100.0 24.823 26.350
130.770 59.99 35.1700 100.0 24.822 26.344
130.790 59.99 35.1700 100.0 24.826 26.353
130.810 59.99 35.1500 100.0 24.840 26.388
130.830 59.99 35.1600 100.0 24.830 26.358
130.849 59.99 35.1600 100.0 24.835 26.368
130.870 59.99 35.1600 100.0 24.830 26.351
130.889 59.99 35.1500 100.0 24.847 26.394
130.910 59.99 35.1500 100.0 24.840 26.373
130.929 59.99 35.1600 100.0 24.837 26.361
130.950 59.99 35.1600 100.0 24.833 26.348
130.969 59.99 35.1600 100.0 24.834 26.346
130.990 59.99 35.1600 100.0 24.835 26.347
131.009 59.99 35.1500 100.0 24.845 26.372
131.030 59.99 35.1500 100.0 24.840 26.354
131.049 59.99 35.1500 100.0 24.849 26.377
131.070 59.99 35.1500 100.0 24.846 26.364
131.090 59.99 35.1400 100.0 24.850 26.373
131.111 59.99 35.1400 100.0 24.857 26.391
131.129 59.99 35.1400 100.0 24.855 26.380
131.150 59.99 35.1300 100.0 24.863 26.401
131.169 59.99 35.1400 100.0 24.853 26.370
131.190 59.99 35.1300 100.0 24.862 26.391
131.209 59.99 35.1400 100.0 24.851 26.358
131.230 59.99 35.1300 100.0 24.866 26.396
131.249 59.99 35.1400 100.0 24.859 26.375
131.270 59.99 35.1300 100.0 24.864 26.385
131.290 59.99 35.1300 100.0 24.867 26.390
131.309 59.99 35.1300 100.0 24.862 26.373
131.330 59.99 35.1300 100.0 24.865 26.378
131.349 59.99 35.1300 100.0 24.862 26.368
131.371 59.99 35.1200 100.0 24.875 26.401
131.389 59.99 35.1300 100.0 24.867 26.374
131.410 59.99 35.1300 100.0 24.865 26.368
131.430 59.99 35.1100 100.0 24.887 26.424
131.450 59.99 35.1100 100.0 24.882 26.408
131.469 59.99 35.1100 100.0 24.886 26.417
131.490 59.99 35.1200 100.0 24.879 26.395
131.509 59.99 35.1200 100.0 24.872 26.370
131.530 59.99 35.1200 100.0 24.873 26.371
131.549 59.99 35.1000 100.0 24.890 26.415
131.570 59.99 35.1100 100.0 24.884 26.394
131.589 59.99 35.1100 100.0 24.884 26.392
131.610 59.99 35.1100 100.0 24.881 26.381
131.630 59.99 35.1100 100.0 24.881 26.378
131.651 59.99 35.1100 100.0 24.889 26.397
131.670 59.99 35.1000 100.0 24.890 26.398
131.691 59.99 35.1000 100.0 24.891 26.396
131.710 59.99 35.1000 100.0 24.896 26.407
131.731 59.99 35.1000 100.0 24.893 26.398
131.750 59.99 35.1000 100.0 24.900 26.412
131.771 59.99 35.1000 100.0 24.894 26.394
131.790 59.99 35.1000 100.0 24.897 26.398
131.811 59.99 35.0900 100.0 24.906 26.422
131.831 59.99 35.0900 100.0 24.903 26.408
131.850 59.99 35.0900 100.0 24.908 26.421
131.871 59.99 35.0900 100.0 24.903 26.403
131.890 59.99 35.0900 100.0 24.900 26.392
131.911 59.99 35.0900 100.0 24.905 26.404
131.930 59.99 35.1000 100.0 24.895 26.372
131.951 59.99 35.0900 100.0 24.903 26.391
131.970 59.99 35.0900 100.0 24.909 26.405
131.991 59.99 35.0900 100.0 24.903 26.387
132.010 59.99 35.0800 100.0 24.910 26.401
132.031 59.99 35.0900 100.0 24.904 26.383
132.050 59.99 35.0800 100.0 24.913 26.405
132.072 59.99 35.0800 100.0 24.913 26.400
132.090 59.99 35.0900 100.0 24.904 26.373
132.111 59.99 35.0900 100.0 24.903 26.368
132.130 59.99 35.0700 100.0 24.923 26.422
132.151 59.99 35.0700 100.0 24.923 26.417
132.170 59.99 35.0900 100.0 24.909 26.376
132.191 59.99 35.0700 100.0 24.926 26.421
132.210 59.99 35.0700 100.0 24.924 26.411
132.231 59.99 35.0800 100.0 24.919 26.393
132.250 59.99 35.0800 100.0 24.919 26.393
132.272 59.99 35.0700 100.0 24.927 26.413
132.290 59.99 35.0600 100.0 24.938 26.440
132.311 59.99 35.0600 100.0 24.932 26.418
132.331 59.99 35.0600 100.0 24.932 26.416
132.350 59.99 35.0600 100.0 24.934 26.419
132.371 59.99 35.0500 100.0 24.949 26.459
132.390 59.99 35.0400 100.0 24.950 26.458
