# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
1.816 37.80 37.4600 2.2 0.339 0.725
1.825 37.80 37.4600 2.2 0.342 0.737
1.836 37.80 37.4700 2.2 0.335 0.717
1.845 37.80 37.4700 2.2 0.335 0.723
1.855 37.80 37.4800 2.1 0.326 0.709
1.865 37.81 37.4600 2.2 0.344 0.731
1.876 37.81 37.4600 2.2 0.341 0.732
1.885 37.81 37.4700 2.2 0.341 0.733
1.895 37.81 37.4600 2.3 0.348 0.746
1.904 37.81 37.4600 2.2 0.346 0.740
1.916 37.81 37.4700 2.2 0.333 0.716
1.926 37.81 37.4500 2.3 0.354 0.755
1.936 37.81 37.4600 2.3 0.351 0.757
1.945 37.81 37.4600 2.3 0.351 0.759
1.956 37.81 37.4600 2.3 0.350 0.755
1.966 37.81 37.4500 2.3 0.356 0.765
1.976 37.81 37.4500 2.3 0.358 0.768
1.985 37.81 37.4500 2.3 0.359 0.769
1.996 37.81 37.4400 2.4 0.369 0.788
2.005 37.81 37.4400 2.4 0.366 0.781
2.015 37.81 37.4400 2.4 0.370 0.788
2.025 37.81 37.4400 2.4 0.369 0.785
2.034 37.81 37.4500 2.3 0.361 0.772
2.045 37.81 37.4400 2.4 0.371 0.787
2.056 37.81 37.4400 2.4 0.375 0.795
2.066 37.81 37.4300 2.5 0.382 0.805
2.075 37.81 37.4400 2.4 0.378 0.797
2.086 37.81 37.4200 2.5 0.388 0.816
2.096 37.81 37.4300 2.4 0.379 0.799
2.106 37.81 37.4300 2.5 0.386 0.820
2.115 37.81 37.4300 2.5 0.383 0.815
2.126 37.81 37.4300 2.5 0.382 0.812
2.136 37.81 37.4100 2.6 0.401 0.848
2.146 37.82 37.4200 2.5 0.396 0.836
2.154 37.82 37.4200 2.5 0.394 0.833
2.165 37.82 37.4200 2.5 0.394 0.830
2.175 37.82 37.4200 2.6 0.400 0.850
2.185 37.82 37.4300 2.5 0.391 0.826
2.194 37.82 37.4200 2.6 0.400 0.849
2.205 37.82 37.4100 2.6 0.408 0.855
2.215 37.82 37.4100 2.6 0.410 0.865
2.225 37.82 37.4000 2.7 0.420 0.885
2.235 37.82 37.4000 2.6 0.417 0.869
2.245 37.82 37.4000 2.7 0.416 0.875
2.255 37.82 37.4000 2.7 0.423 0.888
2.265 37.82 37.4000 2.7 0.425 0.889
2.275 37.82 37.4000 2.7 0.419 0.879
2.284 37.82 37.4000 2.7 0.417 0.876
2.295 37.82 37.3900 2.7 0.429 0.896
2.305 37.82 37.3800 2.8 0.437 0.918
2.316 37.82 37.4000 2.7 0.426 0.900
2.325 37.82 37.3800 2.8 0.438 0.920
2.336 37.82 37.3900 2.8 0.430 0.904
2.346 37.82 37.3900 2.8 0.432 0.907
2.356 37.82 37.3800 2.8 0.442 0.924
2.365 37.82 37.3800 2.8 0.446 0.932
2.376 37.82 37.3800 2.9 0.450 0.937
2.386 37.83 37.3800 2.8 0.440 0.919
2.395 37.83 37.3700 2.9 0.454 0.943
2.404 37.83 37.3800 2.8 0.446 0.928
2.415 37.83 37.3800 2.9 0.451 0.938
2.425 37.83 37.3700 2.9 0.456 0.944
2.436 37.83 37.3700 2.9 0.456 0.945
2.445 37.83 37.3700 2.9 0.461 0.952
2.456 37.83 37.3700 2.9 0.462 0.953
2.466 37.83 37.3800 2.8 0.451 0.933
2.476 37.83 37.3600 3.0 0.473 0.973
2.485 37.83 37.3700 2.9 0.460 0.957
2.496 37.83 37.3700 2.9 0.464 0.963
2.506 37.83 37.3800 2.9 0.449 0.934
2.515 37.83 37.3600 3.0 0.468 0.972
2.525 37.83 37.3700 2.9 0.466 0.965
2.534 37.83 37.3600 3.0 0.473 0.978
2.545 37.83 37.3500 3.0 0.479 0.987
2.555 37.83 37.3500 3.0 0.482 0.991
2.565 37.83 37.3400 3.1 0.488 1.004
2.574 37.83 37.3500 3.0 0.482 0.990
2.585 37.83 37.3500 3.0 0.480 0.995
2.595 37.83 37.3400 3.1 0.490 1.005
2.605 37.83 37.3500 3.0 0.480 0.994
2.614 37.84 37.3500 3.0 0.484 1.001
2.625 37.84 37.3500 3.1 0.490 1.003
2.635 37.84 37.3400 3.1 0.493 1.014
2.645 37.84 37.3500 3.1 0.489 1.007
2.654 37.84 37.3500 3.0 0.487 1.001
2.665 37.84 37.3400 3.1 0.502 1.030
2.676 37.84 37.3400 3.1 0.502 1.029
2.686 37.84 37.3400 3.1 0.503 1.030
2.695 37.84 37.3400 3.2 0.503 1.037
2.706 37.84 37.3400 3.1 0.496 1.016
2.716 37.84 37.3300 3.1 0.506 1.033
2.725 37.84 37.3300 3.2 0.512 1.043
2.735 37.84 37.3300 3.2 0.512 1.050
2.745 37.84 37.3300 3.2 0.514 1.054
2.755 37.84 37.3200 3.3 0.525 1.074
2.765 37.84 37.3300 3.2 0.511 1.048
2.775 37.84 37.3300 3.2 0.517 1.058
2.785 37.84 37.3200 3.2 0.521 1.064
2.796 37.84 37.3200 3.3 0.527 1.073
2.806 37.84 37.3200 3.3 0.528 1.075
2.816 37.84 37.3100 3.3 0.534 1.087
2.825 37.85 37.3000 3.4 0.545 1.104
2.836 37.85 37.3100 3.3 0.536 1.086
2.846 37.85 37.3100 3.3 0.539 1.092
2.855 37.85 37.3000 3.3 0.542 1.096
2.864 37.85 37.2900 3.4 0.556 1.120
2.875 37.85 37.3100 3.3 0.542 1.095
2.885 37.85 37.2900 3.5 0.560 1.135
2.895 37.85 37.3000 3.4 0.550 1.117
2.904 37.85 37.2900 3.5 0.561 1.135
2.915 37.85 37.2900 3.5 0.565 1.143
2.925 37.85 37.2900 3.4 0.557 1.126
2.935 37.85 37.2900 3.5 0.560 1.134
2.944 37.85 37.2800 3.5 0.568 1.145
2.955 37.85 37.2900 3.5 0.566 1.140
2.965 37.85 37.2800 3.5 0.573 1.154
2.975 37.85 37.2800 3.5 0.571 1.147
2.985 37.85 37.2900 3.5 0.567 1.149
2.995 37.85 37.2800 3.5 0.577 1.157
3.005 37.85 37.2800 3.5 0.570 1.152
3.016 37.85 37.2700 3.6 0.585 1.180
3.026 37.86 37.2700 3.6 0.588 1.176
3.035 37.86 37.2700 3.6 0.583 1.172
3.046 37.86 37.2700 3.6 0.585 1.177
3.056 37.86 37.2700 3.6 0.589 1.182
3.066 37.86 37.2600 3.7 0.597 1.198
3.075 37.86 37.2600 3.6 0.596 1.194
3.086 37.86 37.2700 3.6 0.585 1.173
3.095 37.86 37.2700 3.6 0.588 1.186
3.105 37.86 37.2600 3.6 0.597 1.194
3.114 37.86 37.2600 3.7 0.604 1.205
3.125 37.86 37.2500 3.7 0.607 1.210
3.135 37.86 37.2500 3.7 0.608 1.218
3.145 37.86 37.2600 3.7 0.601 1.207
3.154 37.86 37.2500 3.7 0.611 1.224
3.166 37.86 37.2600 3.7 0.604 1.210
3.176 37.86 37.2500 3.8 0.613 1.226
3.185 37.86 37.2400 3.8 0.622 1.241
3.194 37.86 37.2400 3.8 0.621 1.237
3.205 37.87 37.2400 3.8 0.621 1.236
3.215 37.87 37.2300 3.8 0.632 1.256
3.225 37.87 37.2300 3.9 0.641 1.273
3.235 37.87 37.2400 3.8 0.630 1.251
3.245 37.87 37.2400 3.8 0.628 1.245
3.255 37.87 37.2400 3.8 0.631 1.250
3.265 37.87 37.2300 3.9 0.639 1.265
3.275 37.87 37.2300 3.9 0.637 1.259
3.284 37.87 37.2300 3.9 0.639 1.262
3.295 37.87 37.2300 3.9 0.640 1.263
3.305 37.87 37.2200 4.0 0.651 1.291
3.315 37.87 37.2200 4.0 0.654 1.295
3.324 37.87 37.2300 3.9 0.645 1.279
3.335 37.87 37.2100 4.0 0.662 1.309
3.345 37.87 37.2200 3.9 0.651 1.287
3.355 37.87 37.2200 4.0 0.655 1.294
3.364 37.87 37.2200 3.9 0.653 1.288
3.375 37.87 37.2100 4.0 0.669 1.317
3.385 37.88 37.2100 4.0 0.661 1.302
3.396 37.88 37.2200 4.0 0.659 1.296
3.405 37.88 37.2000 4.1 0.674 1.332
3.416 37.88 37.2100 4.0 0.668 1.313
3.426 37.88 37.2100 4.0 0.666 1.316
3.436 37.88 37.2100 4.0 0.670 1.323
3.445 37.88 37.2100 4.0 0.667 1.307
3.456 37.88 37.2100 4.0 0.665 1.310
3.466 37.88 37.2000 4.1 0.676 1.330
3.476 37.88 37.1900 4.2 0.691 1.356
3.485 37.88 37.1900 4.1 0.687 1.350
3.495 37.88 37.1900 4.1 0.690 1.354
3.505 37.88 37.2000 4.1 0.681 1.335
3.515 37.88 37.1900 4.2 0.689 1.358
3.525 37.88 37.2000 4.1 0.682 1.336
3.534 37.88 37.1800 4.2 0.708 1.383
3.545 37.88 37.1900 4.2 0.695 1.357
3.556 37.89 37.1700 4.3 0.712 1.395
3.566 37.89 37.1800 4.2 0.708 1.388
3.575 37.89 37.1800 4.3 0.710 1.391
3.586 37.89 37.1700 4.3 0.717 1.403
3.596 37.89 37.1800 4.2 0.708 1.384
3.605 37.89 37.1700 4.3 0.719 1.404
3.614 37.89 37.1700 4.3 0.717 1.400
3.625 37.89 37.1700 4.3 0.723 1.409
3.635 37.89 37.1700 4.3 0.722 1.405
3.645 37.89 37.1700 4.3 0.720 1.401
3.654 37.89 37.1700 4.3 0.724 1.409
3.665 37.89 37.1600 4.3 0.729 1.415
3.675 37.89 37.1700 4.3 0.722 1.402
3.685 37.89 37.1600 4.4 0.734 1.422
3.694 37.89 37.1600 4.3 0.734 1.420
3.705 37.89 37.1600 4.3 0.733 1.419
3.716 37.90 37.1600 4.4 0.739 1.428
3.726 37.90 37.1500 4.4 0.746 1.439
3.735 37.90 37.1500 4.4 0.746 1.448
3.746 37.90 37.1500 4.5 0.750 1.455
3.756 37.90 37.1500 4.5 0.752 1.457
3.766 37.90 37.1500 4.5 0.752 1.457
3.776 37.90 37.1600 4.4 0.741 1.434
3.785 37.90 37.1500 4.5 0.753 1.455
3.796 37.90 37.1400 4.5 0.765 1.477
3.806 37.90 37.1400 4.5 0.760 1.465
3.816 37.90 37.1400 4.5 0.761 1.467
3.825 37.90 37.1400 4.5 0.764 1.471
3.835 37.90 37.1400 4.5 0.759 1.470
3.845 37.90 37.1400 4.5 0.764 1.469
3.855 37.90 37.1400 4.5 0.767 1.481
3.864 37.90 37.1400 4.5 0.761 1.462
3.875 37.91 37.1500 4.5 0.756 1.459
3.885 37.91 37.1300 4.6 0.771 1.487
3.895 37.91 37.1300 4.5 0.774 1.482
3.904 37.91 37.1300 4.6 0.778 1.497
3.915 37.91 37.1300 4.6 0.781 1.503
3.925 37.91 37.1200 4.6 0.784 1.505
3.935 37.91 37.1100 4.7 0.796 1.527
3.945 37.91 37.1100 4.7 0.801 1.535
3.956 37.91 37.1200 4.7 0.791 1.515
3.966 37.91 37.1200 4.7 0.794 1.527
3.976 37.91 37.1100 4.7 0.804 1.537
3.985 37.91 37.1200 4.6 0.788 1.508
3.995 37.91 37.1100 4.7 0.802 1.531
4.006 37.91 37.1000 4.8 0.810 1.553
4.015 37.91 37.1000 4.8 0.813 1.559
4.025 37.91 37.1100 4.7 0.802 1.536
4.034 37.92 37.1000 4.8 0.811 1.552
4.045 37.92 37.1000 4.8 0.815 1.559
4.055 37.92 37.1000 4.8 0.821 1.569
4.065 37.92 37.1000 4.8 0.819 1.564
4.074 37.92 37.1000 4.8 0.819 1.562
4.085 37.92 37.1000 4.8 0.822 1.567
4.095 37.92 37.0900 4.8 0.825 1.570
4.105 37.92 37.0900 4.8 0.826 1.573
4.114 37.92 37.0900 4.8 0.829 1.575
4.125 37.92 37.0800 4.9 0.838 1.590
4.135 37.92 37.0800 4.9 0.839 1.592
4.145 37.92 37.0800 4.9 0.847 1.604
4.154 37.92 37.0900 4.9 0.838 1.586
4.165 37.92 37.0800 4.9 0.846 1.600
4.175 37.93 37.0800 4.9 0.843 1.594
4.186 37.93 37.0700 5.0 0.854 1.612
4.195 37.93 37.0800 4.9 0.843 1.600
4.206 37.93 37.0700 5.0 0.859 1.628
4.216 37.93 37.0700 5.0 0.856 1.621
4.226 37.93 37.0600 5.1 0.869 1.646
4.235 37.93 37.0800 5.0 0.853 1.614
4.246 37.93 37.0700 5.0 0.863 1.632
4.256 37.93 37.0600 5.1 0.872 1.648
4.265 37.93 37.0700 5.0 0.865 1.631
4.275 37.93 37.0600 5.0 0.868 1.639
4.284 37.93 37.0600 5.1 0.877 1.650
4.295 37.93 37.0700 5.0 0.867 1.641
4.305 37.93 37.0700 5.0 0.867 1.633
4.315 37.93 37.0600 5.1 0.875 1.653
4.324 37.94 37.0600 5.1 0.877 1.648
4.336 37.94 37.0700 5.0 0.869 1.639
4.346 37.94 37.0500 5.1 0.884 1.668
4.356 37.94 37.0600 5.0 0.876 1.642
4.365 37.94 37.0500 5.2 0.892 1.678
4.376 37.94 37.0500 5.1 0.885 1.666
4.385 37.94 37.0400 5.2 0.895 1.682
4.395 37.94 37.0500 5.1 0.886 1.665
4.404 37.94 37.0600 5.1 0.884 1.660
4.415 37.94 37.0400 5.2 0.899 1.686
4.425 37.94 37.0400 5.3 0.907 1.708
4.435 37.94 37.0400 5.2 0.903 1.691
4.444 37.94 37.0300 5.2 0.912 1.705
4.455 37.94 37.0400 5.2 0.906 1.695
4.465 37.95 37.0400 5.2 0.905 1.699
4.475 37.95 37.0300 5.3 0.913 1.714
4.485 37.95 37.0400 5.2 0.906 1.700
4.495 37.95 37.0300 5.3 0.917 1.718
4.505 37.95 37.0400 5.3 0.913 1.709
4.515 37.95 37.0300 5.3 0.918 1.718
4.525 37.95 37.0300 5.3 0.920 1.719
4.534 37.95 37.0300 5.3 0.923 1.724
4.545 37.95 37.0300 5.3 0.923 1.723
4.555 37.95 37.0200 5.3 0.929 1.731
4.565 37.95 37.0300 5.3 0.926 1.726
4.575 37.95 37.0200 5.4 0.936 1.744
4.586 37.95 37.0200 5.3 0.930 1.730
4.596 37.95 37.0100 5.4 0.942 1.751
4.606 37.96 37.0200 5.3 0.932 1.731
4.615 37.96 37.0100 5.4 0.950 1.763
4.626 37.96 37.0200 5.3 0.936 1.736
4.636 37.96 37.0200 5.4 0.942 1.746
4.645 37.96 37.0100 5.4 0.949 1.757
4.654 37.96 37.0100 5.4 0.946 1.749
4.665 37.96 37.0000 5.5 0.958 1.780
4.675 37.96 37.0200 5.4 0.945 1.755
4.685 37.96 36.9900 5.5 0.969 1.797
4.694 37.96 37.0100 5.5 0.956 1.773
4.705 37.96 37.0000 5.5 0.968 1.792
4.715 37.96 37.0000 5.5 0.965 1.786
4.726 37.96 37.0100 5.5 0.958 1.774
4.735 37.97 36.9900 5.5 0.973 1.798
4.745 37.97 37.0000 5.5 0.970 1.794
4.755 37.97 36.9900 5.6 0.978 1.805
4.765 37.97 36.9900 5.6 0.974 1.805
4.775 37.97 36.9900 5.6 0.976 1.800
4.784 37.97 36.9900 5.6 0.978 1.810
4.795 37.97 36.9800 5.6 0.992 1.826
4.805 37.97 36.9900 5.6 0.984 1.819
4.815 37.97 36.9800 5.6 0.995 1.829
4.824 37.97 36.9800 5.7 0.993 1.832
4.835 37.97 36.9800 5.7 0.995 1.836
4.845 37.97 36.9700 5.7 1.001 1.836
4.855 37.97 36.9800 5.7 0.999 1.839
4.864 37.98 36.9800 5.7 0.999 1.838
4.875 37.98 36.9800 5.7 0.997 1.832
4.885 37.98 36.9700 5.7 1.005 1.846
4.895 37.98 36.9700 5.7 1.009 1.854
4.904 37.98 36.9700 5.7 1.007 1.848
4.915 37.98 36.9700 5.8 1.012 1.864
4.926 37.98 36.9700 5.7 1.014 1.858
4.936 37.98 36.9700 5.7 1.015 1.859
4.945 37.98 36.9600 5.8 1.023 1.873
4.956 37.98 36.9600 5.8 1.024 1.879
4.966 37.98 36.9600 5.8 1.028 1.887
4.976 37.98 36.9600 5.8 1.024 1.879
4.985 37.98 36.9700 5.8 1.018 1.867
4.996 37.99 36.9600 5.8 1.027 1.882
5.006 37.99 36.9600 5.8 1.026 1.878
5.015 37.99 36.9600 5.8 1.025 1.875
5.026 37.99 36.9600 5.8 1.031 1.885
5.035 37.99 36.9700 5.8 1.023 1.870
5.045 37.99 36.9700 5.8 1.024 1.868
5.055 37.99 36.9500 5.8 1.035 1.889
5.065 37.99 36.9500 5.9 1.041 1.898
5.074 37.99 36.9500 5.8 1.037 1.891
5.085 37.99 36.9400 5.9 1.049 1.910
5.095 37.99 36.9400 5.9 1.053 1.914
5.105 37.99 36.9400 5.9 1.050 1.908
5.115 37.99 36.9400 5.9 1.058 1.921
5.126 38.00 36.9400 6.0 1.060 1.924
5.136 38.00 36.9400 5.9 1.059 1.920
5.146 38.00 36.9400 5.9 1.060 1.921
5.155 38.00 36.9400 6.0 1.062 1.923
5.166 38.00 36.9300 6.0 1.068 1.942
5.175 38.00 36.9200 6.0 1.076 1.956
5.185 38.00 36.9300 6.0 1.072 1.946
5.194 38.00 36.9300 6.0 1.076 1.954
5.205 38.00 36.9200 6.1 1.084 1.966
5.215 38.00 36.9200 6.1 1.086 1.967
5.225 38.00 36.9200 6.1 1.085 1.966
5.235 38.00 36.9200 6.1 1.083 1.960
5.245 38.01 36.9100 6.2 1.099 1.989
5.255 38.01 36.9100 6.1 1.096 1.981
5.265 38.01 36.9100 6.2 1.101 1.998
5.275 38.01 36.9100 6.2 1.100 1.987
5.284 38.01 36.9000 6.2 1.106 2.004
5.295 38.01 36.8900 6.2 1.115 2.011
5.305 38.01 36.8900 6.3 1.119 2.024
5.315 38.01 36.9000 6.2 1.116 2.010
5.324 38.01 36.8800 6.3 1.127 2.037
5.336 38.01 36.8800 6.3 1.133 2.048
5.346 38.01 36.8800 6.3 1.133 2.036
5.356 38.01 36.8800 6.3 1.138 2.052
5.365 38.02 36.8800 6.4 1.140 2.057
5.376 38.02 36.8800 6.3 1.137 2.048
5.386 38.02 36.8700 6.4 1.146 2.064
5.396 38.02 36.8600 6.4 1.155 2.078
5.404 38.02 36.8700 6.4 1.150 2.069
5.416 38.02 36.8600 6.4 1.158 2.079
5.425 38.02 36.8500 6.5 1.167 2.097
5.435 38.02 36.8600 6.4 1.159 2.080
5.444 38.02 36.8600 6.5 1.165 2.097
5.455 38.02 36.8500 6.5 1.170 2.106
5.465 38.02 36.8500 6.5 1.171 2.107
5.475 38.02 36.8500 6.6 1.179 2.121
5.485 38.03 36.8500 6.6 1.180 2.119
5.495 38.03 36.8400 6.6 1.186 2.129
5.505 38.03 36.8300 6.7 1.200 2.154
5.516 38.03 36.8400 6.6 1.184 2.122
5.526 38.03 36.8400 6.6 1.188 2.129
5.535 38.03 36.8400 6.6 1.188 2.128
5.546 38.03 36.8300 6.6 1.197 2.141
5.556 38.03 36.8400 6.6 1.195 2.136
5.566 38.03 36.8400 6.6 1.197 2.138
5.575 38.03 36.8300 6.7 1.206 2.154
5.586 38.03 36.8200 6.7 1.210 2.159
5.595 38.03 36.8300 6.7 1.207 2.154
5.605 38.04 36.8200 6.7 1.214 2.163
5.614 38.04 36.8300 6.7 1.211 2.157
5.625 38.04 36.8200 6.7 1.215 2.163
5.635 38.04 36.8100 6.7 1.224 2.177
5.645 38.04 36.8100 6.8 1.227 2.182
5.654 38.04 36.8100 6.8 1.233 2.190
5.665 38.04 36.8000 6.8 1.238 2.198
5.675 38.04 36.8200 6.7 1.224 2.171
5.685 38.04 36.8100 6.8 1.230 2.181
5.694 38.04 36.8200 6.7 1.223 2.175
5.705 38.04 36.8100 6.8 1.234 2.193
5.715 38.05 36.8200 6.8 1.229 2.183
5.725 38.05 36.8100 6.8 1.233 2.192
5.735 38.05 36.8200 6.8 1.228 2.178
5.745 38.05 36.8100 6.8 1.238 2.195
5.755 38.05 36.8000 6.8 1.244 2.206
5.766 38.05 36.8000 6.8 1.247 2.208
5.775 38.05 36.8000 6.8 1.247 2.209
5.785 38.05 36.8000 6.9 1.255 2.219
5.796 38.05 36.8000 6.9 1.254 2.226
5.806 38.05 36.8000 6.8 1.249 2.207
5.816 38.05 36.7900 7.0 1.264 2.241
5.825 38.05 36.8000 6.9 1.258 2.220
5.836 38.06 36.8000 6.9 1.260 2.230
5.845 38.06 36.7900 6.9 1.262 2.224
5.855 38.06 36.7900 7.0 1.267 2.240
5.864 38.06 36.7800 7.0 1.278 2.260
5.875 38.06 36.7800 7.0 1.277 2.248
5.885 38.06 36.7900 7.0 1.270 2.240
5.895 38.06 36.7900 7.0 1.276 2.251
5.905 38.06 36.7900 7.0 1.275 2.246
5.916 38.06 36.7800 7.0 1.287 2.269
5.926 38.06 36.7700 7.1 1.292 2.277
5.936 38.06 36.7700 7.0 1.291 2.272
5.945 38.07 36.7700 7.1 1.295 2.277
5.956 38.07 36.7800 7.0 1.289 2.266
5.966 38.07 36.7700 7.1 1.300 2.285
5.976 38.07 36.7600 7.1 1.306 2.302
5.985 38.07 36.7600 7.1 1.306 2.291
5.995 38.07 36.7600 7.1 1.306 2.291
6.005 38.07 36.7600 7.1 1.310 2.296
6.015 38.07 36.7600 7.2 1.315 2.311
6.025 38.07 36.7600 7.2 1.310 2.302
6.034 38.07 36.7700 7.1 1.307 2.295
6.045 38.07 36.7500 7.2 1.324 2.325
6.055 38.08 36.7500 7.2 1.324 2.322
6.065 38.08 36.7500 7.2 1.324 2.322
6.074 38.08 36.7500 7.2 1.325 2.322
6.085 38.08 36.7500 7.2 1.330 2.329
6.095 38.08 36.7400 7.3 1.339 2.345
6.105 38.08 36.7400 7.3 1.342 2.347
6.114 38.08 36.7500 7.2 1.331 2.325
6.125 38.08 36.7400 7.3 1.339 2.338
6.135 38.08 36.7400 7.3 1.340 2.338
6.146 38.08 36.7300 7.3 1.355 2.367
6.155 38.08 36.7500 7.2 1.333 2.323
6.166 38.09 36.7300 7.3 1.352 2.357
6.176 38.09 36.7300 7.3 1.353 2.356
6.186 38.09 36.7200 7.4 1.366 2.379
6.195 38.09 36.7300 7.4 1.361 2.368
6.206 38.09 36.7300 7.3 1.357 2.358
6.216 38.09 36.7300 7.4 1.362 2.366
6.226 38.09 36.7300 7.3 1.357 2.356
6.235 38.09 36.7300 7.3 1.362 2.362
6.245 38.09 36.7400 7.3 1.351 2.350
6.255 38.09 36.7300 7.4 1.362 2.370
6.265 38.09 36.7200 7.4 1.371 2.383
6.275 38.10 36.7400 7.3 1.358 2.350
6.284 38.10 36.7300 7.4 1.370 2.378
6.296 38.10 36.7200 7.5 1.380 2.394
6.306 38.10 36.7200 7.4 1.374 2.383
6.316 38.10 36.7100 7.5 1.389 2.410
6.325 38.10 36.7100 7.5 1.391 2.410
6.336 38.10 36.7000 7.5 1.397 2.421
6.346 38.10 36.7100 7.5 1.395 2.414
6.356 38.10 36.7100 7.5 1.391 2.415
6.365 38.10 36.7100 7.5 1.392 2.407
6.376 38.11 36.7200 7.5 1.389 2.408
6.385 38.11 36.7100 7.5 1.393 2.405
6.395 38.11 36.7100 7.5 1.396 2.417
6.404 38.11 36.7000 7.5 1.404 2.422
6.415 38.11 36.7000 7.6 1.409 2.438
6.425 38.11 36.7000 7.6 1.411 2.440
6.435 38.11 36.7100 7.5 1.404 2.418
6.444 38.11 36.7000 7.6 1.411 2.437
6.455 38.11 36.6900 7.7 1.427 2.456
6.465 38.11 36.6900 7.6 1.419 2.447
6.475 38.11 36.6900 7.6 1.422 2.453
6.485 38.12 36.6900 7.6 1.424 2.453
6.495 38.12 36.6900 7.7 1.429 2.463
6.505 38.12 36.6900 7.7 1.432 2.466
6.515 38.12 36.6800 7.7 1.436 2.472
6.525 38.12 36.6800 7.7 1.443 2.481
6.534 38.12 36.6800 7.7 1.442 2.479
6.545 38.12 36.6700 7.8 1.451 2.494
6.555 38.12 36.6700 7.8 1.453 2.504
6.565 38.12 36.6800 7.8 1.448 2.485
6.574 38.12 36.6700 7.8 1.449 2.486
6.585 38.13 36.6700 7.8 1.456 2.496
6.595 38.13 36.6700 7.8 1.456 2.503
6.605 38.13 36.6600 7.8 1.465 2.519
6.614 38.13 36.6700 7.8 1.462 2.511
6.626 38.13 36.6600 7.8 1.466 2.518
6.636 38.13 36.6700 7.8 1.460 2.504
6.646 38.13 36.6600 7.8 1.467 2.516
6.655 38.13 36.6600 7.9 1.475 2.529
6.666 38.13 36.6700 7.8 1.467 2.512
6.676 38.13 36.6600 7.9 1.473 2.521
6.685 38.13 36.6500 7.9 1.482 2.535
6.695 38.14 36.6500 7.9 1.488 2.545
6.706 38.14 36.6600 7.9 1.481 2.531
6.716 38.14 36.6400 8.0 1.493 2.551
6.726 38.14 36.6400 8.0 1.499 2.563
6.735 38.14 36.6300 8.0 1.505 2.570
6.746 38.14 36.6400 8.0 1.505 2.568
6.756 38.14 36.6500 8.0 1.495 2.547
6.765 38.14 36.6300 8.0 1.512 2.577
6.775 38.14 36.6400 8.0 1.500 2.553
6.784 38.14 36.6400 8.0 1.508 2.565
6.795 38.15 36.6400 8.0 1.506 2.560
6.805 38.15 36.6200 8.1 1.523 2.589
6.815 38.15 36.6400 8.0 1.506 2.557
6.824 38.15 36.6200 8.1 1.527 2.594
6.835 38.15 36.6300 8.1 1.520 2.589
6.845 38.15 36.6100 8.2 1.536 2.617
6.855 38.15 36.6300 8.1 1.524 2.593
6.864 38.15 36.6200 8.1 1.535 2.603
6.875 38.15 36.6200 8.2 1.538 2.614
6.885 38.15 36.6200 8.1 1.531 2.601
6.895 38.16 36.6200 8.1 1.531 2.597
6.904 38.16 36.6100 8.2 1.545 2.625
6.915 38.16 36.6100 8.2 1.547 2.623
6.925 38.16 36.6100 8.2 1.547 2.623
6.935 38.16 36.6100 8.2 1.547 2.621
6.944 38.16 36.6100 8.2 1.548 2.630
6.955 38.16 36.6100 8.2 1.549 2.622
6.965 38.16 36.5900 8.3 1.570 2.666
