# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
3.944 33.25 32.8400 2.8 0.410 0.903
3.956 33.25 32.8400 2.7 0.403 0.890
3.966 33.25 32.8400 2.8 0.411 0.912
3.976 33.25 32.8400 2.8 0.408 0.897
3.985 33.25 32.8500 2.7 0.401 0.883
3.996 33.25 32.8400 2.8 0.411 0.901
4.006 33.25 32.8500 2.8 0.405 0.897
4.016 33.25 32.8400 2.8 0.414 0.915
4.025 33.25 32.8500 2.8 0.405 0.897
4.035 33.25 32.8800 2.6 0.375 0.841
4.045 33.25 32.8400 2.8 0.413 0.910
4.055 33.25 32.8400 2.8 0.416 0.915
4.065 33.25 32.8400 2.8 0.413 0.908
4.074 33.26 32.8500 2.7 0.405 0.893
4.085 33.26 32.8400 2.8 0.412 0.904
4.095 33.26 32.8400 2.8 0.418 0.915
4.105 33.26 32.8400 2.8 0.420 0.920
4.114 33.26 32.8500 2.8 0.411 0.901
4.125 33.26 32.8300 2.9 0.428 0.930
4.135 33.26 32.8300 2.9 0.426 0.926
4.145 33.26 32.7800 3.1 0.482 1.028
4.154 33.26 32.8500 2.8 0.411 0.897
4.165 33.26 33.0000 1.9 0.260 0.620
4.175 33.26 32.8400 2.8 0.427 0.925
4.185 33.26 32.8300 2.9 0.432 0.934
4.194 33.26 32.8300 2.9 0.438 0.953
4.206 33.26 32.8300 2.9 0.432 0.942
4.215 33.26 32.8200 3.0 0.449 0.972
4.226 33.27 32.8300 2.9 0.440 0.956
4.235 33.27 32.8400 2.9 0.426 0.929
4.246 33.27 32.8200 3.0 0.450 0.970
4.256 33.27 32.8300 2.9 0.436 0.947
4.266 33.27 32.8400 2.9 0.429 0.932
4.275 33.27 32.8300 2.9 0.442 0.956
4.286 33.27 32.8300 2.9 0.442 0.954
4.295 33.27 32.8200 3.0 0.446 0.968
4.305 33.27 32.8300 3.0 0.446 0.960
4.315 33.27 32.8200 3.0 0.453 0.981
4.324 33.27 32.8300 2.9 0.442 0.951
4.335 33.27 32.8600 2.8 0.415 0.909
4.345 33.27 32.8300 3.0 0.445 0.964
4.356 33.27 32.8100 3.0 0.466 0.992
4.365 33.28 32.8300 3.0 0.447 0.965
4.376 33.28 32.8200 3.0 0.452 0.975
4.386 33.28 32.8200 3.0 0.460 0.987
4.396 33.28 32.8200 3.0 0.453 0.975
4.405 33.28 32.7800 3.3 0.500 1.061
4.416 33.28 32.8200 3.0 0.463 0.991
4.425 33.28 32.7900 3.2 0.488 1.045
4.435 33.28 32.8100 3.1 0.474 1.009
4.444 33.28 32.8100 3.1 0.473 1.007
4.455 33.28 32.7500 3.4 0.531 1.113
4.465 33.28 32.8100 3.1 0.472 1.011
4.475 33.28 32.8100 3.1 0.473 1.014
4.484 33.28 32.8300 3.0 0.456 0.982
4.495 33.28 32.8200 3.1 0.469 1.004
4.505 33.29 32.8100 3.1 0.472 1.010
4.515 33.29 32.8000 3.2 0.485 1.033
4.525 33.29 32.8100 3.1 0.479 1.021
4.535 33.29 32.8000 3.2 0.485 1.031
4.545 33.29 32.8100 3.1 0.478 1.018
4.555 33.29 32.8100 3.1 0.480 1.020
4.565 33.29 32.8000 3.2 0.485 1.028
4.574 33.29 32.8000 3.2 0.486 1.031
4.585 33.29 32.8000 3.2 0.487 1.029
4.596 33.29 32.8000 3.2 0.493 1.039
4.606 33.29 32.8100 3.1 0.484 1.022
4.615 33.29 32.8100 3.2 0.485 1.024
4.626 33.29 32.8100 3.2 0.489 1.030
4.636 33.29 32.7800 3.3 0.513 1.073
4.646 33.30 32.8100 3.1 0.484 1.020
4.655 33.30 32.8100 3.2 0.488 1.025
4.666 33.30 32.8100 3.2 0.488 1.034
4.675 33.30 32.7900 3.3 0.504 1.063
4.685 33.30 32.8100 3.2 0.492 1.039
4.694 33.30 32.8100 3.2 0.494 1.044
4.705 33.30 32.8100 3.2 0.492 1.038
4.715 33.30 32.8100 3.2 0.490 1.034
4.726 33.30 32.8100 3.2 0.493 1.040
4.735 33.30 32.8800 2.8 0.417 0.898
4.746 33.30 32.8100 3.2 0.493 1.039
4.756 33.30 32.7900 3.3 0.518 1.081
4.766 33.30 32.8000 3.3 0.500 1.056
4.775 33.31 32.7800 3.4 0.523 1.091
4.785 33.31 32.7500 3.5 0.551 1.149
4.795 33.31 32.7800 3.4 0.524 1.089
4.805 33.31 32.8000 3.3 0.509 1.069
4.815 33.31 32.7900 3.3 0.521 1.083
4.824 33.31 32.8000 3.3 0.512 1.072
4.835 33.31 32.7900 3.4 0.519 1.087
4.845 33.31 32.7900 3.3 0.522 1.081
4.855 33.31 32.7900 3.4 0.522 1.088
4.864 33.31 32.7900 3.3 0.518 1.081
4.875 33.31 32.7800 3.4 0.536 1.112
4.885 33.31 32.8000 3.3 0.511 1.068
4.896 33.31 32.7900 3.4 0.529 1.099
4.905 33.32 32.7900 3.4 0.527 1.094
4.916 33.32 32.8000 3.4 0.518 1.084
4.926 33.32 32.7800 3.4 0.536 1.109
4.936 33.32 32.7900 3.4 0.528 1.093
4.945 33.32 32.7800 3.4 0.538 1.111
4.956 33.32 32.7800 3.5 0.542 1.125
4.965 33.32 32.7800 3.5 0.540 1.122
4.976 33.32 32.7800 3.5 0.545 1.130
4.984 33.32 32.7800 3.5 0.544 1.127
4.995 33.32 32.7800 3.5 0.541 1.121
5.005 33.32 32.7800 3.4 0.538 1.115
5.015 33.32 32.8200 3.3 0.506 1.054
5.025 33.32 32.7500 3.6 0.574 1.179
5.035 33.33 32.7700 3.5 0.556 1.145
5.045 33.33 32.7800 3.5 0.549 1.130
5.055 33.33 32.7700 3.5 0.554 1.140
5.065 33.33 32.7900 3.4 0.539 1.111
5.074 33.33 32.8200 3.3 0.507 1.054
5.085 33.33 32.7800 3.5 0.549 1.127
5.095 33.33 32.7700 3.5 0.558 1.142
5.105 33.33 32.7800 3.5 0.547 1.122
5.115 33.33 32.7700 3.5 0.558 1.142
5.125 33.33 32.7700 3.6 0.567 1.157
5.135 33.33 32.7200 3.8 0.609 1.233
5.145 33.33 32.7700 3.5 0.561 1.144
5.154 33.34 32.7700 3.5 0.562 1.144
5.165 33.34 32.7700 3.6 0.567 1.161
5.175 33.34 32.7800 3.5 0.559 1.146
5.185 33.34 32.7400 3.8 0.598 1.216
5.194 33.34 32.8100 3.4 0.525 1.084
5.205 33.34 32.7800 3.6 0.564 1.152
5.215 33.34 32.7700 3.6 0.567 1.158
5.225 33.34 32.7700 3.6 0.574 1.170
5.234 33.34 32.7800 3.5 0.563 1.147
5.245 33.34 32.7700 3.6 0.577 1.175
5.255 33.34 32.7700 3.6 0.569 1.158
5.265 33.34 32.7600 3.7 0.581 1.186
5.275 33.34 32.7700 3.6 0.574 1.165
5.285 33.35 32.7600 3.7 0.589 1.201
5.295 33.35 32.7700 3.6 0.572 1.160
5.305 33.35 32.7600 3.7 0.590 1.200
5.315 33.35 32.7700 3.6 0.582 1.177
5.324 33.35 32.7700 3.6 0.578 1.177
5.335 33.35 32.7800 3.6 0.573 1.168
5.346 33.35 32.7000 4.0 0.646 1.291
5.356 33.35 32.7500 3.8 0.601 1.215
5.365 33.35 32.7600 3.7 0.593 1.201
5.376 33.35 32.7600 3.7 0.589 1.191
5.386 33.35 32.7600 3.7 0.589 1.192
5.396 33.35 32.7600 3.7 0.593 1.197
5.405 33.36 32.7600 3.8 0.600 1.210
5.416 33.36 32.7500 3.8 0.603 1.213
5.426 33.36 32.7600 3.7 0.598 1.203
5.436 33.36 32.7700 3.7 0.591 1.190
5.444 33.36 32.7600 3.8 0.602 1.218
5.455 33.36 32.7600 3.7 0.597 1.208
5.465 33.36 32.7500 3.8 0.615 1.241
5.475 33.36 32.7500 3.8 0.608 1.226
5.484 33.36 32.7500 3.8 0.609 1.228
5.495 33.36 32.7700 3.7 0.597 1.204
5.505 33.36 32.7500 3.8 0.610 1.228
5.516 33.36 32.8000 3.6 0.569 1.152
5.525 33.37 32.7500 3.8 0.611 1.228
5.536 33.37 32.7500 3.8 0.615 1.234
5.546 33.37 32.7500 3.9 0.622 1.245
5.556 33.37 32.7500 3.9 0.623 1.246
5.566 33.37 32.7500 3.8 0.618 1.236
5.575 33.37 32.7600 3.8 0.612 1.223
5.586 33.37 32.7100 4.1 0.666 1.321
5.596 33.37 32.7400 3.9 0.630 1.257
5.605 33.37 32.7300 4.0 0.643 1.278
5.614 33.37 32.7500 3.9 0.624 1.242
5.625 33.37 32.7500 3.9 0.626 1.244
5.635 33.38 32.7500 3.8 0.620 1.233
5.645 33.38 32.7400 3.9 0.634 1.257
5.654 33.38 32.7500 3.9 0.629 1.247
5.665 33.38 32.7400 3.9 0.641 1.268
5.675 33.38 32.7400 3.9 0.636 1.257
5.685 33.38 32.7400 3.9 0.638 1.259
5.694 33.38 32.7400 4.0 0.640 1.273
5.705 33.38 32.6800 4.3 0.699 1.380
5.715 33.38 32.7400 4.0 0.641 1.273
5.725 33.38 32.7400 4.0 0.648 1.285
5.734 33.38 32.7600 3.8 0.624 1.238
5.745 33.38 32.7400 4.0 0.647 1.279
5.755 33.39 32.7400 4.0 0.645 1.276
5.765 33.39 32.7500 3.9 0.632 1.250
5.775 33.39 32.7000 4.2 0.686 1.349
5.785 33.39 32.7400 4.0 0.652 1.286
5.795 33.39 32.7500 4.0 0.643 1.276
5.806 33.39 32.7400 4.0 0.646 1.273
5.816 33.39 32.7300 4.0 0.658 1.302
5.825 33.39 32.7300 4.0 0.658 1.294
5.836 33.39 32.7200 4.1 0.674 1.330
5.846 33.39 32.7400 4.0 0.652 1.281
5.856 33.39 32.7400 4.0 0.654 1.290
5.865 33.40 32.7400 4.0 0.654 1.291
5.876 33.40 32.7300 4.1 0.668 1.307
5.885 33.40 32.7200 4.1 0.679 1.333
5.896 33.40 32.7300 4.1 0.666 1.310
5.904 33.40 32.7300 4.1 0.669 1.314
5.915 33.40 32.7400 4.0 0.660 1.297
5.925 33.40 32.7300 4.1 0.669 1.313
5.935 33.40 32.7200 4.1 0.678 1.327
5.944 33.40 32.7900 3.8 0.617 1.214
5.956 33.40 32.7200 4.1 0.679 1.327
5.966 33.40 32.7300 4.1 0.678 1.324
5.976 33.41 32.7200 4.2 0.681 1.336
5.985 33.41 32.7300 4.1 0.674 1.314
5.996 33.41 32.7300 4.1 0.675 1.316
6.006 33.41 32.7300 4.1 0.673 1.312
6.016 33.41 32.7300 4.2 0.683 1.337
6.025 33.41 32.7200 4.2 0.689 1.349
6.036 33.41 32.7200 4.2 0.692 1.353
6.046 33.41 32.7200 4.2 0.689 1.347
6.056 33.41 32.7300 4.2 0.683 1.335
6.066 33.41 32.7100 4.3 0.704 1.372
6.074 33.41 32.7500 4.1 0.669 1.306
6.085 33.42 32.7200 4.2 0.696 1.353
6.095 33.42 32.7200 4.2 0.694 1.350
6.105 33.42 32.6800 4.5 0.742 1.436
6.114 33.42 32.7200 4.2 0.698 1.355
6.125 33.42 32.7200 4.2 0.694 1.347
6.135 33.42 32.7100 4.3 0.709 1.372
6.145 33.42 32.7200 4.2 0.697 1.352
6.154 33.42 32.7300 4.2 0.691 1.337
6.165 33.42 32.7200 4.2 0.703 1.359
6.175 33.42 32.7200 4.2 0.703 1.357
6.185 33.42 32.7500 4.1 0.679 1.313
6.194 33.43 32.7200 4.2 0.706 1.361
6.205 33.43 32.7200 4.2 0.702 1.352
6.215 33.43 32.7200 4.2 0.704 1.355
6.225 33.43 32.6600 4.6 0.768 1.470
6.234 33.43 32.7200 4.2 0.708 1.360
6.245 33.43 32.6600 4.6 0.767 1.476
6.255 33.43 32.7200 4.3 0.711 1.372
6.265 33.43 32.7100 4.3 0.724 1.395
6.275 33.43 32.7100 4.3 0.725 1.389
6.286 33.43 32.7100 4.3 0.723 1.392
6.295 33.43 32.7100 4.3 0.727 1.397
6.305 33.44 32.7100 4.4 0.730 1.402
6.315 33.44 32.6600 4.6 0.774 1.483
6.324 33.44 32.7000 4.4 0.736 1.411
6.335 33.44 32.7000 4.4 0.738 1.415
6.345 33.44 32.7100 4.3 0.730 1.397
6.355 33.44 32.6700 4.6 0.766 1.472
6.364 33.44 32.7900 3.9 0.650 1.251
6.375 33.44 32.7000 4.4 0.737 1.417
6.385 33.44 32.7100 4.3 0.731 1.397
6.395 33.44 32.7000 4.4 0.742 1.423
6.404 33.44 32.7000 4.4 0.744 1.418
6.415 33.45 32.7000 4.5 0.750 1.436
6.425 33.45 32.7000 4.5 0.752 1.439
6.435 33.45 32.7600 4.1 0.688 1.313
6.444 33.45 32.6900 4.5 0.757 1.445
6.455 33.45 32.7000 4.4 0.750 1.424
6.465 33.45 32.7000 4.5 0.755 1.439
6.475 33.45 32.7000 4.5 0.749 1.430
6.484 33.45 32.6900 4.5 0.767 1.459
6.495 33.45 32.7800 4.0 0.671 1.284
6.505 33.45 32.7000 4.5 0.759 1.443
6.515 33.46 32.7300 4.3 0.721 1.374
6.525 33.46 32.6900 4.5 0.763 1.448
6.536 33.46 32.7000 4.5 0.760 1.442
6.546 33.46 32.7100 4.4 0.750 1.423
6.556 33.46 32.7000 4.5 0.756 1.440
6.566 33.46 32.7000 4.5 0.757 1.433
6.575 33.46 32.7000 4.5 0.766 1.449
6.586 33.46 32.6900 4.5 0.768 1.452
6.596 33.46 32.6900 4.6 0.772 1.466
6.606 33.46 32.6900 4.6 0.775 1.472
6.615 33.47 32.7000 4.5 0.768 1.458
6.625 33.47 32.6900 4.6 0.774 1.467
6.636 33.47 32.6800 4.6 0.784 1.484
6.645 33.47 32.7500 4.2 0.717 1.360
6.654 33.47 32.6900 4.6 0.783 1.480
6.665 33.47 32.6800 4.6 0.786 1.484
6.675 33.47 32.6900 4.6 0.782 1.477
6.686 33.47 32.6400 4.9 0.835 1.572
6.695 33.47 32.6800 4.7 0.794 1.496
6.706 33.47 32.6900 4.6 0.788 1.483
6.716 33.47 32.6900 4.6 0.789 1.484
6.726 33.48 32.6800 4.7 0.794 1.495
