# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
8.999 26.16 24.5800 54.1 1.581 6.548
9.051 26.17 25.7000 24.2 0.464 2.889
9.101 26.18 25.3800 33.0 0.800 3.973
9.150 26.19 25.6400 26.2 0.546 3.132
9.200 26.19 26.1600 12.6 0.036 1.467
9.250 26.20 25.6400 26.5 0.563 3.173
9.301 26.21 25.8300 21.5 0.376 2.557
9.351 26.22 25.9600 18.2 0.255 2.157
9.400 26.23 25.7000 25.3 0.523 3.020
9.451 26.24 25.7000 25.4 0.532 3.039
9.500 26.24 25.5700 29.1 0.671 3.479
9.551 26.25 25.7000 25.7 0.549 3.072
9.600 26.26 25.7000 25.9 0.557 3.088
9.651 26.27 25.8300 22.6 0.436 2.682
9.701 26.28 25.9000 21.0 0.380 2.489
9.750 26.29 25.4400 33.3 0.845 3.993
9.800 26.30 25.6400 28.2 0.657 3.368
9.851 26.30 25.6400 28.3 0.665 3.382
9.901 26.31 26.0300 18.1 0.285 2.136
9.951 26.32 25.6400 28.6 0.683 3.421
10.000 26.33 25.4400 34.0 0.888 4.074
10.051 26.34 25.5700 30.6 0.765 3.663
10.101 26.35 25.7000 27.3 0.644 3.253
10.151 26.36 25.7700 25.7 0.587 3.058
10.200 26.37 25.7700 25.9 0.596 3.077
10.249 26.37 25.6400 29.5 0.735 3.518
10.301 26.38 25.7000 27.9 0.678 3.320
10.351 26.39 25.6400 29.7 0.753 3.548
10.401 26.40 25.2500 40.3 1.155 4.845
10.450 26.41 25.7000 28.2 0.705 3.363
10.500 26.42 25.9000 23.2 0.519 2.746
10.551 26.43 25.6400 30.3 0.788 3.612
10.601 26.44 25.5100 33.9 0.927 4.050
10.650 26.44 25.8300 25.3 0.610 3.006
10.700 26.45 25.7000 28.9 0.749 3.446
10.750 26.46 25.3800 37.8 1.085 4.525
10.801 26.47 25.5700 32.6 0.897 3.897
10.850 26.48 25.5700 32.8 0.906 3.910
10.900 26.49 25.7000 29.4 0.784 3.500
10.951 26.50 25.5700 33.0 0.924 3.942
11.000 26.51 25.6400 31.4 0.868 3.742
11.050 26.52 25.7000 29.8 0.811 3.547
11.100 26.52 25.8300 26.5 0.690 3.137
11.151 26.53 25.7000 30.1 0.829 3.580
11.201 26.54 25.9600 23.3 0.579 2.750
11.250 26.55 25.3800 39.1 1.174 4.678
11.300 26.56 25.5700 33.9 0.987 4.047
11.351 26.57 25.7000 30.6 0.865 3.639
11.401 26.58 25.7000 30.8 0.874 3.655
11.451 26.59 25.6400 32.6 0.948 3.883
11.500 26.60 25.7000 31.0 0.892 3.682
11.550 26.61 25.7000 31.1 0.901 3.698
11.601 26.61 25.5700 34.7 1.041 4.137
11.651 26.62 25.8300 27.9 0.789 3.308
11.700 26.63 26.0900 21.2 0.540 2.482
11.749 26.64 25.7000 31.7 0.937 3.765
11.801 26.65 25.7000 31.9 0.946 3.784
11.851 26.66 25.5700 35.4 1.086 4.220
11.901 26.67 25.7000 32.1 0.964 3.809
11.950 26.68 25.9000 27.0 0.779 3.192
12.000 26.69 25.8300 28.9 0.853 3.421
12.051 26.70 26.0300 23.9 0.668 2.808
12.101 26.71 26.0300 24.1 0.677 2.827
12.150 26.71 25.9600 25.9 0.751 3.054
12.201 26.72 25.8300 29.5 0.889 3.494
12.250 26.73 25.7000 33.1 1.028 3.933
12.301 26.74 25.9000 28.1 0.843 3.315
12.350 26.75 25.9000 28.2 0.852 3.333
12.401 26.76 25.4400 40.5 1.318 4.834
12.451 26.77 25.9000 28.5 0.870 3.360
12.500 26.78 25.7000 33.8 1.074 4.009
12.550 26.79 25.8300 30.5 0.954 3.602
12.601 26.80 25.8300 30.6 0.963 3.620
12.651 26.81 26.0300 25.6 0.778 3.003
12.701 26.82 25.7000 34.4 1.111 4.075
12.751 26.82 25.9600 27.6 0.861 3.247
12.801 26.83 25.9000 29.5 0.935 3.476
12.850 26.84 25.9600 27.9 0.879 3.281
12.900 26.85 25.8300 31.5 1.018 3.719
12.951 26.86 25.9000 29.9 0.963 3.526
13.000 26.87 25.6400 37.0 1.232 4.388
13.050 26.88 25.7700 33.6 1.111 3.976
13.100 26.89 25.5700 38.9 1.316 4.627
13.151 26.90 25.7000 35.6 1.195 4.215
13.201 26.91 25.5700 39.2 1.334 4.655
13.250 26.92 25.8300 32.4 1.083 3.819
13.300 26.93 25.7700 34.2 1.158 4.046
13.351 26.94 25.7700 34.4 1.167 4.062
13.401 26.95 25.8300 32.8 1.111 3.863
13.451 26.95 25.8300 32.9 1.121 3.880
13.500 26.96 25.7700 34.8 1.195 4.108
13.550 26.97 25.9000 31.4 1.075 3.699
13.601 26.98 25.7700 35.0 1.214 4.137
13.651 26.99 25.7000 36.9 1.288 4.365
13.700 27.00 25.7000 37.0 1.297 4.376
13.749 27.01 25.9000 31.9 1.112 3.755
13.801 27.02 25.9600 30.3 1.057 3.561
13.851 27.03 25.9000 32.2 1.131 3.790
13.901 27.04 25.9600 30.6 1.075 3.598
13.951 27.05 25.7000 37.7 1.344 4.455
14.000 27.06 25.7000 37.8 1.354 4.467
14.050 27.07 25.9000 32.7 1.168 3.848
14.101 27.08 26.0300 29.4 1.049 3.446
14.151 27.09 26.1600 26.2 0.929 3.047
14.200 27.10 25.6400 40.1 1.457 4.748
14.249 27.11 25.9000 33.3 1.206 3.914
14.300 27.11 25.8300 35.2 1.280 4.141
14.351 27.12 25.9000 33.6 1.225 3.946
14.401 27.13 25.4400 45.8 1.691 5.444
14.451 27.14 25.9600 32.1 1.179 3.761
14.500 27.15 25.9600 32.2 1.189 3.776
14.550 27.16 25.8300 35.8 1.328 4.215
14.601 27.17 25.9000 34.2 1.272 4.017
14.651 27.18 25.9600 32.6 1.217 3.823
14.701 27.19 25.8300 36.2 1.356 4.260
14.750 27.20 25.7700 38.1 1.430 4.487
14.800 27.21 25.8300 36.5 1.375 4.291
14.851 27.22 25.9000 34.8 1.320 4.090
14.901 27.23 25.9000 35.0 1.329 4.107
14.951 27.24 25.9000 35.1 1.339 4.124
15.000 27.25 25.9000 35.2 1.348 4.138
15.050 27.26 25.9000 35.4 1.358 4.155
15.101 27.27 25.9600 33.8 1.303 3.958
15.151 27.27 0.0000 0.0 1.303 3.958
15.201 27.28 26.0300 32.2 1.248 3.766
15.250 27.29 26.0300 32.4 1.257 3.782
15.300 27.29 25.9600 34.2 1.331 4.009
15.351 27.30 26.0900 30.9 1.212 3.605
15.401 27.31 26.0300 32.8 1.286 3.831
15.451 27.32 25.8300 38.1 1.489 4.480
15.500 27.33 25.9600 34.8 1.369 4.071
15.550 27.34 25.9600 34.9 1.379 4.089
15.601 27.35 25.8300 38.5 1.518 4.525
15.651 27.36 26.0900 31.8 1.269 3.700
15.701 27.37 26.2900 26.8 1.086 3.091
15.750 27.38 25.9000 37.2 1.482 4.364
15.800 27.39 25.8300 39.1 1.556 4.591
15.851 27.40 25.9600 35.7 1.436 4.183
15.901 27.41 25.7000 42.8 1.705 5.043
15.951 27.42 25.9000 37.7 1.520 4.421
16.000 27.43 26.0300 34.4 1.401 4.014
16.050 27.44 26.2200 29.4 1.217 3.405
16.101 27.45 26.0300 34.7 1.420 4.050
16.151 27.46 25.7700 41.7 1.688 4.910
16.201 27.47 26.0300 35.0 1.439 4.080
16.250 27.48 25.9000 38.5 1.578 4.518
16.300 27.49 25.9600 37.0 1.523 4.320
16.351 27.50 26.0900 33.6 1.404 3.916
16.401 27.51 26.2200 30.4 1.285 3.516
16.451 27.52 26.1600 32.2 1.358 3.743
16.500 27.53 26.0900 34.1 1.432 3.969
16.550 27.53 26.2200 30.8 1.313 3.566
16.601 27.54 26.1600 32.7 1.387 3.796
16.651 27.55 25.9600 38.0 1.590 4.440
16.701 27.56 26.0300 36.4 1.535 4.247
16.750 27.57 26.0300 36.5 1.545 4.262
16.800 27.58 26.0900 35.0 1.490 4.068
16.851 27.59 26.0300 36.8 1.564 4.295
16.901 27.60 26.0300 37.0 1.574 4.310
16.951 27.61 26.2200 32.0 1.391 3.697
17.000 27.62 26.0900 35.5 1.529 4.135
17.050 27.63 26.0900 35.7 1.539 4.151
17.101 27.64 26.1600 34.1 1.484 3.957
17.151 27.65 25.9600 39.4 1.687 4.604
17.201 27.66 26.0300 37.8 1.632 4.408
17.250 27.67 26.1600 34.5 1.513 4.004
17.300 27.68 26.0900 36.4 1.587 4.232
17.351 27.69 26.1600 34.8 1.532 4.038
17.401 27.70 26.1600 35.0 1.542 4.054
17.451 27.71 26.1600 35.1 1.552 4.073
17.500 27.72 25.9000 42.1 1.820 4.928
17.550 27.73 26.2200 33.7 1.507 3.893
17.601 27.74 25.9600 40.6 1.774 4.746
17.651 27.75 26.1600 35.6 1.591 4.134
17.701 27.76 26.2900 32.4 1.472 3.733
17.750 27.77 26.1600 35.9 1.610 4.168
17.800 27.78 26.0900 37.8 1.684 4.396
17.850 27.79 26.4100 29.4 1.374 3.370
17.901 27.80 26.1600 36.4 1.639 4.221
17.951 27.81 26.2900 33.1 1.521 3.822
18.000 27.82 25.9000 43.6 1.917 5.096
18.050 27.83 26.0300 40.2 1.797 4.687
18.101 27.84 26.0900 38.6 1.743 4.492
18.151 27.84 26.2200 35.4 1.624 4.088
18.201 27.85 26.1600 37.2 1.698 4.317
18.250 27.86 26.4800 28.9 1.388 3.293
18.300 27.87 26.1600 37.5 1.717 4.352
18.351 27.88 26.1600 37.7 1.727 4.370
18.401 27.89 26.3500 32.7 1.544 3.758
18.451 27.90 25.3100 60.5 2.592 7.152
18.500 27.91 26.3500 32.9 1.564 3.783
18.550 27.92 26.3500 33.1 1.574 3.800
18.601 27.93 26.3500 33.2 1.583 3.821
18.651 27.94 26.2900 35.1 1.657 4.047
18.701 27.95 26.4800 30.2 1.475 3.442
18.750 27.96 26.5400 28.6 1.422 3.254
18.800 27.97 26.2200 37.3 1.750 4.312
18.851 27.98 26.4800 30.7 1.505 3.500
18.901 27.99 26.2200 37.6 1.770 4.350
18.951 28.00 26.3500 34.4 1.652 3.951
19.000 28.01 26.4100 32.8 1.598 3.764
19.050 28.02 26.2200 38.1 1.799 4.402
19.101 28.03 26.3500 34.8 1.681 4.005
19.151 28.04 26.3500 35.0 1.691 4.023
19.201 28.05 26.2900 36.8 1.765 4.248
19.250 28.06 26.3500 35.3 1.711 4.059
19.300 28.07 26.6000 28.7 1.466 3.249
19.351 28.08 26.4100 33.9 1.666 3.890
19.401 28.09 26.4800 32.4 1.612 3.701
19.451 28.10 25.5700 56.5 2.525 6.654
19.500 28.11 26.3500 36.0 1.760 4.140
19.550 28.12 26.4800 32.8 1.642 3.746
19.601 28.13 26.4100 34.6 1.715 3.972
19.651 28.14 26.4800 33.1 1.661 3.783
19.701 28.15 26.5400 31.6 1.608 3.594
19.750 28.16 26.4100 35.1 1.745 4.031
19.800 28.17 26.4800 33.6 1.691 3.842
19.851 28.18 26.6700 28.7 1.510 3.241
19.901 28.19 26.6000 30.6 1.583 3.469
19.951 28.20 26.4800 34.1 1.720 3.905
20.000 28.21 26.3500 37.7 1.858 4.338
20.050 28.22 26.4800 34.5 1.740 3.940
20.101 28.23 26.3500 38.0 1.877 4.373
20.151 28.24 26.2900 39.8 1.951 4.597
20.201 28.25 26.7900 26.5 1.453 2.960
20.250 28.26 26.4800 35.1 1.779 4.013
20.300 28.27 26.7300 28.5 1.535 3.206
20.351 28.28 26.6700 30.4 1.608 3.433
20.401 28.29 26.6000 32.2 1.682 3.663
20.451 28.30 26.4100 37.5 1.882 4.303
20.500 28.31 26.4800 35.9 1.828 4.113
20.550 28.32 26.6700 31.0 1.648 3.511
20.601 28.32 26.7300 29.5 1.594 3.329
20.651 28.33 25.7700 55.2 2.565 6.472
20.701 28.34 26.6700 31.5 1.677 3.563
20.750 28.35 26.6000 33.3 1.751 3.790
20.800 28.36 26.6000 33.5 1.760 3.810
20.851 28.37 26.6000 33.7 1.770 3.829
20.901 28.38 26.6000 33.9 1.780 3.851
20.951 28.39 26.5400 35.7 1.853 4.077
21.000 28.40 26.7300 30.8 1.673 3.477
21.050 28.41 26.6000 34.4 1.810 3.909
21.101 28.42 26.7300 31.2 1.693 3.517
21.151 28.43 26.9800 24.6 1.451 2.718
21.201 28.44 26.4800 38.3 1.966 4.387
21.250 28.45 26.6700 33.4 1.786 3.784
21.300 28.46 26.6700 33.5 1.795 3.803
21.351 28.47 26.7300 32.0 1.742 3.617
21.401 28.48 26.6000 35.6 1.879 4.053
21.451 28.49 26.4800 39.1 2.016 4.484
21.500 28.50 26.6700 34.2 1.835 3.882
21.550 28.51 26.7300 32.7 1.782 3.696
21.601 28.52 26.5400 37.9 1.982 4.333
21.651 28.53 26.7900 31.3 1.738 3.528
21.701 28.54 26.6700 34.9 1.874 3.963
21.750 28.55 26.9800 26.7 1.569 2.955
21.800 28.56 26.7300 33.6 1.831 3.800
21.851 28.57 26.6700 35.4 1.904 4.026
21.901 28.58 26.7900 32.2 1.788 3.633
21.951 28.59 26.5400 39.1 2.051 4.477
22.000 28.60 26.6700 35.9 1.934 4.082
22.050 28.61 26.7900 32.7 1.817 3.690
22.101 28.62 26.9200 29.6 1.701 3.303
22.151 28.63 26.7900 33.1 1.837 3.736
22.201 28.64 27.1100 24.9 1.533 2.735
22.250 28.65 26.9200 30.1 1.731 3.371
22.300 28.66 26.7900 33.7 1.867 3.803
22.351 28.67 26.8600 32.2 1.813 3.618
22.401 28.68 26.7300 35.7 1.950 4.049
22.451 28.69 26.6700 37.5 2.023 4.274
22.500 28.70 26.6000 39.4 2.096 4.498
22.550 28.71 27.2300 22.8 1.477 2.471
22.601 28.72 26.7300 36.4 1.989 4.129
22.651 28.73 26.9200 31.5 1.810 3.533
22.701 28.74 26.9200 31.7 1.820 3.557
22.750 28.75 26.9200 31.9 1.830 3.579
22.800 28.76 26.9200 32.1 1.839 3.600
22.851 28.77 26.8600 34.0 1.912 3.827
22.901 28.78 26.7900 35.8 1.985 4.051
22.951 28.79 27.2300 24.3 1.556 2.645
23.000 28.80 26.9200 32.8 1.879 3.686
23.050 28.81 27.0500 29.7 1.763 3.302
23.101 28.82 26.9800 31.5 1.836 3.526
23.151 28.83 26.9800 31.7 1.846 3.551
23.201 28.84 27.0500 30.3 1.793 3.369
23.250 28.85 26.9800 32.1 1.866 3.595
23.300 28.86 26.9800 32.3 1.876 3.616
23.351 28.87 26.9800 32.5 1.886 3.638
23.401 28.88 27.0500 31.0 1.833 3.455
23.451 28.89 27.5400 18.0 1.345 1.860
23.500 28.90 26.9800 33.1 1.915 3.713
23.550 28.91 26.9200 34.9 1.988 3.935
23.601 28.92 27.1100 30.1 1.810 3.344
23.651 28.93 26.9800 33.6 1.945 3.774
23.701 28.94 27.0500 32.2 1.892 3.593
23.750 28.95 27.0500 32.4 1.902 3.616
23.800 28.96 26.9200 35.9 2.038 4.045
23.851 28.97 27.1700 29.4 1.797 3.251
23.901 28.98 27.0500 32.9 1.932 3.680
23.951 28.99 27.0500 33.1 1.942 3.701
24.000 29.00 27.1100 31.6 1.889 3.520
24.050 29.01 27.1100 31.8 1.899 3.542
24.101 29.02 27.1100 32.0 1.909 3.564
24.151 29.03 27.1700 30.5 1.857 3.382
24.201 29.04 27.2300 29.0 1.804 3.202
24.250 29.05 27.0500 34.2 2.001 3.835
24.300 29.06 27.1700 31.1 1.886 3.449
24.351 29.07 27.2900 27.9 1.772 3.067
24.401 29.08 27.6000 19.9 1.472 2.088
24.451 29.09 26.9200 38.4 2.167 4.342
24.500 29.10 27.2300 30.2 1.864 3.344
24.550 29.11 27.2300 30.4 1.874 3.367
24.601 29.12 27.2900 29.0 1.821 3.188
24.651 29.13 27.1700 32.5 1.956 3.617
24.701 29.14 27.3600 27.7 1.779 3.031
24.750 29.15 27.4800 24.6 1.665 2.656
24.800 29.16 27.1700 33.1 1.986 3.689
24.851 29.17 27.0500 36.6 2.121 4.120
24.901 29.18 27.2300 31.8 1.943 3.528
24.951 29.19 27.4800 25.4 1.705 2.746
25.000 29.20 27.2300 32.2 1.963 3.576
25.050 29.21 27.8500 16.0 1.355 1.594
25.101 29.22 27.2900 31.0 1.921 3.430
25.151 29.23 27.2300 32.8 1.993 3.652
25.201 29.24 27.6000 23.2 1.631 2.468
25.250 29.25 27.2300 33.3 2.013 3.704
25.300 29.26 27.4200 28.5 1.836 3.120
25.351 29.27 27.4200 28.7 1.846 3.145
25.401 29.28 27.4200 28.9 1.856 3.169
25.451 29.29 27.2900 32.4 1.990 3.597
25.500 29.30 27.4200 29.3 1.876 3.218
25.551 29.31 27.4800 27.9 1.824 3.038
25.601 29.31 27.3600 31.4 1.958 3.465
25.650 29.32 27.5400 26.6 1.782 2.884
25.701 29.33 27.4200 30.1 1.916 3.315
25.750 29.34 27.6000 25.4 1.740 2.736
25.801 29.35 27.4800 28.9 1.874 3.164
25.850 29.36 27.8500 19.3 1.514 1.988
25.900 29.37 27.4200 31.0 1.956 3.419
25.951 29.38 27.7300 23.0 1.657 2.439
26.000 29.39 27.6000 26.5 1.790 2.867
26.051 29.40 27.2300 36.6 2.172 4.101
26.100 29.41 27.4800 30.2 1.933 3.314
26.151 29.42 27.4800 30.4 1.943 3.338
26.201 29.43 27.4800 30.6 1.953 3.361
26.250 29.44 27.5400 29.1 1.901 3.184
26.300 29.45 27.5400 29.4 1.911 3.208
26.350 29.46 27.7300 24.6 1.736 2.632
26.401 29.47 27.6000 28.1 1.869 3.059
26.451 29.48 27.7300 25.1 1.756 2.684
26.500 29.49 27.6700 26.9 1.828 2.911
26.550 29.50 27.7900 23.9 1.715 2.536
26.601 29.51 27.7300 25.8 1.786 2.763
26.651 29.52 27.6700 27.6 1.858 2.990
26.701 29.53 27.7300 26.2 1.806 2.814
26.750 29.54 27.6000 29.7 1.939 3.240
26.800 29.55 27.6700 28.2 1.888 3.065
26.851 29.56 27.6700 28.4 1.898 3.090
26.901 29.57 27.6000 30.3 1.969 3.314
26.951 29.58 27.7300 27.2 1.856 2.938
27.000 29.59 27.4200 35.7 2.174 3.970
27.050 29.60 27.7300 27.6 1.876 2.989
27.101 29.61 27.5400 32.8 2.070 3.614
27.151 29.62 27.6000 31.3 2.019 3.434
27.201 29.63 27.7300 28.2 1.906 3.060
27.250 29.64 27.7300 28.5 1.916 3.085
27.300 29.65 27.9100 23.8 1.742 2.513
27.351 29.66 27.8500 25.6 1.813 2.740
27.401 29.67 27.6700 30.8 2.007 3.365
27.451 29.68 27.8500 26.1 1.833 2.790
27.500 29.69 27.7900 27.9 1.904 3.015
27.550 29.70 27.8500 26.5 1.853 2.841
27.601 29.71 27.9700 23.5 1.740 2.471
27.651 29.72 27.7300 30.2 1.995 3.294
27.701 29.73 27.8500 27.2 1.883 2.923
27.750 29.74 27.9100 25.8 1.831 2.747
27.800 29.75 27.8500 27.6 1.902 2.976
27.851 29.76 27.8500 27.8 1.912 2.999
27.901 29.77 27.9100 26.4 1.861 2.828
27.951 29.78 28.1600 20.2 1.628 2.060
28.000 29.79 27.7900 30.2 2.004 3.282
28.050 29.79 0.0000 0.0 2.004 3.282
28.100 29.80 27.9100 27.1 1.891 2.906
28.151 29.81 28.0300 24.1 1.779 2.538
28.201 29.82 28.0300 24.3 1.789 2.563
28.250 29.83 27.7900 31.0 2.043 3.387
28.300 29.84 27.9700 26.4 1.870 2.816
28.350 29.85 27.9100 28.2 1.941 3.037
28.401 29.86 28.2200 20.4 1.647 2.077
28.451 29.87 27.8500 30.3 2.022 3.291
28.500 29.88 28.1600 22.4 1.727 2.328
28.550 29.89 27.6700 35.6 2.226 3.947
28.600 29.90 28.0300 26.1 1.869 2.774
28.651 29.91 28.0900 24.7 1.818 2.603
28.701 29.92 28.0900 24.9 1.828 2.630
28.750 29.93 28.0300 26.8 1.899 2.855
28.800 29.94 27.9700 28.6 1.970 3.080
28.851 29.95 27.9700 28.8 1.980 3.106
28.901 29.96 27.8500 32.3 2.112 3.528
28.951 29.97 28.0300 27.6 1.939 2.956
29.000 29.98 27.9700 29.4 2.009 3.181
29.050 29.99 28.2200 23.2 1.776 2.416
29.101 30.00 28.2800 21.8 1.726 2.246
29.151 30.01 28.2200 23.7 1.796 2.473
29.201 30.02 28.2200 23.9 1.806 2.501
29.250 30.03 28.2200 24.2 1.816 2.532
29.300 30.04 28.2800 22.8 1.766 2.360
29.351 30.05 28.2200 24.6 1.836 2.586
29.401 30.06 28.3400 21.6 1.725 2.220
29.451 30.07 28.4600 18.7 1.614 1.860
29.500 30.08 28.7000 12.6 1.384 1.112
29.550 30.09 28.3400 22.4 1.755 2.318
29.601 30.10 28.3400 22.7 1.765 2.347
29.651 30.11 28.4000 21.3 1.714 2.179
29.701 30.12 28.3400 23.2 1.785 2.405
29.750 30.13 28.1600 28.2 1.976 3.024
29.800 30.14 28.3400 23.6 1.805 2.460
29.851 30.15 28.2200 27.1 1.936 2.881
29.901 30.16 28.3400 24.1 1.825 2.514
29.951 30.17 28.2200 27.5 1.956 2.936
30.000 30.18 28.4000 22.9 1.784 2.373
30.050 30.19 27.9700 34.5 2.219 3.782
30.101 30.20 28.5200 20.2 1.684 2.033
30.151 30.21 28.4000 23.6 1.814 2.454
30.201 30.22 28.5800 19.1 1.644 1.897
30.250 30.23 28.5200 20.9 1.714 2.123
30.300 30.24 28.5200 21.2 1.724 2.153
30.351 30.25 28.0900 32.6 2.157 3.557
30.401 30.26 28.4600 23.2 1.804 2.401
30.451 30.27 28.4600 23.4 1.814 2.430
30.500 30.28 28.5200 22.1 1.764 2.263
30.550 30.29 28.9400 11.2 1.355 0.933
30.601 30.30 28.7600 16.2 1.544 1.549
30.651 30.31 28.5200 22.9 1.794 2.360
30.701 30.32 28.5800 21.5 1.744 2.194
30.750 30.33 28.5200 23.4 1.814 2.419
30.800 30.34 28.7000 18.8 1.644 1.862
30.851 30.35 28.6400 20.7 1.714 2.088
30.901 30.36 28.5800 22.5 1.784 2.313
30.951 30.37 28.6400 21.2 1.734 2.147
31.000 30.38 28.6400 21.4 1.743 2.177
31.050 30.39 28.7000 20.1 1.694 2.012
31.101 30.40 28.6400 21.9 1.763 2.237
31.151 30.41 28.8200 17.4 1.594 1.684
31.201 30.42 28.6400 22.4 1.783 2.298
31.250 30.43 28.6400 22.7 1.793 2.328
31.300 30.44 28.5800 24.5 1.863 2.552
31.351 30.45 28.9400 15.2 1.515 1.416
31.401 30.46 28.5800 25.0 1.883 2.613
31.451 30.47 28.7600 20.5 1.714 2.057
31.500 30.48 29.0000 14.4 1.486 1.314
31.550 30.49 28.8800 17.9 1.615 1.734
31.601 30.50 28.8200 19.7 1.684 1.959
31.651 30.51 29.0500 13.6 1.456 1.217
