# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
12.210 36.72 37.0400 1.3 -0.322 0.849 38.80 0.1102
12.310 36.74 37.0500 1.4 -0.315 0.856 38.82 0.1103
12.409 36.76 37.0500 1.7 -0.295 0.909 38.79 0.1087
12.510 36.77 37.0800 1.5 -0.300 0.885 38.84 0.1103
12.608 36.79 37.0700 1.9 -0.278 0.942 38.81 0.1085
12.710 36.81 37.0900 1.8 -0.279 0.926 38.84 0.1096
12.809 36.83 37.1100 1.8 -0.275 0.928 38.86 0.1100
12.909 36.85 37.0800 2.5 -0.233 1.046 38.77 0.1056
13.010 36.87 37.1200 2.1 -0.251 0.982 38.86 0.1089
13.109 36.89 37.1300 2.1 -0.244 0.990 38.87 0.1090
13.210 36.90 37.1300 2.4 -0.229 1.025 38.86 0.1081
13.310 36.92 37.1400 2.5 -0.217 1.048 38.86 0.1075
13.409 36.94 37.1600 2.4 -0.217 1.037 38.90 0.1086
13.509 36.96 37.1700 2.5 -0.208 1.050 38.91 0.1085
13.609 36.98 37.1700 2.7 -0.190 1.092 38.89 0.1072
13.709 37.00 37.1900 2.6 -0.191 1.079 38.92 0.1084
13.810 37.02 37.1900 2.9 -0.176 1.113 38.91 0.1074
13.909 37.04 37.2000 3.0 -0.163 1.139 38.91 0.1068
14.010 37.05 37.2200 2.9 -0.163 1.125 38.94 0.1079
14.109 37.07 37.2300 2.9 -0.160 1.121 38.97 0.1085
14.209 37.09 37.2400 3.1 -0.143 1.159 38.95 0.1074
14.310 37.11 37.2300 3.5 -0.117 1.227 38.91 0.1052
14.408 37.13 37.2400 3.5 -0.113 1.224 38.93 0.1057
14.510 37.15 37.2500 3.6 -0.103 1.242 38.94 0.1055
14.609 37.17 37.2600 3.7 -0.091 1.263 38.94 0.1050
14.710 37.19 37.2700 3.8 -0.085 1.271 38.96 0.1053
14.810 37.21 37.2800 3.8 -0.076 1.279 38.97 0.1053
14.908 37.23 37.2800 4.2 -0.054 1.335 38.94 0.1036
15.010 37.24 37.3500 3.1 -0.102 1.176 39.12 0.1106
15.108 37.26 37.3000 4.3 -0.039 1.351 38.96 0.1038
15.210 37.28 37.3100 4.4 -0.027 1.372 38.96 0.1034
15.309 37.30 37.3200 4.4 -0.020 1.379 38.98 0.1036
15.409 37.32 37.3300 4.5 -0.011 1.390 38.99 0.1036
15.510 37.34 37.3900 3.6 -0.051 1.257 39.15 0.1097
15.609 37.36 37.3500 4.8 0.014 1.439 38.99 0.1026
15.710 37.38 37.3500 4.9 0.027 1.460 38.99 0.1021
15.809 37.40 37.3600 5.1 0.042 1.494 38.98 0.1013
15.909 37.42 37.3800 4.9 0.039 1.468 39.02 0.1028
16.009 37.44 37.3700 5.3 0.064 1.527 38.99 0.1008
16.109 37.46 37.3900 5.1 0.061 1.502 39.03 0.1024
16.210 37.47 37.4000 5.2 0.070 1.512 39.04 0.1024
16.310 37.49 37.4000 5.5 0.092 1.565 39.01 0.1007
16.409 37.51 37.4000 5.8 0.112 1.608 38.99 0.0994
16.510 37.53 37.4100 5.9 0.123 1.623 39.00 0.0992
16.609 37.55 37.4500 5.4 0.105 1.552 39.09 0.1026
16.709 37.57 37.4300 6.0 0.139 1.640 39.02 0.0995
16.810 37.59 37.4300 6.3 0.162 1.692 38.99 0.0978
16.908 37.61 37.4400 6.4 0.170 1.699 39.01 0.0980
17.010 37.63 37.4500 6.4 0.181 1.714 39.01 0.0978
17.109 37.65 37.4700 6.3 0.181 1.698 39.05 0.0990
17.210 37.67 37.4600 6.7 0.206 1.757 39.01 0.0970
17.310 37.69 37.4500 7.2 0.235 1.825 38.97 0.0947
17.409 37.71 37.4700 7.1 0.240 1.824 38.99 0.0953
17.510 37.73 37.4700 7.4 0.259 1.862 38.97 0.0941
17.608 37.75 37.5000 6.9 0.242 1.793 39.06 0.0975
17.710 37.76 37.5200 6.9 0.248 1.794 39.08 0.0979
17.809 37.78 37.5100 7.2 0.273 1.851 39.05 0.0961
17.909 37.80 37.5300 7.1 0.274 1.835 39.08 0.0971
18.009 37.82 37.5300 7.3 0.291 1.869 39.07 0.0962
18.109 37.84 37.5300 7.7 0.317 1.927 39.03 0.0943
18.210 37.86 37.5400 7.8 0.325 1.935 39.05 0.0945
18.309 37.88 37.5400 7.9 0.339 1.957 39.05 0.0940
18.409 37.90 37.5300 8.5 0.375 2.047 38.98 0.0908
18.509 37.92 37.5500 8.4 0.376 2.029 39.02 0.0920
18.609 37.94 37.5500 8.5 0.389 2.050 39.02 0.0917
18.710 37.96 37.5800 8.2 0.384 2.015 39.07 0.0936
18.810 37.98 37.5900 8.3 0.394 2.027 39.08 0.0936
18.909 38.00 37.5800 8.8 0.424 2.097 39.03 0.0911
19.009 38.02 37.5900 8.7 0.426 2.084 39.07 0.0921
19.110 38.04 37.6100 8.5 0.425 2.060 39.11 0.0936
19.210 38.06 37.6100 8.8 0.448 2.112 39.08 0.0919
19.310 38.08 37.6400 8.4 0.436 2.056 39.16 0.0947
19.408 38.10 37.6500 8.5 0.447 2.072 39.16 0.0946
19.510 38.12 37.6100 9.6 0.506 2.226 39.03 0.0886
19.608 38.14 37.6500 9.0 0.487 2.148 39.13 0.0923
19.710 38.16 37.6400 9.5 0.518 2.223 39.07 0.0897
19.810 38.18 37.6400 9.7 0.534 2.250 39.07 0.0891
19.909 38.20 37.6700 9.3 0.523 2.198 39.14 0.0917
20.010 38.21 37.7200 8.6 0.492 2.085 39.27 0.0969
20.109 38.23 37.6900 9.4 0.544 2.220 39.16 0.0917
20.210 38.25 37.6800 10.0 0.579 2.309 39.09 0.0886
20.309 38.27 37.7000 9.7 0.571 2.264 39.16 0.0909
20.409 38.29 37.6900 10.2 0.603 2.339 39.10 0.0883
20.509 38.31 37.6800 10.6 0.629 2.397 39.07 0.0864
20.609 38.33 37.7400 9.7 0.594 2.272 39.21 0.0921
20.710 38.35 37.7200 10.4 0.634 2.369 39.14 0.0885
20.810 38.37 37.7100 10.8 0.661 2.431 39.10 0.0865
20.909 38.39 37.7300 10.7 0.665 2.422 39.12 0.0873
21.009 38.41 37.7200 11.0 0.689 2.471 39.10 0.0858
21.109 38.43 37.7600 10.4 0.668 2.386 39.20 0.0898
21.209 38.45 37.7400 11.2 0.713 2.504 39.10 0.0854
21.310 38.47 37.7700 10.9 0.703 2.451 39.18 0.0881
21.408 38.49 37.7600 11.2 0.730 2.511 39.14 0.0861
21.510 38.51 37.7700 11.3 0.740 2.522 39.15 0.0862
21.608 38.53 37.7800 11.3 0.750 2.526 39.16 0.0864
21.710 38.55 37.8000 11.2 0.752 2.512 39.20 0.0875
21.810 38.57 37.8000 11.5 0.772 2.552 39.18 0.0864
21.908 38.59 37.8000 11.6 0.788 2.576 39.17 0.0858
22.010 38.61 37.8000 11.8 0.804 2.606 39.17 0.0851
22.108 38.63 37.8100 11.9 0.815 2.616 39.18 0.0852
22.210 38.65 37.8200 11.9 0.824 2.622 39.19 0.0854
22.309 38.67 37.8200 12.3 0.850 2.675 39.16 0.0837
22.409 38.69 37.8600 11.7 0.832 2.598 39.25 0.0873
22.510 38.71 37.8400 12.4 0.871 2.696 39.18 0.0839
22.609 38.73 37.8500 12.4 0.881 2.704 39.19 0.0840
22.710 38.75 37.8500 12.7 0.900 2.740 39.18 0.0830
22.810 38.77 37.8600 12.6 0.905 2.731 39.20 0.0838
22.910 38.79 37.8400 13.3 0.947 2.838 39.12 0.0800
23.010 38.81 37.8700 12.9 0.939 2.789 39.19 0.0825
23.110 38.83 37.9300 12.0 0.899 2.647 39.35 0.0889
23.211 38.85 37.8900 13.0 0.959 2.804 39.21 0.0829
23.311 38.87 37.9000 13.1 0.971 2.819 39.22 0.0828
23.410 38.89 37.8900 13.4 0.995 2.869 39.19 0.0812
23.510 38.91 37.9100 13.3 0.996 2.849 39.23 0.0826
23.610 38.93 37.9100 13.5 1.014 2.879 39.22 0.0818
23.710 38.95 37.9200 13.6 1.027 2.894 39.23 0.0816
23.811 38.97 37.9400 13.5 1.030 2.881 39.26 0.0827
23.909 38.99 37.9400 13.7 1.050 2.918 39.24 0.0816
24.011 39.01 37.9400 13.9 1.070 2.954 39.23 0.0806
24.110 39.03 37.9400 14.2 1.089 2.987 39.21 0.0797
24.211 39.05 37.9600 14.0 1.087 2.961 39.26 0.0814
24.311 39.07 37.9600 14.1 1.100 2.978 39.26 0.0812
24.410 39.08 37.9700 14.1 1.110 2.985 39.28 0.0814
24.511 39.10 37.9800 14.2 1.122 2.997 39.28 0.0814
24.609 39.12 37.9800 14.5 1.145 3.045 39.26 0.0800
24.711 39.14 38.0300 13.7 1.114 2.926 39.40 0.0853
24.810 39.16 38.0200 14.1 1.143 2.993 39.35 0.0831
24.910 39.18 38.0000 14.9 1.188 3.105 39.26 0.0790
25.011 39.20 38.0000 14.9 1.201 3.119 39.27 0.0789
25.110 39.22 38.0100 15.1 1.215 3.138 39.27 0.0786
25.211 39.24 38.0100 15.2 1.229 3.157 39.27 0.0783
25.311 39.26 38.0300 15.0 1.230 3.134 39.31 0.0798
25.410 39.28 38.0300 15.2 1.249 3.167 39.30 0.0789
25.510 39.30 38.0400 15.4 1.264 3.192 39.29 0.0784
25.610 39.32 38.0500 15.5 1.278 3.210 39.30 0.0782
25.710 39.34 38.0600 15.5 1.288 3.215 39.31 0.0785
25.811 39.36 38.0600 15.6 1.301 3.230 39.32 0.0784
25.910 39.38 38.0700 15.8 1.318 3.257 39.31 0.0778
26.011 39.40 38.0700 15.9 1.330 3.269 39.32 0.0778
26.110 39.42 38.0800 16.0 1.344 3.288 39.32 0.0775
26.210 39.44 38.0900 16.0 1.353 3.290 39.34 0.0779
26.311 39.46 38.1000 15.9 1.358 3.281 39.37 0.0788
26.409 39.48 38.1000 16.1 1.378 3.317 39.35 0.0778
26.511 39.50 38.1100 16.3 1.396 3.345 39.34 0.0771
26.610 39.52 38.1200 16.2 1.397 3.326 39.38 0.0784
26.711 39.54 38.1300 16.3 1.413 3.349 39.38 0.0780
26.811 39.56 38.1300 16.5 1.430 3.378 39.37 0.0774
26.909 39.58 38.1400 16.6 1.442 3.390 39.38 0.0774
27.011 39.60 38.1400 16.8 1.461 3.421 39.37 0.0766
27.109 39.62 38.1700 16.5 1.455 3.380 39.43 0.0789
27.211 39.64 38.1700 16.7 1.475 3.417 39.41 0.0778
27.310 39.66 38.2200 15.8 1.440 3.286 39.56 0.0838
27.410 39.68 38.1800 16.9 1.497 3.436 39.43 0.0780
27.511 39.70 38.1900 16.9 1.508 3.446 39.45 0.0782
27.610 39.72 38.2000 17.0 1.520 3.457 39.45 0.0781
27.711 39.74 38.2000 17.2 1.540 3.495 39.44 0.0772
27.810 39.76 38.2200 17.1 1.546 3.485 39.46 0.0780
27.910 39.78 38.2200 17.4 1.566 3.524 39.45 0.0770
28.010 39.80 38.2400 17.2 1.564 3.495 39.50 0.0787
28.110 39.82 38.2400 17.3 1.581 3.516 39.49 0.0782
28.210 39.84 38.2500 17.4 1.594 3.536 39.49 0.0780
28.311 39.86 38.2500 17.6 1.610 3.559 39.49 0.0776
28.410 39.88 38.2700 17.4 1.610 3.535 39.54 0.0790
28.511 39.90 38.2700 17.7 1.633 3.580 39.51 0.0777
28.609 39.92 38.2900 17.6 1.635 3.561 39.55 0.0790
28.711 39.94 38.2900 17.7 1.649 3.580 39.55 0.0787
28.811 39.96 38.3000 17.8 1.663 3.595 39.56 0.0786
28.910 39.98 38.3100 17.9 1.674 3.607 39.56 0.0786
29.011 40.00 38.3100 18.0 1.689 3.627 39.56 0.0783
29.109 40.02 38.3200 18.0 1.699 3.634 39.58 0.0786
29.211 40.04 38.3300 18.1 1.709 3.640 39.59 0.0789
29.310 40.06 38.3500 17.9 1.709 3.616 39.64 0.0804
29.410 40.08 38.3600 18.0 1.722 3.631 39.64 0.0802
29.511 40.10 38.3800 17.9 1.723 3.612 39.68 0.0815
29.610 40.12 38.3500 18.6 1.768 3.724 39.59 0.0774
29.711 40.14 38.3900 18.0 1.747 3.636 39.70 0.0815
29.810 40.16 38.3900 18.4 1.775 3.697 39.66 0.0795
29.910 40.18 38.4100 18.2 1.773 3.666 39.71 0.0813
30.010 40.20 38.4000 18.5 1.796 3.712 39.68 0.0799
30.110 40.22 38.4300 18.3 1.795 3.684 39.73 0.0815
30.211 40.24 38.4300 18.5 1.815 3.720 39.71 0.0805
30.311 40.26 38.4500 18.3 1.812 3.688 39.77 0.0824
30.410 40.28 38.4600 18.3 1.822 3.694 39.78 0.0826
30.510 40.30 38.4700 18.4 1.832 3.700 39.79 0.0828
30.610 40.32 38.4800 18.4 1.842 3.706 39.81 0.0830
30.710 40.34 38.4900 18.4 1.849 3.704 39.83 0.0836
30.811 40.36 38.4800 18.8 1.876 3.762 39.79 0.0817
30.909 40.38 38.5000 18.7 1.882 3.756 39.82 0.0824
31.011 40.40 38.5000 18.9 1.901 3.792 39.80 0.0814
31.110 40.42 38.5300 18.6 1.890 3.735 39.88 0.0843
31.211 40.44 38.5400 18.7 1.903 3.751 39.88 0.0841
31.311 40.46 38.5500 18.6 1.906 3.736 39.92 0.0852
31.410 40.48 38.5600 18.8 1.925 3.769 39.90 0.0843
31.511 40.50 38.5800 18.6 1.922 3.739 39.95 0.0860
31.609 40.52 38.5900 18.6 1.930 3.739 39.97 0.0865
31.711 40.54 38.6000 18.7 1.944 3.759 39.97 0.0862
31.810 40.56 38.6000 18.8 1.959 3.780 39.97 0.0857
31.910 40.58 38.6200 18.8 1.964 3.774 40.00 0.0865
32.011 40.60 38.6300 18.7 1.967 3.760 40.03 0.0875
32.110 40.62 38.6400 18.7 1.978 3.771 40.04 0.0875
32.211 40.64 38.6600 18.7 1.984 3.766 40.07 0.0882
32.311 40.66 38.6600 18.8 1.997 3.783 40.07 0.0880
32.410 40.68 38.6800 18.7 2.000 3.771 40.10 0.0889
32.510 40.70 38.6800 18.9 2.016 3.797 40.10 0.0884
32.610 40.72 38.7000 18.8 2.020 3.787 40.13 0.0893
32.710 40.74 38.7100 18.8 2.029 3.792 40.14 0.0896
32.811 40.76 38.7300 18.6 2.027 3.763 40.19 0.0911
32.910 40.78 38.7200 19.2 2.061 3.844 40.13 0.0883
33.010 40.80 38.7500 18.8 2.051 3.794 40.20 0.0909
33.110 40.82 38.7500 19.0 2.067 3.819 40.20 0.0903
33.210 40.84 38.7900 18.4 2.048 3.738 40.29 0.0940
33.311 40.86 38.7900 18.8 2.072 3.793 40.26 0.0923
33.409 40.88 38.8000 18.8 2.078 3.788 40.29 0.0929
33.511 40.90 38.8100 18.9 2.091 3.805 40.29 0.0926
33.610 40.92 38.8200 19.0 2.102 3.817 40.30 0.0926
33.711 40.94 38.8400 18.7 2.098 3.782 40.35 0.0945
33.811 40.96 38.8500 18.9 2.114 3.810 40.35 0.0938
33.910 40.98 38.8600 18.8 2.117 3.798 40.38 0.0947
34.011 41.00 38.8700 18.9 2.126 3.803 40.39 0.0949
34.109 41.02 38.8800 19.0 2.140 3.825 40.39 0.0945
34.211 41.04 38.9000 18.8 2.137 3.795 40.44 0.0962
34.310 41.06 38.9100 18.9 2.148 3.808 40.45 0.0960
34.410 41.08 38.9300 18.8 2.151 3.796 40.48 0.0970
34.511 41.10 38.9500 18.7 2.152 3.779 40.52 0.0981
34.609 41.12 38.9600 18.6 2.158 3.775 40.54 0.0987
34.711 41.14 38.9600 18.8 2.175 3.806 40.53 0.0978
34.810 41.16 38.9800 18.7 2.176 3.788 40.57 0.0990
34.910 41.18 39.0000 18.6 2.176 3.768 40.61 0.1003
35.011 41.20 39.0200 18.4 2.175 3.747 40.65 0.1016
35.110 41.22 38.9900 19.3 2.227 3.882 40.53 0.0963
35.211 41.24 39.0400 18.6 2.195 3.770 40.67 0.1016
35.310 41.26 39.0400 18.8 2.216 3.809 40.65 0.1002
35.410 41.28 39.0800 18.3 2.194 3.727 40.75 0.1042
35.510 41.30 39.0900 18.3 2.204 3.735 40.76 0.1041
35.610 41.32 39.1200 18.2 2.203 3.715 40.80 0.1055
35.711 41.34 39.1200 18.3 2.216 3.732 40.80 0.1050
35.811 41.36 39.1300 18.4 2.228 3.751 40.81 0.1048
35.910 41.38 39.1500 18.2 2.225 3.721 40.86 0.1063
36.010 41.40 39.1600 18.3 2.236 3.738 40.86 0.1061
36.110 41.42 39.1900 18.1 2.230 3.699 40.92 0.1080
36.210 41.44 39.2000 18.1 2.237 3.705 40.93 0.1082
36.311 41.46 39.2200 18.0 2.241 3.696 40.96 0.1089
36.410 41.48 39.2500 17.6 2.226 3.635 41.04 0.1119
36.510 41.50 39.2500 17.9 2.249 3.684 41.01 0.1101
36.610 41.52 39.2500 18.2 2.266 3.718 41.00 0.1092
36.710 41.54 39.2800 17.9 2.258 3.675 41.06 0.1113
36.811 41.56 39.3100 17.7 2.253 3.644 41.11 0.1130
36.910 41.58 39.3100 17.9 2.272 3.680 41.10 0.1118
37.011 41.60 39.3400 17.6 2.263 3.638 41.16 0.1140
37.110 41.62 39.3800 17.1 2.242 3.557 41.26 0.1177
37.211 41.64 39.3700 17.5 2.266 3.616 41.22 0.1156
37.311 41.66 39.3800 17.5 2.275 3.622 41.23 0.1156
37.409 41.68 39.3900 17.6 2.285 3.639 41.24 0.1154
37.511 41.70 39.4200 17.3 2.275 3.587 41.31 0.1178
37.609 41.72 39.4400 17.3 2.279 3.587 41.33 0.1182
37.712 41.74 39.4500 17.4 2.292 3.606 41.33 0.1177
37.811 41.76 39.4800 17.0 2.275 3.542 41.42 0.1208
37.910 41.78 39.4800 17.3 2.299 3.596 41.38 0.1188
38.010 41.80 39.5000 17.1 2.294 3.566 41.43 0.1205
38.110 41.82 39.5200 17.1 2.298 3.560 41.46 0.1210
38.210 41.84 39.5600 16.5 2.274 3.476 41.56 0.1249
38.311 41.86 39.5600 17.0 2.302 3.543 41.51 0.1223
38.409 41.88 39.5800 16.7 2.294 3.505 41.57 0.1243
38.511 41.90 39.6000 16.7 2.298 3.498 41.60 0.1248
38.610 41.92 39.6400 16.2 2.280 3.433 41.68 0.1279
38.711 41.94 39.6300 16.6 2.306 3.493 41.64 0.1256
38.811 41.96 39.6500 16.6 2.308 3.488 41.67 0.1262
38.910 41.98 39.6800 16.3 2.299 3.446 41.73 0.1283
39.011 42.00 39.7000 16.3 2.302 3.439 41.76 0.1288
39.109 42.02 39.7200 16.2 2.303 3.428 41.79 0.1296
39.211 42.04 39.7300 16.2 2.310 3.435 41.80 0.1296
39.310 42.06 39.7500 16.1 2.307 3.414 41.84 0.1308
39.410 42.08 39.7700 16.0 2.306 3.393 41.88 0.1319
39.511 42.10 39.7900 15.8 2.303 3.374 41.92 0.1330
39.610 42.12 39.8000 16.1 2.320 3.408 41.91 0.1318
39.711 42.14 39.8200 15.9 2.316 3.387 41.95 0.1331
39.810 42.16 39.8500 15.7 2.312 3.356 42.00 0.1345
39.910 42.18 39.8600 15.7 2.314 3.354 42.02 0.1350
40.010 42.20 39.8900 15.5 2.307 3.317 42.08 0.1367
40.110 42.22 39.9000 15.7 2.323 3.355 42.06 0.1355
40.210 42.24 39.9300 15.4 2.311 3.304 42.13 0.1378
40.311 42.26 39.9500 15.3 2.309 3.287 42.17 0.1389
40.409 42.28 39.9600 15.3 2.315 3.291 42.18 0.1388
40.511 42.30 39.9900 15.1 2.309 3.262 42.24 0.1404
40.610 42.32 40.0000 15.2 2.319 3.279 42.24 0.1398
40.711 42.34 40.0200 15.0 2.313 3.251 42.29 0.1413
40.811 42.36 40.0400 15.0 2.316 3.247 42.31 0.1418
40.909 42.38 40.0700 14.8 2.308 3.213 42.36 0.1434
41.011 42.40 40.0800 14.9 2.318 3.230 42.37 0.1430
41.109 42.42 40.1000 14.9 2.323 3.234 42.38 0.1430
41.211 42.44 40.1200 14.7 2.315 3.198 42.44 0.1448
41.310 42.46 40.1200 15.2 2.342 3.270 42.39 0.1420
41.410 42.48 40.1500 14.8 2.328 3.215 42.46 0.1445
41.511 42.50 40.1700 14.7 2.325 3.196 42.50 0.1456
41.610 42.52 40.2100 14.2 2.307 3.132 42.59 0.1485
41.711 42.54 40.2200 14.5 2.322 3.167 42.57 0.1472
41.810 42.56 40.2500 14.1 2.306 3.107 42.65 0.1499
41.910 42.58 40.2700 14.1 2.312 3.115 42.66 0.1498
42.011 42.60 40.2800 14.2 2.319 3.126 42.67 0.1496
