# time_s  celsius  duty_pct
3.005 28.3100 1.1
3.506 28.3700 0.7
4.006 28.4900 0.0
4.507 28.3700 1.1
5.008 28.3700 1.3
5.509 28.4000 1.3
6.010 28.3500 1.9
6.510 28.4400 1.4
7.011 28.3500 2.4
7.512 28.4000 2.2
8.013 28.4600 1.9
8.514 28.4000 2.8
9.015 28.3700 3.2
9.515 28.4200 3.1
10.016 28.4000 3.5
10.517 28.3700 4.0
11.018 28.3300 4.6
11.519 28.3300 4.9
12.020 28.3300 5.1
12.520 28.3300 5.4
13.021 28.3700 5.3
13.522 28.4000 5.4
14.023 28.3500 6.1
14.524 28.3300 6.6
15.025 28.4600 5.8
15.525 28.2400 8.0
16.026 28.3500 7.4
16.527 28.3300 7.9
17.028 28.4000 7.7
17.529 28.4000 8.0
18.030 28.4200 8.2
18.530 28.4000 8.8
19.031 28.4000 9.1
19.532 28.4200 9.3
20.033 28.3700 10.1
20.534 28.4000 10.3
21.034 28.3700 10.8
21.535 28.4400 10.7
22.036 28.4400 11.1
22.537 28.4000 11.9
23.038 28.3500 12.6
23.539 28.5300 11.5
24.039 28.5300 12.0
24.540 28.6200 11.7
25.041 28.6200 12.2
25.542 28.6200 12.7
26.043 28.5100 14.1
26.544 28.6700 13.2
27.044 28.6700 13.7
27.545 28.6900 14.0
28.045 28.7400 14.1
28.546 28.6900 15.0
29.047 28.7400 15.2
29.548 28.8000 15.1
30.048 28.9000 14.9
30.549 29.0100 14.5
31.050 28.8700 16.2
31.551 28.9600 16.0
32.052 29.0100 16.2
32.553 28.9600 17.1
33.053 29.1000 16.6
33.554 29.1500 16.8
34.055 29.1700 17.2
34.556 29.2800 16.8
35.056 29.2800 17.5
35.557 29.3100 17.9
36.058 29.4900 17.0
36.559 29.4900 17.7
37.060 29.4200 18.9
37.560 29.6200 17.8
38.061 29.6000 18.7
38.562 29.6700 18.8
39.063 29.6500 19.6
39.564 29.7400 19.5
40.065 29.8800 19.0
40.565 29.9900 18.8
41.066 30.0400 19.1
41.567 30.1500 18.9
42.068 30.2500 18.9
42.568 30.3100 19.1
43.069 30.3600 19.4
43.570 30.4100 19.8
44.071 30.4300 20.4
44.572 30.7100 18.8
45.073 30.7500 19.2
45.573 30.8500 19.3
46.074 30.9900 18.9
46.575 31.0300 19.4
47.076 31.1500 19.2
47.577 31.2200 19.5
48.077 31.3800 18.9
48.578 31.4300 19.4
49.079 31.5000 19.7
49.580 31.6700 19.1
50.080 31.7800 19.1
50.581 31.8800 19.1
51.082 31.9500 19.4
51.583 32.0700 19.3
52.084 32.2800 18.4
52.584 32.3300 19.0
53.085 32.4400 18.9
53.586 32.7800 17.0
54.087 32.7000 18.6
54.587 32.8700 18.1
55.087 32.9400 18.5
55.588 33.0900 18.2
56.089 33.1600 18.6
56.590 33.3500 17.9
57.091 33.4700 17.9
57.592 33.4900 18.6
58.092 33.8300 16.7
58.593 33.9500 16.7
59.094 34.0700 16.7
59.595 34.2200 16.5
60.095 34.4400 15.7
60.596 34.4900 16.3
61.097 34.6600 15.9
61.598 34.7300 16.3
62.099 34.9800 15.2
62.600 35.0700 15.5
63.100 35.2200 15.2
63.601 35.3700 15.0
64.102 35.5200 14.8
64.603 35.6900 14.4
65.104 36.0200 12.8
65.604 35.9400 14.5
66.105 36.2900 12.6
66.606 36.2900 13.7
67.107 36.4700 13.2
67.607 36.7700 11.8
68.108 37.6900 5.2
68.609 36.9000 13.2
69.110 37.1300 12.3
69.611 37.2500 12.2
70.112 37.1800 13.9
70.612 37.5600 11.7
71.113 37.7900 10.8
71.614 37.8700 11.2
72.115 38.0000 11.2
72.616 38.1800 10.7
73.116 38.3900 10.0
73.617 38.5400 9.7
74.118 38.6500 9.9
74.619 38.8800 9.0
75.120 38.9300 9.7
75.621 39.2500 8.0
76.121 39.2500 9.1
76.622 39.4100 8.8
77.123 39.5700 8.5
77.624 39.7300 8.2
78.124 39.8300 8.4
78.625 40.0200 7.8
79.126 40.1600 7.8
79.627 40.2900 7.7
80.128 40.4800 7.1
80.629 40.4500 8.4
81.129 40.7500 6.8
81.629 40.9100 6.5
82.130 41.0800 6.2
82.631 41.1600 6.5
83.132 41.3800 5.7
83.632 41.6000 4.9
84.133 41.6300 5.7
84.634 41.9300 4.2
85.135 41.8700 5.7
85.636 42.0400 5.3
86.137 42.1800 5.1
86.637 42.2400 5.6
87.138 42.5700 3.8
87.639 42.5500 5.0
88.140 42.6600 5.0
88.641 42.7700 5.0
89.141 43.0000 4.1
89.642 43.2000 3.4
90.143 43.2000 4.4
90.644 43.2500 4.8
91.145 43.6600 2.4
91.646 43.6000 3.9
92.146 43.6800 4.1
92.647 43.8000 4.0
93.148 43.9200 4.0
93.649 44.0600 3.7
94.150 44.2400 3.1
94.650 44.1800 4.5
95.151 44.4700 3.0
95.652 44.5000 3.6
96.153 44.7000 2.8
96.654 44.7300 3.5
97.154 44.8800 3.1
97.655 44.8200 4.5
98.156 45.0000 3.9
98.657 45.3300 2.0
99.158 45.3000 3.1
99.658 45.3900 3.3
100.159 45.3900 4.1
100.660 45.6900 2.4
101.161 45.6300 3.8
101.662 45.5700 5.2
102.162 45.9000 3.1
102.663 46.1700 1.7
103.164 46.1100 3.1
103.665 46.1400 3.7
104.166 46.2900 3.3
104.667 46.2000 4.8
105.167 46.3800 4.1
105.668 46.4800 4.1
106.169 46.6000 3.9
106.670 46.6900 3.9
107.170 46.8100 3.7
107.670 46.8400 4.2
108.171 46.9700 4.0
108.672 47.0900 3.7
109.173 47.0600 4.8
109.674 47.1200 5.0
110.175 47.2500 4.8
110.675 47.4000 4.2
111.176 47.4700 4.5
111.677 47.4700 5.3
112.178 47.2800 7.6
112.679 47.6200 5.3
113.180 47.6900 5.6
113.680 47.7200 6.1
114.181 47.6900 7.0
114.682 47.8700 6.2
115.183 47.9700 6.1
115.684 48.1000 5.8
116.184 48.0600 6.8
116.685 48.1300 7.0
117.186 48.3500 5.9
117.687 48.3500 6.6
118.188 48.2500 8.2
118.689 48.4100 7.5
119.189 48.8000 5.0
119.690 48.5100 8.3
120.191 48.4100 9.8
120.692 48.8600 6.6
121.193 48.8000 8.0
121.694 48.8300 8.4
122.194 48.9300 8.3
122.695 48.9600 8.8
123.196 49.1200 8.1
123.697 49.0900 9.1
124.198 49.0900 9.8
124.698 49.1900 9.7
125.199 49.2500 9.8
125.700 49.3900 9.5
126.201 49.3200 10.7
126.702 49.3500 11.1
127.203 49.2500 12.6
127.703 49.5500 10.8
128.204 49.6100 10.9
128.705 49.6800 11.1
129.206 49.6800 11.8
129.706 49.7800 11.7
130.207 49.8800 11.6
130.708 49.8500 12.6
131.209 49.9800 12.1
131.710 50.0800 12.0
132.211 50.0400 13.0
132.712 50.0400 13.7
133.212 50.1800 13.3
133.712 50.2400 13.4
134.213 50.3100 13.6
134.714 50.2800 14.6
135.214 50.4100 14.2
135.716 50.5100 14.0
136.216 50.5500 14.5
136.717 50.6500 14.3
137.218 50.6500 15.1
137.719 50.8200 14.4
138.220 50.8500 14.8
138.721 50.8800 15.3
139.222 50.8500 16.3
139.722 50.8500 17.0
140.223 51.0500 16.0
140.724 51.1900 15.6
141.225 51.1900 16.4
141.725 51.2600 16.5
142.226 51.3600 16.4
142.727 51.4000 16.9
143.228 51.5300 16.5
143.729 51.5300 17.2
144.229 51.6700 16.8
144.730 51.6700 17.6
145.231 51.7800 17.5
145.732 51.8100 18.0
146.233 51.8800 18.1
146.733 52.0600 17.4
147.234 52.1300 17.6
147.735 52.2000 17.9
148.236 52.3400 17.5
148.737 52.3000 18.6
149.237 52.8700 14.6
149.738 52.4800 18.9
150.239 52.5100 19.3
150.740 52.6200 19.2
151.241 52.6900 19.4
151.742 52.8000 19.3
152.242 52.6900 20.9
152.743 53.0100 19.0
153.244 53.1200 18.9
153.745 53.2300 18.9
154.246 53.3300 18.8
154.746 53.3000 20.0
155.247 53.5200 19.0
155.748 53.5900 19.2
156.249 53.5500 20.4
156.749 53.8100 19.1
157.250 53.8100 19.9
157.751 53.9500 19.5
158.252 54.1000 19.2
158.753 54.1700 19.4
159.254 54.1700 20.3
159.754 54.3600 19.6
160.254 54.5100 19.2
160.755 54.6500 18.9
161.256 54.6900 19.5
161.757 54.7700 19.8
162.257 54.8800 19.7
162.758 54.6200 22.8
163.259 55.1100 19.5
163.760 55.3300 18.5
164.260 55.2200 20.4
164.761 55.4800 19.0
165.262 55.6000 19.0
165.763 55.7500 18.7
166.264 55.7900 19.3
166.765 55.9400 18.9
167.265 55.9800 19.5
167.766 56.0600 19.8
168.267 56.3300 18.4
168.768 56.4500 18.4
169.269 56.4900 19.1
169.770 56.6100 19.0
170.270 56.8800 17.6
170.771 56.8000 19.3
171.272 56.9600 18.9
171.773 57.4000 16.2
172.274 57.2400 18.6
172.774 57.3200 18.8
173.275 57.4800 18.4
173.776 57.4800 19.4
174.277 57.7200 18.2
174.778 57.8800 17.8
175.278 57.8800 18.8
175.779 58.1300 17.7
176.280 58.2500 17.6
176.781 58.3700 17.6
177.282 58.4200 18.2
177.782 58.6600 17.1
178.283 58.5800 18.8
178.784 58.7900 17.9
179.285 59.2500 15.0
179.786 59.0800 17.5
180.287 58.9100 19.9
180.788 59.2100 18.2
181.288 59.2500 18.8
181.789 59.6300 16.5
182.290 59.6300 17.5
182.791 59.7600 17.4
183.291 59.8900 17.3
183.792 60.0600 16.8
184.293 60.2300 16.3
184.794 60.3200 16.6
185.295 60.3600 17.2
185.795 60.1900 19.6
186.295 60.4900 17.9
186.796 60.7100 16.9
187.297 60.8900 16.4
187.798 60.8400 17.8
188.299 61.1100 16.5
188.800 61.0200 18.2
189.301 58.1700 42.8
189.801 61.3800 15.9
190.302 61.6900 14.3
190.803 61.8200 14.3
191.304 61.8700 15.0
191.805 62.1000 14.2
192.306 62.1500 14.9
192.807 62.4200 13.6
193.307 62.3700 15.1
193.808 62.5600 14.5
194.309 62.7400 14.0
194.810 62.9800 13.1
195.311 63.1200 13.0
195.812 63.2100 13.3
196.312 63.7300 10.0
196.813 63.4900 13.1
197.314 63.6900 12.5
197.815 63.8300 12.4
198.316 64.0200 11.8
198.816 64.2100 11.2
199.317 64.2600 11.9
199.818 64.2600 12.9
200.319 64.4600 12.2
200.820 64.6500 11.6
201.321 64.7000 12.2
201.821 64.7000 13.1
202.322 64.8500 12.8
202.823 65.0500 12.1
203.324 65.1900 11.8
203.825 65.2400 12.3
204.325 65.2400 13.3
204.826 65.4400 12.5
205.327 65.4400 13.4
205.828 65.7000 12.2
206.329 65.7000 13.1
206.830 65.9500 11.8
207.330 65.9000 13.2
207.831 65.9500 13.6
208.332 66.2000 12.3
208.833 66.3600 11.9
209.334 66.0500 15.4
209.835 66.6200 11.5
210.335 66.3600 14.6
210.836 66.8200 11.4
211.337 66.8200 12.4
211.837 67.1900 10.2
212.337 67.2400 10.7
212.838 67.3000 11.2
213.339 67.4000 11.3
213.840 67.9400 7.7
214.341 67.6200 11.4
214.841 67.5600 12.8
215.342 68.3700 6.8
215.843 68.2100 9.3
216.344 68.2100 10.2
216.845 68.3200 10.2
217.346 68.5900 8.8
217.846 68.6400 9.3
218.347 69.2500 5.2
218.848 70.2800 0.0
219.349 69.0300 9.6
219.850 69.2500 8.6
220.351 69.5400 7.2
220.851 69.9900 4.3
221.352 69.7600 7.3
221.853 69.9300 6.8
222.354 69.9900 7.2
222.855 70.5100 3.8
223.355 70.3300 6.3
223.856 70.5700 5.3
224.357 70.7400 4.8
224.858 70.6800 6.2
225.359 70.9200 5.1
225.860 70.9200 6.1
226.360 71.0900 5.5
226.861 71.2100 5.4
227.362 71.3900 4.8
227.863 71.4500 5.2
228.364 71.5700 5.1
228.864 71.7500 4.5
229.365 71.8100 4.9
229.866 71.9900 4.2
230.367 72.1700 3.6
230.868 72.1100 5.0
231.369 72.1700 5.4
231.869 72.3600 4.7
232.370 72.5400 4.0
232.871 72.4800 5.4
233.372 72.6700 4.6
233.873 72.8500 3.9
234.373 72.8500 4.8
234.874 72.9800 4.5
235.375 72.9100 5.9
235.876 73.0400 5.6
236.377 73.0400 6.4
236.878 72.8500 8.7
237.378 73.1600 6.7
237.879 73.6700 3.2
238.379 73.4200 6.2
238.880 73.6700 4.9
239.380 73.6700 5.7
239.881 73.8000 5.4
240.382 73.9900 4.6
240.883 73.8600 6.5
241.384 73.9900 6.1
241.885 73.6100 10.1
