# time_s  celsius  duty_pct
410.018 30.9400 100.0
410.520 30.9600 100.0
411.021 30.9000 100.0
411.522 30.9200 100.0
412.024 30.9000 100.0
412.525 30.9000 100.0
413.027 30.8300 100.0
413.528 30.9400 100.0
414.029 30.8700 100.0
414.531 30.8300 100.0
415.032 30.8000 100.0
415.534 30.8000 100.0
416.035 30.8300 100.0
416.536 30.8000 100.0
417.038 30.8300 100.0
417.539 30.7800 100.0
418.041 30.8000 100.0
418.542 30.7800 100.0
419.044 30.9900 100.0
419.545 30.7300 100.0
420.046 30.6400 100.0
420.548 30.7300 100.0
