# time_s  celsius  duty_pct
2.516 33.0600 1.4
3.017 33.0100 1.9
3.518 32.9900 2.2
4.019 33.0400 2.0
4.520 32.9900 2.5
5.021 33.0600 2.1
5.521 33.0400 2.5
6.022 32.9900 3.1
6.523 32.9200 3.9
7.024 32.9700 3.6
7.525 32.9700 3.9
8.026 32.8700 4.9
8.527 32.9700 4.2
9.027 33.0400 3.9
9.528 32.9700 4.8
10.029 32.9200 5.4
10.530 32.8900 5.8
11.031 32.8900 6.1
11.532 32.9900 5.5
12.032 32.9400 6.2
12.533 32.8700 7.1
13.034 32.9200 7.0
13.535 32.8900 7.5
14.036 32.8500 8.1
14.537 32.8900 8.0
15.038 32.8200 8.9
15.538 32.8900 8.6
16.038 32.8500 9.3
16.539 32.8500 9.7
17.040 32.8700 9.8
17.541 32.8900 9.9
18.042 32.8500 10.7
18.543 32.8500 11.0
19.043 32.8700 11.2
19.544 32.8700 11.5
20.045 32.8700 11.9
20.546 32.9200 11.9
21.047 32.9200 12.3
21.548 32.9700 12.3
22.049 32.8900 13.3
22.549 32.9700 13.1
23.050 32.9900 13.3
23.551 32.9200 14.4
24.052 33.0600 13.6
24.553 33.0400 14.3
25.053 33.1600 13.8
25.554 33.0900 14.9
26.055 33.1100 15.1
26.556 33.1600 15.2
27.057 33.2100 15.3
27.558 33.2300 15.6
28.059 33.2800 15.8
28.560 33.3700 15.5
29.061 33.3700 16.1
29.562 33.3700 16.6
30.062 33.4500 16.6
30.563 33.3500 17.9
31.064 33.5200 17.1
31.565 33.5400 17.5
32.066 33.5900 17.6
32.566 33.7100 17.2
33.067 33.6900 18.1
33.568 33.7800 17.9
34.069 33.9300 17.3
34.570 33.9300 18.0
35.071 34.0200 17.8
35.572 34.0500 18.3
36.073 34.2900 16.9
36.573 34.5100 15.9
37.074 34.2700 18.7
37.575 34.3900 18.4
38.076 34.4600 18.5
38.577 34.5600 18.4
39.077 34.6300 18.5
39.578 34.6800 18.8
40.079 34.7300 19.2
40.580 34.9000 18.5
41.080 34.9500 18.8
41.581 35.0500 18.8
42.082 35.1200 18.9
42.583 35.2700 18.5
43.083 35.3000 19.1
43.584 35.3900 19.1
44.085 35.5900 18.2
44.586 35.5900 19.1
45.087 35.8200 18.0
45.588 35.8700 18.5
46.088 36.0400 17.9
46.589 36.0900 18.3
47.090 36.2400 17.9
47.591 36.2900 18.4
48.092 36.4900 17.6
48.593 36.4900 18.5
49.094 36.6700 17.9
49.595 36.8200 17.6
50.095 36.8700 18.1
50.596 37.1300 16.8
51.097 37.2300 16.9
51.598 37.3800 16.6
52.099 37.4300 17.1
52.600 37.6400 16.4
53.100 37.6900 16.9
53.601 37.8900 16.1
54.102 38.0200 16.0
54.603 38.1800 15.7
55.104 38.3600 15.2
55.604 38.4900 15.1
56.105 38.5900 15.2
56.606 38.7500 14.9
57.107 38.8300 15.3
57.608 39.0100 14.7
58.109 39.0900 15.1
58.610 39.6700 11.2
59.110 39.5400 13.4
59.611 39.5900 14.1
60.112 39.7500 13.7
60.613 39.7800 14.5
