# time_s  celsius  duty_pct
1.002 57.1600 0.0
1.503 57.2400 0.0
2.004 57.3200 0.0
2.504 57.4000 0.0
3.005 57.5600 0.0
3.506 57.5200 0.0
4.007 57.6000 0.0
4.508 57.8000 0.0
5.009 57.7600 0.0
5.509 57.8400 0.0
6.010 57.8800 0.0
6.511 58.0100 0.0
7.012 58.0500 0.0
7.513 58.1700 0.0
8.014 58.0900 0.0
8.514 58.2500 0.0
9.015 58.1700 0.0
9.516 57.9200 0.3
10.017 58.3700 0.0
10.518 58.3700 0.0
11.018 58.4200 0.0
11.519 58.5800 0.0
12.020 58.5800 0.0
12.521 58.7900 0.0
13.022 58.6600 0.0
13.523 58.6600 0.0
14.024 58.8300 0.0
14.524 58.7500 0.0
15.025 58.9100 0.0
15.526 59.1700 0.0
16.027 59.0000 0.0
16.528 58.9100 0.0
17.029 58.9600 0.0
17.530 59.0400 0.0
18.030 59.2100 0.0
18.531 59.2500 0.0
19.032 59.2500 0.0
19.533 59.1700 0.3
20.033 59.4200 0.0
20.534 59.2900 0.3
21.035 59.3300 0.4
21.536 59.2100 1.5
22.037 59.4200 0.6
22.538 59.3800 1.2
23.038 59.3300 1.8
23.539 59.4200 1.6
24.040 59.3800 2.2
24.541 59.5900 1.3
25.042 59.4200 2.7
25.542 59.4600 2.8
26.043 59.4200 3.3
26.544 59.5000 3.2
27.045 59.5500 3.2
27.545 59.4600 4.1
28.046 59.5000 4.1
28.547 59.4600 4.7
29.047 59.3300 5.7
29.548 59.3300 6.0
30.049 59.3300 6.3
30.550 59.2900 6.8
31.051 59.4600 6.1
31.551 59.4200 6.7
32.052 58.5400 12.0
32.553 59.3300 7.6
33.054 59.2900 8.1
33.555 59.2500 8.6
34.055 59.2100 9.1
34.556 59.2500 9.1
35.057 59.3800 8.7
35.558 59.7200 7.0
36.059 59.1200 10.7
36.559 59.1200 11.0
37.060 59.0800 11.4
37.561 59.0000 12.2
38.062 59.0400 12.1
38.563 59.0000 12.6
39.063 59.0000 12.8
39.564 58.9600 13.3
40.065 59.3800 11.1
40.566 59.0000 13.6
41.067 58.9600 14.0
41.567 59.0000 14.0
42.068 58.8700 15.0
42.569 58.9600 14.7
43.070 58.9600 14.9
43.571 58.9600 15.2
44.072 58.8300 16.1
44.572 58.7900 16.6
45.073 58.8300 16.5
45.574 58.9100 16.3
46.075 58.7900 17.2
46.576 58.7900 17.5
47.076 58.7900 17.7
47.577 58.9100 17.2
48.078 58.5800 19.3
48.579 58.7900 18.3
49.080 58.7500 18.8
49.580 58.8300 18.6
50.081 58.8300 18.8
50.582 58.7900 19.3
51.083 58.9100 18.8
51.583 68.3200 0.0
52.084 58.2500 24.7
52.585 58.6600 22.4
53.086 58.7900 21.9
53.587 58.7500 22.3
54.087 59.4600 18.4
54.587 58.6600 23.2
55.088 58.6200 23.6
55.589 58.7100 23.3
56.090 58.7500 23.3
56.590 58.3300 25.9
57.091 58.7100 23.9
57.592 58.7500 23.8
58.093 58.6600 24.5
58.594 58.6200 24.9
59.095 58.7500 24.4
59.595 58.5800 25.6
60.096 58.8700 24.1
60.597 58.7900 24.9
61.098 58.7900 25.1
61.599 58.8700 24.9
62.099 58.7900 25.6
62.600 58.7900 25.9
63.101 58.7500 26.4
63.602 58.8700 25.9
64.102 58.8300 26.4
64.603 58.7900 26.9
65.104 58.8300 26.9
65.605 58.8700 26.9
66.106 58.8300 27.4
66.606 58.8700 27.5
67.107 58.7900 28.2
67.608 58.9600 27.5
68.109 58.9100 28.1
68.610 58.9100 28.4
69.111 58.9600 28.4
69.612 58.8700 29.2
70.112 58.7500 30.2
70.613 58.9600 29.2
71.114 59.0000 29.3
71.615 58.9600 29.8
72.116 59.0400 29.6
72.617 58.9600 30.4
73.117 59.0000 30.5
73.618 58.9100 31.2
74.119 59.0000 31.1
74.620 59.0400 31.1
75.120 59.1200 30.9
75.621 59.0800 31.5
76.122 59.0400 32.1
76.623 59.1200 31.9
77.124 59.1700 32.0
77.624 59.3800 31.1
78.125 58.8300 34.6
78.626 59.2100 32.7
79.127 59.0800 33.7
79.628 59.0800 34.0
80.128 59.1700 33.9
80.629 59.3300 33.2
81.129 59.2500 34.0
81.630 59.3300 33.9
82.131 59.3300 34.2
82.631 59.3800 34.3
83.132 59.4200 34.4
83.633 59.4600 34.5
84.134 59.4200 35.1
84.635 59.4600 35.2
85.135 59.4600 35.6
85.636 59.5900 35.2
86.137 59.5000 36.1
86.638 59.6700 35.5
87.139 59.6300 36.1
87.639 59.6300 36.4
88.140 59.4200 38.0
88.641 59.5900 37.4
89.142 59.7600 36.7
89.643 59.7200 37.4
90.144 59.7600 37.5
90.644 59.8400 37.4
91.145 59.8900 37.5
91.646 59.8400 38.1
92.147 59.9700 37.8
92.648 60.0600 37.7
93.148 59.9300 38.8
93.649 60.0200 38.7
94.150 59.8900 39.8
94.651 60.0600 39.2
95.152 60.2300 38.6
95.652 60.1900 39.3
96.153 60.2300 39.4
96.654 60.3200 39.3
97.155 60.3200 39.7
97.656 60.4500 39.4
98.156 60.5400 39.3
98.657 60.5400 39.8
99.158 60.6200 39.7
99.659 60.7100 39.6
100.160 60.7500 39.8
100.660 60.7100 40.5
101.161 60.8400 40.2
101.662 60.8400 40.6
102.163 60.8900 40.8
102.664 60.8900 41.2
103.164 61.0600 40.7
103.665 60.9300 41.9
104.166 61.0600 41.5
104.667 61.2000 41.2
105.168 61.3800 40.7
105.669 61.2000 42.2
106.169 61.3300 41.9
106.670 61.3300 42.3
107.170 61.4600 42.0
107.671 61.5500 41.9
108.171 61.4200 43.2
108.672 61.5500 42.9
109.173 61.5500 43.3
109.674 61.6400 43.3
110.175 61.7800 42.9
110.675 61.6900 43.9
111.176 61.8200 43.6
111.677 62.0100 43.0
112.178 61.8200 44.6
112.679 61.9200 44.5
113.180 61.9200 45.0
113.680 62.0500 44.6
114.181 62.0500 45.1
114.682 62.1000 45.3
115.183 62.1900 45.2
115.684 62.1000 46.2
116.185 62.2400 45.9
116.685 62.2400 46.4
117.186 62.3300 46.3
117.687 62.3700 46.5
118.188 62.3700 47.0
118.689 62.5600 46.4
119.189 62.5100 47.1
119.690 62.7000 46.5
120.191 62.7400 46.7
120.692 62.7400 47.2
121.193 62.6100 48.5
121.693 63.3500 44.6
122.194 62.8800 47.9
122.695 63.1600 46.8
123.196 63.1200 47.6
123.697 63.2600 47.2
124.198 63.4000 47.0
124.698 63.4500 47.2
125.199 63.5400 47.2
125.700 63.6400 47.2
126.201 63.6900 47.4
126.702 63.7800 47.4
127.202 63.8800 47.4
127.703 64.0200 47.1
128.204 64.1200 47.1
128.705 64.1700 47.4
129.206 64.3600 46.8
129.706 64.3600 47.4
130.207 64.4600 47.4
130.708 64.5000 47.7
131.209 64.7500 46.8
131.710 64.8000 47.1
132.211 64.9500 46.9
132.711 64.9500 47.5
133.212 65.1000 47.2
133.712 64.9000 48.9
134.213 65.2900 47.2
134.714 65.3900 47.2
135.215 65.3900 47.8
135.716 65.6000 47.3
136.216 65.7000 47.3
136.717 65.7000 47.9
137.218 65.8500 47.6
137.719 66.0500 47.1
138.219 66.2000 46.8
138.720 66.1500 47.7
139.221 66.3100 47.5
139.722 66.4600 47.2
140.223 66.5600 47.2
140.724 66.5600 47.9
141.225 66.7200 47.6
141.725 66.7700 47.9
142.226 66.8800 48.0
142.727 66.9800 48.0
143.228 67.0300 48.3
143.728 67.1900 48.0
144.229 67.2400 48.3
144.730 67.4000 48.0
145.231 67.4000 48.7
145.732 67.5100 48.7
146.233 67.6700 48.4
146.733 67.5600 49.6
147.234 67.7800 49.0
147.735 67.7800 49.6
148.236 67.8300 49.9
148.737 67.8800 50.2
149.238 67.9900 50.2
149.738 68.1000 50.2
150.239 68.1500 50.5
150.740 68.2600 50.4
151.241 68.2600 51.0
151.742 68.1500 52.3
