# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
6.051 36.57 35.5100 32.5 1.052 5.095
6.101 36.58 35.5300 32.4 1.048 5.075
6.151 36.58 35.5200 32.6 1.064 5.106
6.201 36.59 35.5100 32.8 1.084 5.138
6.250 36.60 35.5000 33.1 1.105 5.182
6.301 36.61 35.5100 33.0 1.104 5.167
6.352 36.62 35.5200 33.0 1.108 5.169
6.401 36.63 35.4900 33.4 1.141 5.235
6.451 36.64 35.5000 33.4 1.140 5.225
6.500 36.65 35.5200 33.3 1.137 5.205
6.551 36.66 35.5100 33.4 1.149 5.227
6.601 36.67 35.5400 33.1 1.129 5.168
6.651 36.68 35.5300 33.4 1.152 5.214
6.701 36.69 35.5200 33.6 1.173 5.252
6.750 36.70 35.5000 33.9 1.196 5.291
6.801 36.71 35.5100 33.9 1.204 5.296
6.851 36.72 35.5000 34.2 1.223 5.335
6.901 36.73 35.5100 34.1 1.221 5.316
6.951 36.74 35.4700 34.8 1.271 5.428
7.000 36.75 35.5500 33.7 1.202 5.254
7.051 36.76 35.5000 34.5 1.259 5.373
7.101 36.77 35.4900 34.6 1.274 5.402
7.151 36.78 35.4900 34.7 1.283 5.411
7.201 36.79 35.5900 33.4 1.194 5.189
7.250 36.80 35.4900 35.0 1.308 5.448
7.301 36.81 35.5000 34.8 1.303 5.424
7.352 36.82 35.5000 35.0 1.315 5.440
7.401 36.83 35.4800 35.4 1.349 5.510
7.451 36.84 35.5000 35.1 1.333 5.459
7.501 36.85 35.5100 35.1 1.339 5.460
7.551 36.86 35.5000 35.3 1.355 5.490
7.601 36.87 35.4800 35.7 1.388 5.548
7.651 36.88 35.4700 35.9 1.402 5.572
7.701 36.89 35.4700 36.0 1.417 5.596
7.750 36.90 35.4900 35.8 1.405 5.553
7.802 36.91 35.4800 36.0 1.426 5.596
7.851 36.92 35.4700 36.2 1.445 5.627
7.901 36.93 35.4900 36.0 1.432 5.584
7.951 36.93 35.4600 36.5 1.472 5.661
8.000 36.94 35.5000 36.1 1.447 5.597
8.051 36.95 35.4700 36.6 1.488 5.679
8.101 36.96 35.4900 36.4 1.474 5.633
8.151 36.97 35.4700 36.8 1.508 5.698
8.201 36.98 35.4700 36.9 1.515 5.709
8.250 36.99 35.5000 36.5 1.495 5.650
8.301 37.00 35.4600 37.1 1.540 5.740
8.352 37.01 35.5000 36.6 1.511 5.659
8.401 37.02 35.4600 37.3 1.561 5.767
8.451 37.03 35.4700 37.1 1.561 5.747
8.500 37.04 35.4800 37.1 1.564 5.741
8.551 37.05 35.4500 37.6 1.601 5.812
8.601 37.06 35.4700 37.5 1.597 5.796
8.652 37.07 35.4900 37.2 1.578 5.739
8.701 37.08 35.4800 37.4 1.601 5.781
8.750 37.09 35.5200 36.9 1.570 5.692
8.802 37.10 35.4400 38.2 1.668 5.906
8.851 37.11 35.4800 37.7 1.637 5.822
8.901 37.12 35.4500 38.2 1.669 5.890
8.951 37.13 35.4300 38.6 1.703 5.955
9.000 37.14 35.4800 38.0 1.666 5.853
9.051 37.15 35.4900 37.9 1.663 5.834
9.101 37.16 35.4900 38.0 1.676 5.857
9.151 37.17 35.4500 38.5 1.719 5.937
9.201 37.18 35.4800 38.2 1.702 5.890
9.250 37.19 35.4600 38.6 1.736 5.949
9.301 37.20 35.5000 38.2 1.706 5.870
9.351 37.21 35.4700 38.7 1.746 5.952
9.401 37.22 35.4900 38.4 1.729 5.899
9.451 37.23 35.4300 39.3 1.797 6.043
9.500 37.24 35.4700 38.8 1.773 5.971
9.551 37.25 35.4500 39.2 1.802 6.027
9.601 37.26 35.4600 39.1 1.801 6.010
9.651 37.27 35.4600 39.2 1.809 6.020
9.701 37.28 35.4800 39.0 1.798 5.983
9.750 37.29 35.5100 38.6 1.781 5.928
9.801 37.30 35.4900 39.0 1.811 5.986
9.851 37.31 35.4700 39.4 1.841 6.040
9.901 37.32 35.4700 39.5 1.855 6.059
9.951 37.33 35.4600 39.6 1.869 6.079
10.000 37.34 35.4600 39.7 1.878 6.084
10.051 37.35 35.4400 40.1 1.914 6.156
10.102 37.36 35.4500 40.0 1.908 6.127
10.151 37.37 35.4700 39.8 1.900 6.095
10.201 37.38 35.4600 40.1 1.925 6.139
10.250 37.39 35.4600 40.1 1.931 6.139
10.301 37.40 35.4600 40.2 1.941 6.149
10.351 37.41 35.4700 40.1 1.943 6.139
10.402 37.42 35.4600 40.3 1.962 6.169
10.451 37.43 35.4500 40.5 1.977 6.189
10.500 37.44 35.4300 40.9 2.009 6.257
10.551 37.45 35.4700 40.5 1.985 6.187
10.601 37.46 35.4900 40.3 1.974 6.147
10.651 37.47 35.4400 41.0 2.031 6.262
10.701 37.48 35.4500 40.9 2.028 6.246
10.750 37.49 35.5400 39.8 1.955 6.062
10.801 37.50 35.4700 40.8 2.027 6.215
10.851 37.51 35.4700 40.9 2.038 6.230
10.901 37.52 35.4400 41.4 2.080 6.311
10.951 37.53 35.4200 41.7 2.105 6.359
11.000 37.54 35.4900 40.8 2.046 6.205
11.051 37.55 35.4400 41.7 2.113 6.354
11.101 37.56 35.4500 41.6 2.112 6.331
11.151 37.57 35.4600 41.5 2.110 6.319
11.201 37.58 35.4600 41.5 2.115 6.311
11.250 37.59 35.4400 42.0 2.154 6.394
11.301 37.60 35.4500 41.8 2.149 6.363
11.351 37.61 35.4500 41.9 2.159 6.378
11.402 37.62 35.4600 41.8 2.161 6.361
11.451 37.63 35.4600 42.0 2.170 6.376
11.500 37.64 35.4800 41.7 2.158 6.327
11.552 37.65 35.4500 42.2 2.201 6.419
11.601 37.66 35.4600 42.2 2.201 6.408
11.651 37.67 35.4500 42.3 2.220 6.429
11.701 37.68 35.4500 42.4 2.228 6.441
11.750 37.69 35.4700 42.2 2.219 6.398
11.801 37.70 35.4500 42.5 2.247 6.456
11.852 37.71 35.4500 42.6 2.256 6.465
11.901 37.72 35.4500 42.8 2.272 6.488
11.951 37.73 35.4500 42.9 2.282 6.498
12.000 37.74 35.4700 42.6 2.273 6.462
12.051 37.75 35.4600 42.8 2.288 6.482
12.101 37.76 35.4500 43.0 2.305 6.510
12.151 37.77 35.4500 43.0 2.315 6.519
12.201 37.78 35.4600 43.1 2.322 6.521
12.250 37.79 35.4600 43.0 2.325 6.512
12.301 37.80 35.4700 43.0 2.328 6.507
12.351 37.81 35.4400 43.5 2.369 6.589
12.401 37.82 35.4800 43.0 2.337 6.498
12.451 37.83 35.4500 43.5 2.376 6.577
12.500 37.84 35.4700 43.4 2.372 6.555
12.551 37.85 35.4600 43.6 2.389 6.587
12.601 37.86 35.4700 43.5 2.389 6.566
12.651 37.87 35.4500 43.9 2.420 6.625
12.702 37.88 35.4800 43.6 2.405 6.574
12.750 37.89 35.4700 43.7 2.417 6.595
12.801 37.90 35.4600 43.9 2.436 6.620
12.851 37.91 35.4400 44.3 2.467 6.677
12.901 37.92 35.4500 44.2 2.467 6.663
12.951 37.93 35.4300 44.7 2.502 6.739
13.001 37.94 35.4700 44.1 2.473 6.650
13.051 37.95 35.4700 44.1 2.475 6.641
13.101 37.96 35.4900 44.0 2.473 6.622
13.152 37.97 35.4800 44.2 2.491 6.655
13.201 37.98 35.4700 44.5 2.513 6.696
13.250 37.99 35.4700 44.5 2.518 6.692
13.301 38.00 35.4600 44.7 2.536 6.722
13.351 38.01 35.4600 44.8 2.551 6.742
13.401 38.02 35.4700 44.7 2.548 6.720
13.451 38.03 35.4800 44.7 2.549 6.710
13.500 38.04 35.5200 44.1 2.518 6.624
13.551 38.05 35.4800 44.8 2.570 6.731
13.601 38.06 35.4700 45.1 2.592 6.768
13.651 38.07 35.5000 44.7 2.572 6.708
13.701 38.08 35.5100 44.6 2.569 6.686
13.750 38.09 35.4800 45.1 2.609 6.767
13.801 38.10 35.4700 45.3 2.629 6.800
13.851 38.11 35.4800 45.2 2.627 6.781
13.901 38.12 35.4900 45.3 2.634 6.783
13.951 38.13 35.5000 45.2 2.634 6.768
14.000 38.14 35.5000 45.3 2.644 6.778
14.051 38.15 35.4900 45.5 2.664 6.813
14.102 38.16 35.4900 45.5 2.666 6.802
14.151 38.17 35.5200 45.2 2.652 6.757
14.201 38.18 35.5000 45.5 2.682 6.813
14.251 38.19 35.5000 45.6 2.693 6.824
14.301 38.20 35.4900 45.8 2.710 6.850
14.351 38.21 35.4700 46.2 2.739 6.905
14.402 38.22 35.5300 45.5 2.694 6.785
14.451 38.23 35.4900 46.1 2.744 6.888
14.500 38.24 35.4900 46.1 2.751 6.890
14.551 38.25 35.4900 46.1 2.755 6.887
14.601 38.26 35.4900 46.2 2.765 6.896
14.651 38.27 35.4900 46.3 2.776 6.908
14.701 38.28 35.5200 46.0 2.759 6.855
14.750 38.29 35.5000 46.3 2.787 6.905
14.801 38.30 35.5200 46.2 2.785 6.887
14.851 38.31 35.5100 46.3 2.798 6.905
14.901 38.32 35.5000 46.6 2.820 6.943
14.951 38.33 35.5000 46.6 2.826 6.942
15.000 38.34 35.5200 46.4 2.817 6.908
15.051 38.35 35.5200 46.6 2.833 6.932
15.101 38.36 35.5200 46.6 2.836 6.925
15.151 38.37 35.5200 46.6 2.845 6.933
15.201 38.38 35.5300 46.6 2.849 6.928
15.250 38.39 35.5100 47.0 2.878 6.982
15.301 38.40 35.5300 46.7 2.865 6.939
15.351 38.41 35.5500 46.5 2.858 6.908
15.402 38.42 35.5700 46.4 2.855 6.887
15.451 38.43 35.5200 47.2 2.912 7.007
15.500 38.44 35.5400 47.0 2.904 6.974
15.552 38.45 35.5600 46.7 2.888 6.924
15.601 38.46 35.5600 46.8 2.900 6.937
15.651 38.47 35.5500 47.0 2.919 6.969
15.702 38.48 35.5600 47.0 2.923 6.966
15.750 38.49 35.5400 47.4 2.954 7.023
15.801 38.50 35.5600 47.2 2.943 6.986
15.852 38.51 35.5400 47.5 2.972 7.039
15.901 38.52 35.5200 47.8 2.997 7.084
15.951 38.53 35.5400 47.7 2.992 7.059
16.001 38.54 35.5400 47.7 2.998 7.060
16.051 38.55 35.5400 47.7 3.006 7.064
16.101 38.56 35.4900 48.6 3.072 7.204
16.152 38.57 35.5500 47.9 3.024 7.080
16.201 38.58 35.5500 47.9 3.030 7.079
16.250 38.59 35.5500 48.0 3.040 7.089
16.301 38.60 35.5600 47.9 3.042 7.080
16.351 38.61 35.5800 47.7 3.029 7.037
16.401 38.62 35.5900 47.7 3.034 7.036
16.451 38.63 35.5800 47.9 3.050 7.059
16.500 38.64 35.5900 47.8 3.051 7.047
16.551 38.65 35.5700 48.2 3.084 7.112
16.601 38.66 35.6100 47.7 3.053 7.025
16.651 38.67 35.5700 48.3 3.097 7.116
16.701 38.68 35.5800 48.3 3.102 7.113
16.750 38.69 35.5700 48.5 3.121 7.144
16.801 38.70 35.5600 48.7 3.137 7.169
16.851 38.71 35.5800 48.5 3.129 7.137
16.901 38.72 35.5800 48.6 3.142 7.154
16.951 38.73 35.5800 48.6 3.146 7.150
17.001 38.74 35.5900 48.6 3.151 7.147
17.051 38.75 35.5700 48.9 3.180 7.201
17.101 38.76 35.6000 48.6 3.163 7.148
17.152 38.77 35.6000 48.6 3.168 7.148
17.201 38.78 35.5800 49.1 3.201 7.211
17.250 38.79 35.5900 49.0 3.201 7.197
17.302 38.80 35.6100 48.8 3.192 7.163
17.351 38.81 35.6400 48.5 3.175 7.109
17.401 38.82 35.6300 48.7 3.192 7.136
17.451 38.83 35.6300 48.8 3.204 7.151
17.500 38.84 35.6200 48.9 3.218 7.171
17.551 38.85 35.6100 49.2 3.240 7.209
17.601 38.86 35.6300 49.0 3.231 7.175
17.651 38.87 35.6000 49.4 3.267 7.245
17.701 38.88 35.6400 49.0 3.242 7.175
17.750 38.89 35.6100 49.5 3.280 7.249
17.801 38.90 35.6500 49.0 3.251 7.168
17.851 38.91 35.6500 49.1 3.265 7.187
17.901 38.92 35.6500 49.2 3.272 7.191
17.951 38.93 35.6500 49.2 3.280 7.197
18.001 38.94 35.6200 49.8 3.320 7.277
18.051 38.95 35.6700 49.1 3.280 7.172
18.101 38.96 35.6600 49.4 3.305 7.215
18.152 38.97 35.6400 49.7 3.326 7.253
18.201 38.98 35.6600 49.5 3.319 7.223
18.250 38.99 35.6700 49.4 3.316 7.204
18.301 39.00 35.6700 49.5 3.327 7.216
18.351 39.01 35.6500 49.9 3.358 7.276
18.401 39.02 35.6600 49.8 3.356 7.258
18.451 39.03 35.6600 49.9 3.371 7.280
18.500 39.04 35.6700 49.8 3.366 7.254
18.551 39.05 35.6800 49.9 3.374 7.261
18.601 39.06 35.7000 49.6 3.362 7.219
18.651 39.07 35.6800 50.0 3.393 7.280
18.701 39.08 35.6900 49.9 3.391 7.261
18.750 39.09 35.6900 50.0 3.404 7.279
18.801 39.10 35.6900 50.1 3.412 7.284
18.851 39.11 35.6900 50.2 3.422 7.294
18.901 39.12 35.6700 50.5 3.451 7.350
18.951 39.13 35.7000 50.2 3.431 7.290
19.000 39.14 35.7100 50.1 3.432 7.280
19.051 39.15 35.6900 50.5 3.463 7.340
19.101 39.16 35.7100 50.3 3.455 7.307
19.151 39.17 35.6900 50.7 3.485 7.365
19.201 39.18 35.7000 50.6 3.478 7.336
19.250 39.19 35.7300 50.2 3.459 7.278
19.301 39.20 35.7400 50.1 3.457 7.261
19.351 39.21 35.7000 50.8 3.507 7.365
19.401 39.22 35.7200 50.7 3.503 7.342
19.451 39.23 35.7300 50.5 3.499 7.320
19.500 39.24 35.7400 50.5 3.501 7.312
19.551 39.25 35.7300 50.8 3.523 7.351
19.601 39.26 35.7200 51.0 3.544 7.387
19.651 39.27 35.7300 50.9 3.537 7.359
19.701 39.28 35.7600 50.6 3.523 7.313
19.750 39.29 35.7400 50.9 3.550 7.364
19.801 39.30 35.7700 50.5 3.526 7.294
19.851 39.31 35.7600 50.9 3.554 7.347
19.901 39.32 35.7600 50.9 3.560 7.349
19.951 39.33 35.7500 51.1 3.579 7.380
20.000 39.34 35.7900 50.6 3.547 7.294
20.052 39.35 35.7700 51.1 3.586 7.370
20.101 39.36 35.7600 51.2 3.596 7.383
20.151 39.37 35.7800 51.0 3.591 7.357
20.201 39.38 35.8000 50.9 3.585 7.331
20.250 39.39 35.7800 51.2 3.614 7.386
20.301 39.40 35.7900 51.2 3.615 7.377
20.351 39.41 35.7900 51.3 3.624 7.384
20.401 39.42 35.7900 51.3 3.629 7.384
20.451 39.43 35.8100 51.1 3.620 7.349
20.500 39.44 35.8000 51.3 3.637 7.378
20.551 39.45 35.8100 51.4 3.646 7.386
20.602 39.46 35.8200 51.2 3.638 7.355
20.651 39.47 35.8200 51.4 3.654 7.380
20.701 39.48 35.8400 51.2 3.644 7.344
20.750 39.49 35.8400 51.1 3.647 7.338
20.801 39.50 35.8400 51.3 3.660 7.357
20.851 39.51 35.8200 51.7 3.694 7.424
20.901 39.52 35.8200 51.7 3.700 7.426
20.951 39.53 35.8400 51.6 3.694 7.399
21.000 39.54 35.8600 51.3 3.679 7.352
21.051 39.55 35.8400 51.7 3.710 7.410
21.101 39.56 35.8200 52.1 3.739 7.467
21.151 39.57 35.8600 51.6 3.715 7.397
21.201 39.58 35.8700 51.5 3.707 7.369
21.250 39.59 35.8500 52.0 3.746 7.445
21.301 39.60 35.8500 52.0 3.751 7.445
21.351 39.61 35.8500 52.1 3.760 7.455
21.401 39.62 35.8800 51.7 3.741 7.397
21.451 39.63 35.8700 52.0 3.765 7.443
21.500 39.64 35.9000 51.7 3.745 7.383
21.551 39.65 35.8800 52.0 3.769 7.426
21.602 39.66 35.9200 51.6 3.746 7.360
21.651 39.67 35.9100 51.7 3.756 7.373
21.701 39.68 35.9100 51.9 3.774 7.402
21.751 39.69 35.9100 52.0 3.784 7.412
21.801 39.70 35.9000 52.1 3.797 7.432
21.851 39.71 35.9100 52.1 3.799 7.423
21.901 39.72 35.9300 51.9 3.787 7.384
21.951 39.73 35.9200 52.1 3.812 7.430
22.000 39.74 35.9300 52.1 3.809 7.412
22.051 39.75 35.9600 51.7 3.790 7.354
22.101 39.76 35.9500 51.9 3.808 7.386
22.151 39.77 35.9400 52.2 3.830 7.425
22.201 39.78 35.9400 52.4 3.846 7.450
22.250 39.79 35.9600 52.1 3.832 7.405
22.301 39.80 35.9700 52.0 3.831 7.390
22.351 39.81 35.9800 52.0 3.830 7.378
22.401 39.82 36.0000 51.7 3.818 7.337
22.451 39.83 35.9600 52.4 3.869 7.443
22.500 39.84 35.9600 52.6 3.883 7.465
22.551 39.85 35.9700 52.4 3.878 7.442
22.602 39.86 35.9800 52.5 3.884 7.443
22.651 39.87 35.9700 52.6 3.898 7.463
22.701 39.88 36.0100 52.1 3.869 7.384
22.751 39.89 36.0000 52.5 3.894 7.430
22.801 39.90 36.0000 52.5 3.899 7.431
22.851 39.91 36.0300 52.2 3.886 7.388
22.902 39.92 36.0100 52.6 3.913 7.440
22.951 39.93 36.0100 52.6 3.920 7.445
23.000 39.94 36.0300 52.4 3.910 7.410
23.052 39.95 36.0300 52.6 3.926 7.435
23.101 39.96 36.0300 52.6 3.928 7.428
23.151 39.97 35.8700 55.1 4.107 7.833
23.201 39.98 36.0300 52.8 3.953 7.462
23.250 39.99 36.0600 52.4 3.928 7.392
23.301 40.00 36.0900 52.2 3.915 7.351
23.351 40.01 36.0700 52.4 3.938 7.392
23.401 40.02 36.0800 52.5 3.943 7.393
23.451 40.03 36.0800 52.5 3.948 7.394
23.500 40.04 36.0900 52.5 3.950 7.386
23.551 40.05 36.0400 53.3 4.011 7.517
23.601 40.06 36.0700 53.0 3.996 7.471
23.651 40.07 36.0900 52.7 3.981 7.424
23.701 40.08 36.1100 52.5 3.971 7.388
23.750 40.09 36.1200 52.6 3.976 7.389
23.801 40.10 36.1200 52.6 3.981 7.390
23.851 40.11 36.1600 52.1 3.954 7.314
23.901 40.12 36.1000 53.0 4.018 7.454
23.951 40.13 36.1200 52.8 4.009 7.421
24.000 40.14 36.1300 52.8 4.009 7.410
24.052 40.15 36.1500 52.6 4.002 7.382
24.101 40.16 36.1700 52.5 3.996 7.356
24.151 40.17 36.1300 53.1 4.039 7.446
24.201 40.18 36.2100 52.0 3.972 7.278
24.250 40.19 36.1600 52.8 4.028 7.398
24.301 40.20 36.1800 52.7 4.027 7.383
24.352 40.21 36.1900 52.6 4.018 7.352
24.401 40.22 36.1800 52.9 4.044 7.402
24.451 40.23 36.1900 52.9 4.045 7.393
24.500 40.24 36.1900 52.8 4.047 7.387
24.551 40.25 36.1900 53.0 4.061 7.408
24.601 40.26 36.2300 52.4 4.027 7.318
24.651 40.27 36.2100 52.9 4.064 7.393
24.701 40.28 36.2100 52.9 4.067 7.389
24.750 40.29 36.2900 52.0 4.005 7.233
24.801 40.30 36.2400 52.7 4.061 7.353
24.851 40.31 36.2600 52.6 4.054 7.326
24.901 40.32 36.2600 52.6 4.060 7.328
24.951 40.33 36.0800 55.3 4.253 7.767
25.000 40.34 36.2600 52.8 4.083 7.359
25.051 40.35 36.2700 52.8 4.084 7.352
25.101 40.36 36.2800 52.7 4.080 7.330
25.151 40.37 36.3000 52.5 4.071 7.299
25.201 40.38 36.2500 53.3 4.130 7.425
25.250 40.39 36.3000 52.8 4.096 7.335
25.301 40.40 36.2900 53.0 4.110 7.358
25.351 40.41 36.3000 52.9 4.111 7.349
25.401 40.42 36.2800 53.2 4.138 7.401
25.451 40.43 36.3100 53.0 4.127 7.363
25.500 40.44 36.3100 53.1 4.132 7.365
25.551 40.45 36.3200 53.0 4.130 7.351
25.601 40.46 36.3600 52.6 4.103 7.277
25.651 40.47 36.3400 52.9 4.128 7.324
25.701 40.48 36.3500 52.9 4.130 7.319
25.750 40.49 36.3400 53.2 4.155 7.366
25.801 40.50 36.3500 53.0 4.147 7.337
25.851 40.51 36.3500 53.1 4.161 7.359
25.901 40.52 36.3700 52.9 4.147 7.316
25.951 40.53 36.4000 52.7 4.136 7.279
26.000 40.54 36.4100 52.6 4.133 7.261
26.051 40.55 36.3900 53.0 4.163 7.320
26.101 40.56 36.4000 52.9 4.158 7.298
26.151 40.57 36.4000 53.0 4.174 7.325
26.201 40.58 36.4200 52.8 4.160 7.282
26.250 40.59 36.4000 53.3 4.194 7.352
26.301 40.60 36.4500 52.6 4.155 7.251
26.352 40.61 36.4200 53.2 4.194 7.330
26.401 40.62 36.4000 53.5 4.223 7.388
26.451 40.63 36.4500 53.0 4.186 7.291
26.500 40.64 36.4400 53.1 4.201 7.317
26.551 40.65 36.4300 53.3 4.219 7.347
26.601 40.66 36.4400 53.3 4.221 7.341
26.651 40.67 36.4600 53.1 4.208 7.300
26.702 40.68 36.4900 52.9 4.196 7.263
26.750 40.69 36.4700 53.1 4.218 7.303
26.801 40.70 36.4900 53.1 4.217 7.291
26.852 40.71 36.4700 53.4 4.241 7.336
26.901 40.72 36.5000 53.1 4.226 7.290
26.951 40.73 36.5100 53.1 4.225 7.278
27.000 40.74 36.5200 53.0 4.221 7.259
27.051 40.75 36.5500 52.7 4.205 7.212
27.101 40.76 36.5400 52.9 4.224 7.247
27.151 40.77 36.5400 53.0 4.232 7.255
27.201 40.78 36.5100 53.6 4.275 7.345
27.250 40.79 36.5600 52.9 4.232 7.234
27.301 40.80 36.5500 53.2 4.255 7.278
27.351 40.81 36.5800 52.9 4.236 7.223
27.401 40.82 36.5800 52.9 4.243 7.230
27.451 40.83 36.5500 53.4 4.281 7.309
27.500 40.84 36.5900 53.0 4.253 7.233
27.552 40.85 36.5700 53.3 4.280 7.286
27.601 40.86 36.5800 53.2 4.278 7.271
27.651 40.87 36.5800 53.4 4.293 7.297
27.702 40.88 36.6200 52.9 4.258 7.205
27.750 40.89 36.6300 52.9 4.264 7.210
27.801 40.90 36.6200 53.1 4.280 7.237
27.851 40.91 36.6500 52.8 4.260 7.181
27.901 40.92 36.6300 53.3 4.297 7.257
27.951 40.93 36.6300 53.3 4.302 7.258
28.000 40.94 36.6800 52.7 4.265 7.161
28.051 40.95 36.6500 53.2 4.302 7.239
28.101 40.96 36.6400 53.5 4.326 7.285
28.151 40.97 36.6600 53.3 4.312 7.243
28.201 40.98 36.6700 53.2 4.310 7.228
28.250 40.99 36.6600 53.5 4.333 7.272
28.301 41.00 36.6800 53.4 4.327 7.248
28.351 41.01 36.6800 53.3 4.328 7.240
28.402 41.02 36.7100 53.1 4.317 7.206
28.451 41.03 36.6900 53.4 4.341 7.251
28.500 41.04 36.7300 53.0 4.315 7.182
28.552 41.05 36.7200 53.2 4.328 7.202
28.601 41.06 36.7600 52.8 4.306 7.141
28.651 41.07 36.7500 53.0 4.322 7.170
28.702 41.08 36.7500 53.1 4.331 7.182
28.750 41.09 36.7600 53.1 4.332 7.175
28.801 41.10 36.7800 52.9 4.322 7.140
28.852 41.11 36.7500 53.4 4.364 7.229
28.901 41.12 36.8000 52.8 4.325 7.129
28.951 41.13 36.7900 53.0 4.338 7.150
29.000 41.14 36.7900 53.1 4.351 7.171
29.051 41.15 36.7800 53.4 4.370 7.206
29.101 41.16 36.7900 53.4 4.376 7.209
29.151 41.17 36.8100 53.1 4.360 7.163
29.201 41.18 36.8200 53.1 4.363 7.161
29.250 41.19 36.8300 53.0 4.359 7.142
