# time_s  celsius  duty_pct
1.002 35.4900 2.5
1.503 35.5200 2.4
2.004 35.5400 2.2
2.505 35.5200 3.0
3.005 35.5400 2.9
3.506 35.4400 4.8
4.007 35.4400 5.1
4.508 35.4200 5.7
5.009 35.3500 7.2
5.509 35.3900 6.5
6.010 35.3700 7.2
6.511 35.3200 8.3
7.012 35.2700 9.3
7.513 35.3500 8.2
8.014 35.2500 10.2
8.514 35.2700 9.9
9.015 35.2700 10.2
9.516 35.2000 11.7
10.017 35.2000 11.9
10.518 35.2200 11.7
11.018 35.2200 12.0
11.519 35.1700 13.1
12.020 35.2200 12.5
12.521 35.1500 14.1
13.022 35.1000 15.2
13.523 35.1200 15.0
14.023 35.1000 15.7
14.524 35.0700 16.4
15.025 35.0700 16.6
15.526 35.0500 17.4
16.027 35.0200 18.1
16.527 35.0500 17.9
17.028 35.0500 18.3
17.529 35.0200 19.0
18.030 35.0000 19.8
18.531 35.0700 18.9
19.031 34.9300 21.8
19.532 34.9800 21.2
20.033 34.9300 22.4
20.534 34.9000 23.1
21.035 34.9300 23.1
21.535 34.9800 22.6
22.036 35.0500 21.8
22.537 34.9500 24.0
23.038 34.8500 26.1
23.538 34.8300 26.8
24.039 34.8800 26.3
24.540 34.9000 26.3
25.041 34.8800 27.1
25.542 34.9000 27.2
26.042 34.8800 28.1
26.543 34.8500 28.9
27.044 34.8300 29.8
27.545 34.9000 29.0
28.045 34.8800 29.9
28.545 34.9000 30.0
29.046 34.9300 30.2
29.547 34.8300 32.4
30.048 34.9300 31.2
30.549 34.9500 31.4
31.049 34.9800 31.6
31.550 34.9800 32.3
32.051 35.0200 32.1
32.552 34.9500 34.0
33.053 35.0000 33.8
33.554 34.9800 34.9
34.054 35.0200 34.7
34.555 35.0000 35.8
35.056 35.0000 36.5
35.557 35.2200 33.5
36.058 35.1200 36.0
36.558 35.1200 36.8
37.059 35.2500 35.5
37.560 35.1200 38.4
38.061 35.2000 37.9
38.562 35.3200 36.6
39.062 35.3000 38.0
39.563 35.3200 38.4
40.064 35.3200 39.3
40.565 35.4200 38.5
41.066 35.4200 39.5
41.566 35.5700 37.9
42.067 35.4700 40.6
42.568 35.5400 40.3
43.069 35.6200 40.0
43.570 35.5700 41.9
44.070 35.6700 41.1
44.571 35.5900 43.4
45.072 35.8200 40.6
45.573 35.8200 41.7
46.074 35.8200 42.8
46.575 35.9200 42.2
47.075 35.9900 42.1
47.576 36.0200 42.8
48.077 36.0400 43.5
48.578 36.1700 42.6
49.079 36.0700 45.5
49.579 36.2900 42.8
50.080 36.2900 44.1
50.581 36.3700 44.0
51.082 36.4200 44.5
51.583 36.5700 43.2
52.084 36.5400 45.0
52.584 36.6400 44.6
53.085 36.6700 45.5
53.586 36.6900 46.4
54.087 36.8500 45.1
54.587 36.9000 45.6
55.087 37.0800 44.0
55.588 37.0800 45.5
56.089 37.2300 44.4
56.590 37.2800 45.1
57.090 37.3800 44.9
57.591 37.4300 45.6
58.092 37.5300 45.4
58.593 37.6400 45.2
59.094 37.7100 45.5
59.595 37.7900 45.8
60.096 37.8700 46.1
60.597 37.8900 47.2
61.097 38.0700 45.8
61.598 38.1300 46.5
62.099 38.1300 48.2
62.600 38.3900 45.4
63.101 38.4600 45.8
63.601 38.5400 46.2
64.102 38.6500 46.2
64.603 38.7200 46.6
65.104 38.8800 45.7
65.605 39.0100 45.3
66.106 39.0900 45.8
66.606 39.2000 45.9
67.107 39.3600 45.0
67.608 39.4100 46.0
68.109 39.5100 46.1
68.610 39.6200 46.2
69.110 39.7000 46.7
69.611 39.8600 45.8
70.112 40.0800 44.1
70.613 40.0200 47.1
71.113 40.2600 44.9
71.614 40.3400 45.5
72.115 40.4200 46.1
72.616 40.6100 44.9
73.117 40.7000 45.5
73.617 40.8000 45.7
74.118 40.6100 50.8
74.619 41.0800 44.7
75.120 41.1900 45.0
75.621 41.3200 44.7
76.121 41.4600 44.5
76.622 41.5700 44.7
77.123 41.6000 46.4
77.624 41.8500 44.2
78.125 42.4600 36.0
78.625 42.0700 45.3
79.126 42.1800 45.4
79.627 42.2900 45.6
80.128 42.4000 45.7
80.628 42.5700 44.9
81.129 42.7100 44.7
81.629 42.8600 44.4
82.130 42.9100 45.6
82.631 43.1100 44.3
83.132 43.2000 45.0
83.632 43.4000 43.7
84.133 43.4500 44.9
84.634 43.6800 43.2
85.135 43.8300 43.0
85.635 43.8900 44.2
86.136 44.1500 42.0
86.637 44.1200 44.8
87.138 44.3200 43.4
87.639 44.6200 40.7
88.139 44.3800 47.0
88.640 44.7600 42.6
89.141 44.9400 41.9
89.642 45.0900 41.6
90.143 45.1200 43.5
90.644 45.3600 41.6
91.144 45.5100 41.4
91.645 45.6000 42.2
92.146 45.7800 41.4
92.647 45.9900 40.2
93.148 46.0500 41.5
93.648 46.2600 40.2
94.149 46.3200 41.5
94.650 46.5700 39.7
95.151 46.7200 39.5
95.652 46.8400 39.8
96.153 46.9400 40.6
96.653 47.0900 40.3
97.154 47.2500 40.0
97.655 47.3400 40.7
98.156 47.6200 38.2
98.656 47.7500 38.5
99.157 47.8400 39.3
99.658 48.1300 36.9
100.159 48.1300 39.3
100.660 48.2500 39.5
101.160 48.5700 36.4
101.661 48.5700 38.9
102.162 48.7400 38.5
102.663 48.9000 38.0
103.164 48.9900 38.7
103.665 49.2200 37.2
104.165 49.3200 37.9
104.666 49.5200 36.9
105.167 49.6800 36.5
105.668 49.7800 37.2
106.169 49.9100 37.3
106.669 50.0800 36.8
107.170 50.1800 37.5
107.670 50.3500 37.0
108.171 50.5500 35.9
108.672 50.6800 36.0
109.172 50.8200 36.0
109.673 50.9500 36.0
110.174 51.0200 37.2
110.675 51.1900 36.6
111.176 51.4700 34.2
111.676 51.5700 34.9
112.177 51.6700 35.5
112.678 51.7800 36.0
113.179 50.2100 64.4
113.680 52.0900 33.2
114.181 52.3000 32.2
114.681 52.4800 31.8
115.182 52.5100 33.7
115.683 52.7300 32.5
116.184 52.8700 32.6
116.685 53.0100 32.6
117.185 53.1500 32.6
117.686 53.3000 32.6
118.187 53.4100 33.1
118.688 53.4800 34.2
119.189 53.7700 31.6
119.690 53.8800 32.1
120.190 54.0600 31.4
120.691 54.2100 31.3
121.192 54.3600 31.2
121.693 54.4700 31.7
122.194 54.6500 30.6
122.694 54.8000 30.1
123.195 55.0300 28.3
123.696 55.0700 29.7
124.197 55.3300 27.2
124.697 55.4100 28.0
125.198 55.4800 28.7
125.699 55.6800 27.4
126.200 55.8300 26.7
126.701 55.9800 26.1
127.201 56.1800 24.7
127.702 56.2200 26.0
128.203 56.3700 25.3
128.704 56.5300 24.5
129.205 56.7600 22.4
129.706 56.4500 29.6
130.206 56.9200 23.1
130.707 57.1200 21.6
131.208 57.2800 20.8
131.709 57.0000 27.3
132.210 57.4800 20.7
132.711 57.6000 20.4
133.211 57.8800 17.5
133.712 57.8800 19.4
134.212 58.0100 19.1
134.713 58.1300 18.7
135.214 58.3300 17.0
135.715 58.4200 17.4
136.216 58.5800 16.3
136.717 58.7100 15.9
137.217 58.7100 17.6
137.718 59.0400 13.6
138.219 58.8700 18.1
138.720 59.1700 14.6
139.221 59.3800 12.7
139.721 59.4600 13.0
140.222 59.4200 15.3
140.723 59.6300 13.1
141.224 59.8000 11.8
