# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
14.409 40.51 38.3700 22.5 2.146 3.444
14.510 40.53 38.3800 22.4 2.154 3.424
14.610 40.55 38.3800 22.7 2.175 3.465
14.709 40.57 38.3900 22.5 2.182 3.439
14.809 40.59 38.3800 23.0 2.210 3.516
14.909 40.61 38.3900 23.0 2.221 3.507
15.010 40.63 38.4000 22.8 2.228 3.479
15.109 40.65 38.3900 23.3 2.256 3.556
15.209 40.67 38.4100 22.8 2.252 3.476
15.310 40.68 38.4100 23.1 2.273 3.519
15.408 40.70 38.4200 23.2 2.288 3.535
15.510 40.72 38.4200 23.2 2.301 3.538
15.610 40.74 38.4200 23.4 2.317 3.556
15.708 40.76 38.4300 23.4 2.328 3.553
15.810 40.78 38.4500 23.2 2.334 3.521
15.909 40.80 38.4500 23.3 2.347 3.530
16.009 40.82 38.4500 23.6 2.370 3.584
16.110 40.84 38.4600 23.4 2.373 3.543
16.209 40.86 38.4900 22.9 2.369 3.461
16.309 40.88 38.4700 23.8 2.408 3.604
16.409 40.90 38.4900 23.5 2.409 3.553
16.510 40.91 38.4900 23.6 2.424 3.570
16.610 40.93 38.5200 23.0 2.415 3.468
16.708 40.95 38.5200 23.3 2.435 3.516
16.810 40.97 38.5200 23.4 2.449 3.537
16.909 40.99 38.5400 23.1 2.450 3.488
17.009 41.01 38.5400 23.4 2.470 3.533
17.110 41.03 38.5500 23.4 2.478 3.525
17.209 41.05 38.5700 23.3 2.485 3.506
17.309 41.07 38.5800 23.2 2.493 3.497
17.409 41.09 38.5800 23.4 2.506 3.511
17.509 41.11 38.6100 23.0 2.503 3.449
17.610 41.13 38.6000 23.4 2.527 3.519
17.709 41.15 38.6000 23.8 2.548 3.576
17.809 41.17 38.6200 23.6 2.550 3.540
17.909 41.19 38.6200 23.7 2.564 3.560
18.009 41.21 38.6500 23.2 2.556 3.472
18.110 41.23 38.6600 23.2 2.565 3.468
18.209 41.24 38.6600 23.6 2.586 3.528
18.309 41.26 38.6800 23.3 2.587 3.486
18.409 41.28 38.6600 24.3 2.625 3.636
18.509 41.30 38.7000 23.4 2.607 3.493
18.610 41.32 38.7100 23.3 2.613 3.482
18.709 41.34 38.7200 23.4 2.622 3.485
18.809 41.36 38.7300 23.5 2.634 3.501
18.909 41.38 38.7400 23.6 2.644 3.509
19.010 41.40 38.7500 23.6 2.652 3.507
19.109 41.42 38.7600 23.5 2.659 3.495
19.209 41.44 38.7800 23.4 2.663 3.476
19.309 41.46 38.7800 23.8 2.682 3.533
19.408 41.48 38.8200 22.9 2.664 3.400
19.510 41.50 38.8100 23.4 2.685 3.468
19.609 41.52 38.7900 24.4 2.726 3.637
19.709 41.54 38.8400 23.4 2.701 3.468
19.810 41.56 38.8300 23.9 2.725 3.547
19.908 41.58 38.8600 23.4 2.717 3.464
20.010 41.60 38.8800 23.2 2.715 3.423
20.110 41.62 38.8900 23.3 2.727 3.445
20.208 41.64 38.9000 23.4 2.735 3.449
20.310 41.66 38.9200 23.1 2.732 3.401
20.409 41.68 38.9300 23.4 2.749 3.453
20.510 41.70 38.9400 23.3 2.752 3.430
20.609 41.72 38.9700 23.0 2.747 3.375
20.709 41.74 38.9400 24.3 2.798 3.595
20.810 41.75 38.9900 23.2 2.767 3.404
20.908 41.77 38.9800 23.8 2.795 3.511
21.010 41.79 39.0100 23.4 2.786 3.432
21.110 41.81 39.0400 22.9 2.776 3.349
21.208 41.83 39.0400 23.2 2.792 3.400
21.310 41.85 39.0600 22.9 2.789 3.357
21.409 41.87 39.0800 23.0 2.795 3.357
21.509 41.89 39.0900 23.1 2.806 3.386
21.610 41.91 39.1100 22.8 2.799 3.321
21.709 41.93 39.1300 22.8 2.806 3.329
21.810 41.95 39.1300 23.1 2.818 3.363
21.909 41.97 39.1500 22.9 2.819 3.345
22.009 41.99 39.1800 22.6 2.812 3.281
22.110 42.01 39.1700 23.4 2.843 3.414
22.209 42.03 39.2200 22.4 2.815 3.244
22.309 42.05 39.2200 22.6 2.827 3.283
22.409 42.07 39.2400 22.7 2.834 3.299
22.509 42.09 39.2600 22.6 2.833 3.269
22.610 42.11 39.2900 22.1 2.822 3.196
22.709 42.13 39.3100 21.9 2.818 3.156
22.810 42.15 39.3500 21.2 2.799 3.041
22.909 42.17 39.3300 22.3 2.835 3.212
23.010 42.19 39.3600 22.1 2.832 3.178
23.111 42.21 39.3700 22.2 2.838 3.192
23.210 42.23 39.4000 21.8 2.829 3.131
23.310 42.25 39.4000 22.3 2.847 3.206
23.410 42.27 39.4400 21.6 2.829 3.095
23.510 42.29 39.4500 21.7 2.834 3.110
23.611 42.31 39.4600 22.0 2.847 3.161
23.710 42.33 39.5000 21.4 2.829 3.053
23.811 42.35 39.5100 21.6 2.839 3.092
23.910 42.37 39.5400 21.3 2.830 3.036
24.010 42.39 39.5600 21.1 2.825 3.001
24.111 42.41 39.5800 21.2 2.829 3.010
24.210 42.43 39.6000 21.1 2.826 2.990
24.310 42.45 39.6400 20.3 2.803 2.866
24.410 42.47 39.6400 20.9 2.824 2.970
24.511 42.49 39.6600 21.0 2.827 2.973
24.611 42.51 39.6900 20.7 2.817 2.921
24.710 42.53 39.7100 20.6 2.815 2.901
24.811 42.55 39.7300 20.7 2.819 2.920
24.910 42.57 39.7400 20.8 2.823 2.933
25.010 42.59 39.7600 20.8 2.823 2.929
25.111 42.61 39.7900 20.5 2.815 2.885
25.210 42.63 39.8100 20.5 2.814 2.876
25.310 42.65 39.8400 20.1 2.804 2.821
25.410 42.67 39.8600 20.2 2.805 2.825
25.510 42.69 39.8800 20.3 2.809 2.845
25.611 42.71 39.9100 20.0 2.800 2.799
25.710 42.73 39.9300 19.9 2.797 2.784
25.811 42.75 39.9500 19.9 2.796 2.779
25.910 42.77 39.9700 19.9 2.793 2.764
26.010 42.79 39.9900 19.9 2.793 2.766
26.111 42.81 40.0300 19.4 2.777 2.692
26.210 42.83 40.0400 19.7 2.785 2.735
26.310 42.85 40.0800 19.2 2.770 2.660
26.410 42.87 40.0800 19.7 2.782 2.728
26.510 42.89 40.1200 19.2 2.767 2.655
26.611 42.90 40.1300 19.4 2.772 2.684
26.710 42.92 40.1600 19.2 2.763 2.642
26.810 42.94 40.1800 19.3 2.763 2.653
26.910 42.96 40.2000 19.3 2.763 2.655
27.010 42.98 40.2400 18.8 2.746 2.579
27.111 43.00 40.2400 19.5 2.765 2.680
27.210 43.02 40.2800 18.9 2.746 2.590
27.310 43.04 40.3000 19.0 2.745 2.595
27.410 43.06 40.3300 18.8 2.739 2.570
27.510 43.08 40.3300 19.3 2.751 2.642
27.611 43.10 40.3700 18.6 2.730 2.539
27.710 43.12 40.3900 18.8 2.733 2.566
27.810 43.14 40.4300 18.4 2.718 2.500
27.910 43.16 40.4500 18.4 2.717 2.503
28.010 43.18 40.4800 18.3 2.708 2.471
28.111 43.20 40.4800 18.7 2.719 2.538
28.210 43.22 40.5200 18.2 2.700 2.451
28.310 43.24 40.5500 17.9 2.689 2.412
28.410 43.26 40.5800 17.8 2.682 2.386
28.511 43.28 40.5900 18.1 2.690 2.444
28.611 43.30 40.6400 17.4 2.664 2.325
28.709 43.32 40.6600 17.5 2.662 2.335
28.811 43.34 40.7000 17.0 2.642 2.249
28.910 43.36 40.7200 17.0 2.640 2.259
29.010 43.38 40.7400 17.1 2.639 2.273
29.111 43.40 40.7700 16.9 2.628 2.239
29.210 43.42 40.8000 17.0 2.627 2.253
29.310 43.44 40.8200 16.9 2.619 2.231
29.410 43.46 40.8600 16.6 2.607 2.189
29.510 43.48 40.8800 16.8 2.606 2.207
29.611 43.50 40.9000 16.7 2.600 2.196
29.710 43.52 40.9600 15.6 2.559 2.009
29.810 43.54 40.9600 16.5 2.583 2.161
29.910 43.56 40.9800 16.5 2.579 2.157
30.010 43.58 41.0100 16.6 2.577 2.173
30.111 43.60 41.0400 16.3 2.563 2.120
30.210 43.62 41.0600 16.3 2.558 2.119
30.310 43.64 41.1000 16.0 2.545 2.076
30.410 43.66 41.1200 16.2 2.545 2.098
30.510 43.68 41.1500 15.8 2.529 2.040
30.611 43.70 41.1800 15.8 2.522 2.032
30.710 43.72 41.1900 16.1 2.528 2.083
30.810 43.74 41.2400 15.6 2.507 2.004
30.910 43.76 41.2500 15.9 2.511 2.049
31.011 43.78 41.2800 15.8 2.503 2.028
31.110 43.80 41.3100 15.5 2.488 1.978
31.210 43.82 41.3400 15.4 2.479 1.961
31.311 43.84 41.3700 15.4 2.475 1.967
31.409 43.86 41.4000 15.1 2.458 1.908
31.511 43.88 41.4400 14.8 2.444 1.862
31.610 43.90 41.4600 14.9 2.441 1.878
31.710 43.92 41.4900 14.9 2.435 1.877
31.811 43.94 41.5200 14.8 2.426 1.857
31.909 43.96 41.5500 14.4 2.408 1.799
32.011 43.98 41.5600 15.1 2.423 1.904
32.111 44.00 41.6100 14.4 2.396 1.795
32.209 44.02 41.6400 14.3 2.386 1.773
32.311 44.04 41.6700 14.2 2.376 1.752
32.410 44.06 41.6900 14.2 2.368 1.744
32.511 44.08 41.7200 14.2 2.362 1.747
32.611 44.10 41.8200 12.0 2.285 1.394
32.709 44.12 41.7800 14.0 2.341 1.717
32.811 44.14 41.8000 14.3 2.343 1.758
32.910 44.16 41.8300 14.1 2.330 1.726
33.010 44.18 41.8700 13.8 2.316 1.686
33.111 44.20 41.9000 13.7 2.306 1.668
33.210 44.22 41.9300 13.3 2.287 1.602
33.310 44.24 41.9600 13.5 2.286 1.629
33.410 44.26 42.0000 13.1 2.265 1.559
33.510 44.28 42.0300 13.0 2.255 1.543
33.611 44.30 42.0600 12.9 2.246 1.536
33.710 44.32 42.0900 12.8 2.234 1.510
33.810 44.34 42.1100 13.1 2.235 1.552
33.910 44.36 42.1400 12.8 2.219 1.507
34.010 44.38 42.1800 12.4 2.201 1.451
34.111 44.40 42.2100 12.4 2.192 1.446
34.210 44.42 42.2200 12.9 2.199 1.518
34.310 44.44 42.2400 13.1 2.200 1.554
34.410 44.46 42.3000 12.1 2.160 1.390
34.511 44.48 42.3300 12.0 2.148 1.368
34.610 44.50 42.3500 12.3 2.152 1.425
34.710 44.52 42.3900 12.0 2.134 1.372
34.810 44.54 42.4000 12.4 2.139 1.437
34.910 44.56 42.4500 11.9 2.115 1.351
35.011 44.58 42.4800 11.6 2.099 1.310
35.110 44.60 42.5000 11.9 2.100 1.351
35.210 44.62 42.5400 11.6 2.084 1.311
35.311 44.64 42.5800 11.3 2.066 1.260
35.409 44.66 42.5900 11.8 2.073 1.336
35.511 44.68 42.6300 11.3 2.051 1.261
35.611 44.70 42.6700 11.1 2.034 1.214
35.709 44.72 42.6900 11.3 2.034 1.258
35.811 44.74 42.7200 11.2 2.021 1.231
35.910 44.76 42.7500 11.1 2.012 1.223
36.010 44.78 42.7900 10.6 1.987 1.141
36.111 44.80 42.8400 10.2 1.965 1.073
36.210 44.82 42.8500 10.6 1.968 1.130
36.310 44.84 42.8900 10.3 1.950 1.082
36.410 44.86 42.9300 10.0 1.932 1.037
36.511 44.88 42.9500 10.2 1.929 1.066
36.611 44.90 42.9900 10.0 1.915 1.041
36.709 44.92 43.0200 9.9 1.902 1.016
36.811 44.94 43.0500 9.8 1.890 1.001
36.910 44.96 43.0800 9.8 1.880 0.999
37.010 44.98 43.1100 9.8 1.873 1.006
37.111 45.00 43.1500 9.6 1.855 0.959
37.209 45.02 43.1700 9.8 1.853 0.996
37.311 45.04 43.2200 9.2 1.826 0.902
37.410 45.06 43.2400 9.4 1.821 0.925
37.510 45.08 43.2700 9.4 1.815 0.936
37.611 45.10 43.3000 9.2 1.799 0.901
37.710 45.12 43.3300 9.2 1.790 0.900
37.810 45.14 43.3700 9.0 1.775 0.871
37.910 45.16 43.4000 9.0 1.764 0.863
38.010 45.18 43.4400 8.7 1.744 0.807
38.111 45.20 43.4700 8.4 1.727 0.770
38.210 45.22 43.5000 8.6 1.721 0.789
38.310 45.24 43.5300 8.4 1.707 0.763
38.410 45.26 43.5700 8.3 1.695 0.752
38.510 45.28 43.6000 8.2 1.682 0.730
38.611 45.30 43.6300 8.2 1.671 0.726
38.710 45.32 43.6700 8.0 1.655 0.694
38.810 45.34 43.7000 7.8 1.639 0.663
38.910 45.36 43.7100 8.3 1.648 0.754
39.010 45.38 43.7600 7.8 1.621 0.663
39.111 45.40 43.7800 8.1 1.621 0.712
39.210 45.42 43.8300 7.6 1.596 0.630
39.310 45.44 43.9100 6.0 1.536 0.380
39.410 45.46 43.8900 7.6 1.573 0.623
39.510 45.48 43.9300 7.1 1.549 0.552
39.611 45.50 43.9400 7.7 1.556 0.637
39.710 45.52 43.9800 7.6 1.545 0.627
39.810 45.54 44.0200 7.2 1.522 0.558
39.910 45.56 44.0500 7.2 1.515 0.569
40.010 45.58 44.0800 7.2 1.503 0.557
40.111 45.60 44.1100 7.2 1.494 0.560
40.210 45.62 44.1500 6.8 1.471 0.492
40.310 45.64 44.1800 6.8 1.463 0.500
40.410 45.66 44.2300 6.2 1.435 0.407
40.511 45.68 44.2500 6.5 1.431 0.443
40.611 45.70 44.2800 6.4 1.419 0.427
40.709 45.72 44.3200 6.2 1.403 0.399
40.811 45.74 44.3500 6.1 1.388 0.376
40.910 45.76 44.3700 6.4 1.388 0.426
41.010 45.78 44.4000 6.4 1.378 0.426
41.111 45.80 44.4400 6.0 1.358 0.373
41.209 45.82 44.5600 3.3 1.260 -0.071
41.311 45.84 44.5000 6.2 1.342 0.406
41.410 45.86 44.5300 6.3 1.336 0.422
41.510 45.88 44.5700 5.8 1.310 0.339
41.611 45.90 44.5900 6.0 1.307 0.373
41.710 45.92 44.6200 6.2 1.301 0.393
41.810 45.94 44.6600 5.9 1.284 0.352
41.910 45.96 44.6900 5.9 1.274 0.346
42.010 45.98 44.7300 5.5 1.253 0.287
42.111 46.00 44.8000 4.3 1.205 0.096
42.210 46.02 44.7800 5.8 1.242 0.337
42.309 46.04 44.8300 5.2 1.212 0.233
42.409 46.06 44.8600 5.1 1.199 0.216
42.509 46.08 44.8600 6.2 1.224 0.392
42.610 46.10 44.9200 5.1 1.180 0.211
42.709 46.12 44.9300 5.7 1.192 0.320
42.809 46.14 44.9900 4.6 1.147 0.142
42.909 46.16 45.0200 4.7 1.141 0.158
43.009 46.18 45.0500 4.7 1.128 0.145
43.110 46.20 45.0800 4.6 1.116 0.131
43.209 46.22 45.1200 4.5 1.103 0.115
43.309 46.24 45.1400 4.8 1.104 0.172
43.409 46.26 45.1600 5.0 1.101 0.203
43.510 46.28 45.2000 4.5 1.076 0.125
43.610 46.30 45.2200 5.0 1.081 0.196
43.709 46.32 45.2600 4.5 1.056 0.116
43.809 46.34 45.3000 4.4 1.044 0.104
43.909 46.36 45.3400 4.0 1.023 0.042
44.009 46.38 45.3600 4.2 1.020 0.076
44.110 46.40 45.5500 0.0 0.849 -0.730
44.209 46.42 45.6000 0.0 0.825 -0.769
44.309 46.44 45.6300 0.0 0.810 -0.766
44.409 46.46 45.6400 0.0 0.818 -0.650
44.510 46.48 45.6800 0.0 0.800 -0.666
44.610 46.50 45.7100 0.0 0.794 -0.621
44.708 46.52 45.7400 0.1 0.784 -0.602
44.810 46.54 45.7700 0.0 0.768 -0.613
44.909 46.56 45.8000 0.1 0.758 -0.591
45.010 46.58 45.8300 0.3 0.749 -0.567
45.110 46.60 45.8400 0.9 0.758 -0.461
45.209 46.62 45.9000 0.0 0.716 -0.606
45.310 46.64 45.9200 0.5 0.717 -0.536
45.409 46.66 45.9700 0.2 0.695 -0.582
45.509 46.68 46.0100 0.0 0.675 -0.619
45.610 46.70 46.0300 0.2 0.672 -0.571
45.709 46.72 46.0600 0.4 0.665 -0.545
45.809 46.74 46.0900 0.3 0.649 -0.560
45.909 46.76 46.0900 1.3 0.669 -0.401
46.009 46.78 46.1700 0.0 0.612 -0.633
46.110 46.80 46.1800 0.5 0.621 -0.524
46.209 46.82 46.2000 0.8 0.618 -0.485
46.309 46.84 46.2400 0.7 0.605 -0.496
46.409 46.86 46.2700 0.5 0.589 -0.520
46.510 46.88 46.3000 0.7 0.584 -0.487
46.610 46.90 46.3300 0.8 0.574 -0.483
46.709 46.92 46.3500 1.0 0.571 -0.445
46.809 46.94 46.3800 1.1 0.564 -0.432
46.909 46.96 46.4100 0.9 0.547 -0.464
47.009 46.98 46.4100 1.8 0.569 -0.305
47.110 47.00 46.4700 1.1 0.536 -0.429
47.209 47.02 46.5100 0.7 0.515 -0.485
47.309 47.04 46.5300 1.0 0.514 -0.441
47.409 47.06 46.5500 1.1 0.506 -0.431
47.510 47.08 46.5900 0.9 0.491 -0.462
47.609 47.10 46.6200 1.0 0.486 -0.439
47.709 47.12 46.6400 1.3 0.485 -0.396
47.809 47.14 46.6800 0.8 0.461 -0.472
47.909 47.16 46.7100 0.8 0.451 -0.472
48.010 47.18 46.7400 0.7 0.440 -0.484
48.110 47.20 46.7500 1.2 0.448 -0.399
48.209 47.22 46.8000 0.7 0.423 -0.481
48.309 47.24 46.8200 1.0 0.421 -0.443
48.409 47.26 46.8500 0.9 0.411 -0.451
48.511 47.28 46.8800 0.9 0.401 -0.457
48.610 47.30 46.9000 1.1 0.398 -0.429
48.708 47.32 46.9300 1.0 0.389 -0.434
48.810 47.34 46.9600 1.1 0.382 -0.427
48.909 47.36 46.9600 2.0 0.403 -0.281
49.009 47.38 47.0200 0.9 0.363 -0.447
49.110 47.40 47.0400 1.1 0.359 -0.427
49.209 47.42 47.0800 0.7 0.341 -0.480
49.310 47.44 47.1000 1.0 0.341 -0.436
49.409 47.46 47.1300 0.9 0.330 -0.456
49.509 47.48 47.1500 1.1 0.328 -0.423
49.610 47.50 47.1800 1.0 0.317 -0.441
49.709 47.52 47.2100 1.0 0.311 -0.436
49.809 47.54 47.2400 0.9 0.299 -0.457
49.909 47.56 47.2700 0.9 0.292 -0.452
50.009 47.58 47.3000 0.8 0.282 -0.465
50.110 47.60 47.3200 1.0 0.280 -0.439
50.209 47.62 47.3400 1.2 0.281 -0.397
50.309 47.64 47.3800 0.7 0.257 -0.484
50.409 47.66 47.4100 0.8 0.254 -0.463
50.509 47.68 47.4300 0.9 0.250 -0.449
50.610 47.70 47.4700 0.6 0.233 -0.497
50.709 47.72 47.4900 0.8 0.231 -0.470
50.809 47.74 47.5100 1.0 0.233 -0.426
50.909 47.76 47.5300 1.3 0.235 -0.384
51.009 47.78 47.5600 0.9 0.217 -0.441
51.110 47.80 47.5900 0.9 0.208 -0.452
51.209 47.82 47.6200 0.9 0.202 -0.451
51.309 47.84 47.6200 1.6 0.218 -0.337
51.409 47.86 47.6900 0.3 0.172 -0.540
51.510 47.88 47.6900 1.2 0.194 -0.392
51.610 47.90 47.7000 1.5 0.198 -0.343
51.709 47.92 47.7400 1.1 0.178 -0.419
51.809 47.94 47.7700 1.1 0.173 -0.411
51.909 47.96 47.7800 1.5 0.181 -0.344
52.009 47.98 47.8100 1.4 0.174 -0.355
52.110 48.00 47.8400 1.3 0.163 -0.382
52.209 48.02 47.8600 1.5 0.165 -0.346
52.309 48.04 47.8800 1.6 0.162 -0.335
52.409 48.06 47.9100 1.4 0.150 -0.371
52.511 48.08 47.9400 1.3 0.142 -0.382
52.610 48.10 47.9600 1.4 0.142 -0.355
52.708 48.12 47.9800 1.4 0.138 -0.353
52.810 48.14 47.9700 2.5 0.168 -0.179
52.909 48.16 48.0500 0.9 0.113 -0.434
53.009 48.18 48.0700 1.2 0.115 -0.399
53.110 48.20 48.0800 1.4 0.118 -0.356
53.209 48.22 48.1100 1.4 0.113 -0.358
53.309 48.24 48.1300 1.4 0.107 -0.365
53.409 48.26 48.1600 1.4 0.104 -0.357
53.509 48.28 48.1900 1.3 0.094 -0.380
53.610 48.30 48.2100 1.3 0.090 -0.378
53.709 48.32 48.2300 1.3 0.086 -0.376
53.809 48.34 48.2500 1.6 0.090 -0.334
53.909 48.36 48.2800 1.4 0.081 -0.355
54.009 48.38 48.2900 1.9 0.091 -0.286
54.110 48.40 48.3300 1.4 0.072 -0.359
54.209 48.42 48.3500 1.5 0.070 -0.347
54.309 48.44 48.3600 1.9 0.082 -0.269
54.409 48.46 48.3900 1.6 0.069 -0.318
54.510 48.48 48.4200 1.7 0.065 -0.314
54.610 48.50 48.4100 2.6 0.091 -0.165
54.709 48.52 48.4700 1.5 0.054 -0.339
54.809 48.54 48.4900 1.6 0.053 -0.327
54.909 48.56 48.5200 1.4 0.042 -0.363
55.009 48.58 48.5300 1.9 0.054 -0.283
55.110 48.60 48.5500 1.8 0.049 -0.287
55.209 48.62 48.5700 2.0 0.051 -0.261
55.309 48.64 48.5900 1.9 0.047 -0.269
55.409 48.66 48.6100 2.2 0.051 -0.230
55.509 48.68 48.6500 1.7 0.033 -0.307
55.610 48.70 48.6500 2.4 0.051 -0.200
55.709 48.72 48.6700 2.3 0.046 -0.213
55.809 48.74 48.6900 2.4 0.047 -0.196
55.909 48.76 48.7600 0.9 -0.002 -0.428
56.009 48.78 48.7500 2.2 0.033 -0.231
56.110 48.80 48.7600 2.4 0.038 -0.192
56.209 48.82 48.7900 2.3 0.033 -0.204
56.309 48.84 48.8200 2.1 0.022 -0.247
56.409 48.86 48.8300 2.3 0.028 -0.203
56.511 48.88 48.8500 2.5 0.032 -0.175
56.610 48.90 48.8700 2.5 0.029 -0.180
56.708 48.92 48.8900 2.7 0.033 -0.149
56.810 48.94 48.9000 2.8 0.037 -0.120
56.909 48.96 48.9300 2.6 0.026 -0.164
