# time_s  celsius  duty_pct
1.503 59.3300 1.9
2.004 59.3300 2.0
2.506 59.2900 2.5
3.007 59.2900 2.6
3.507 59.2100 3.4
4.008 59.1700 3.8
4.509 58.9600 5.7
5.010 58.2500 11.6
5.511 58.9600 5.5
6.012 58.8300 6.7
6.513 58.8700 6.4
7.013 58.7500 7.6
7.514 58.7100 8.1
8.015 58.5800 9.2
8.516 58.6200 8.9
9.017 58.5400 9.8
9.517 58.4600 10.6
10.018 58.4200 11.0
10.519 58.4200 11.1
11.020 58.1700 13.3
11.521 58.1700 13.4
12.021 58.2100 13.2
12.522 58.2500 13.0
13.023 58.1300 14.2
13.524 58.0900 14.7
14.025 58.0500 15.2
14.525 57.9200 16.4
15.026 57.9700 16.2
15.527 57.8800 17.1
16.028 57.8000 18.0
16.529 57.8400 17.8
17.030 57.8000 18.4
17.530 57.7200 19.3
18.031 57.7600 19.2
18.532 57.6400 20.5
19.033 57.6400 20.7
19.534 57.6800 20.7
20.035 57.6000 21.6
20.535 57.5200 22.6
21.036 57.6000 22.2
21.537 57.5600 22.9
22.038 57.5200 23.5
22.538 57.5600 23.5
23.038 57.6000 23.6
23.539 57.5600 24.3
24.040 57.4800 25.4
24.541 57.5600 25.1
25.042 57.5600 25.5
25.543 57.5600 25.9
26.044 57.5600 26.3
26.544 57.5200 27.1
27.045 57.6400 26.6
27.546 57.5600 27.7
28.047 57.6400 27.5
28.548 57.6800 27.7
29.049 57.7600 27.5
29.549 57.7200 28.4
30.050 57.8000 28.3
30.551 57.8400 28.5
31.052 57.8800 28.8
31.553 57.8400 29.7
32.053 57.9700 29.3
32.554 58.0100 29.6
33.055 58.0900 29.5
33.556 57.9700 31.2
34.057 58.1700 30.1
34.558 58.2100 30.4
35.058 58.2900 30.4
35.559 58.4200 30.1
36.060 58.4600 30.5
36.561 58.5400 30.5
37.062 58.6200 30.6
37.563 58.6600 31.0
38.063 58.7500 31.1
38.564 59.0000 29.7
39.065 58.9600 30.9
39.566 59.0000 31.4
40.067 59.2500 30.1
40.568 59.2900 30.6
41.069 59.4200 30.4
41.569 59.5000 30.5
42.070 59.6700 30.0
42.571 59.6300 31.3
43.072 59.8900 30.0
43.572 59.8900 30.9
44.073 60.1500 29.6
44.574 60.1500 30.6
45.075 60.4100 29.3
45.576 60.4500 30.0
46.077 60.6700 29.1
46.577 60.8400 28.6
47.078 60.8900 29.3
47.579 61.0600 28.8
48.080 61.2900 27.9
48.580 61.4200 27.9
49.080 61.5100 28.2
49.581 61.7300 27.3
50.082 61.9200 26.9
50.583 62.0100 27.2
51.084 62.2400 26.4
51.585 62.3300 26.7
52.085 62.4700 26.6
52.586 62.7000 25.8
53.087 62.7900 26.1
53.588 63.0200 25.3
