# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
2.310 37.23 37.6700 0.0 -0.447 -1.479 nan nan
2.409 37.23 37.6900 0.0 -0.455 -1.462 nan nan
2.510 37.24 37.7200 0.0 -0.472 -1.499 nan nan
2.609 37.25 37.7500 0.0 -0.495 -1.585 nan nan
2.709 37.26 37.7600 0.0 -0.495 -1.503 nan nan
2.810 37.27 37.7800 0.0 -0.510 -1.530 nan nan
2.908 37.28 37.8000 0.0 -0.527 -1.571 nan nan
3.010 37.29 37.8200 0.0 -0.532 -1.533 nan nan
3.110 37.30 37.8400 0.0 -0.542 -1.526 nan nan
3.208 37.31 37.8600 0.0 -0.554 -1.539 nan nan
3.310 37.32 37.8800 0.0 -0.563 -1.530 nan nan
3.409 37.33 37.9000 0.0 -0.576 -1.547 nan nan
3.509 37.34 37.9300 0.0 -0.590 -1.574 nan nan
3.610 37.35 37.9400 0.0 -0.596 -1.543 nan nan
3.709 37.36 37.9700 0.0 -0.608 -1.558 nan nan
3.810 37.37 37.9800 0.0 -0.615 -1.544 nan nan
3.909 37.38 38.0100 0.0 -0.625 -1.544 nan nan
4.009 37.39 38.0200 0.0 -0.629 -1.507 nan nan
4.110 37.40 38.0300 0.0 -0.628 -1.433 nan nan
4.208 37.41 38.0600 0.0 -0.648 -1.514 nan nan
4.309 37.43 38.0800 0.0 -0.653 -1.489 nan nan
4.409 37.44 38.0900 0.0 -0.654 -1.433 nan nan
4.510 37.45 38.1100 0.0 -0.659 -1.412 nan nan
4.609 37.46 38.1400 0.0 -0.678 -1.490 nan nan
4.709 37.48 38.1600 0.0 -0.682 -1.460 nan nan
4.810 37.49 38.1800 0.0 -0.690 -1.460 nan nan
4.908 37.50 38.2000 0.0 -0.699 -1.467 nan nan
5.010 37.51 38.2200 0.0 -0.703 -1.442 nan nan
5.110 37.53 38.2300 0.0 -0.700 -1.366 nan nan
5.208 37.54 38.2500 0.0 -0.709 -1.379 nan nan
5.310 37.55 38.2700 0.0 -0.714 -1.362 nan nan
5.409 37.57 38.2900 0.0 -0.727 -1.403 nan nan
5.509 37.58 38.3100 0.0 -0.727 -1.357 nan nan
5.610 37.59 38.3200 0.0 -0.730 -1.331 nan nan
5.708 37.61 38.3400 0.0 -0.737 -1.341 nan nan
5.810 37.62 38.3600 0.0 -0.735 -1.279 nan nan
5.909 37.64 38.3800 0.0 -0.741 -1.282 nan nan
6.009 37.65 38.3900 0.0 -0.739 -1.225 nan nan
6.110 37.66 38.4100 0.0 -0.744 -1.222 nan nan
6.209 37.68 38.4300 0.0 -0.747 -1.210 nan nan
6.310 37.69 38.4600 0.0 -0.763 -1.282 nan nan
6.409 37.71 38.4800 0.0 -0.770 -1.298 nan nan
6.509 37.72 38.4800 0.0 -0.760 -1.185 nan nan
6.610 37.74 38.5000 0.0 -0.765 -1.184 nan nan
