# time_s  celsius  duty_pct
9.525 42.0400 32.4
10.027 41.8700 33.5
10.527 41.6300 35.2
11.029 41.4900 36.0
11.530 41.2700 37.6
12.032 41.1000 38.6
12.533 41.0500 38.8
13.034 40.7800 40.9
13.536 40.5900 42.2
14.037 40.4000 43.5
14.539 40.2900 44.2
15.040 40.2400 44.5
15.541 40.0500 45.9
16.043 39.7300 48.5
16.544 39.5900 49.4
17.046 39.8300 47.3
17.548 39.3000 51.7
18.049 39.0100 54.0
18.550 38.8800 55.0
19.052 38.6500 56.8
19.553 38.6200 56.9
20.055 38.4100 58.6
20.556 38.1300 60.9
21.058 38.1000 61.1
21.559 38.0000 61.9
22.060 37.8900 62.8
22.562 37.8400 63.3
23.063 37.6400 65.1
23.564 37.5600 65.8
24.066 37.3800 67.4
24.567 37.3300 68.0
25.069 37.2800 68.5
25.569 37.2500 69.0
26.071 37.0800 70.7
26.573 36.8500 72.8
27.074 36.8200 73.2
27.576 36.6900 74.5
28.077 36.5400 76.1
28.579 36.6200 75.7
29.080 36.5400 76.7
29.581 36.3900 78.3
30.083 36.3700 78.8
30.584 36.2400 80.3
31.086 36.1400 81.5
31.587 36.0700 82.5
32.088 36.0200 83.3
32.590 36.0400 83.5
33.091 35.8200 85.9
33.593 35.8400 86.1
34.095 35.7700 87.2
34.596 35.6700 88.6
35.098 35.7200 88.6
35.599 35.5400 90.6
36.101 35.4900 91.6
36.602 35.4700 92.3
37.103 35.3700 93.7
37.605 35.3200 94.7
38.106 35.2000 96.3
38.608 35.1200 97.5
39.109 35.0500 98.7
39.610 35.0700 99.1
40.111 34.9500 100.0
40.612 34.9000 100.0
41.114 34.8500 100.0
41.615 34.7500 100.0
42.117 34.7300 100.0
42.618 34.6300 100.0
43.120 34.5600 100.0
43.621 34.5600 100.0
44.122 34.5600 100.0
44.624 34.3600 100.0
45.125 34.3400 100.0
45.627 34.2700 100.0
46.128 34.2700 100.0
46.629 34.1500 100.0
47.131 34.2700 100.0
47.632 34.0200 100.0
48.133 34.0200 100.0
48.635 33.9300 100.0
49.136 34.0000 100.0
49.638 33.9000 100.0
50.140 33.6900 100.0
50.641 33.7100 100.0
51.143 33.6900 100.0
51.644 33.5700 100.0
52.146 33.6400 100.0
52.647 33.5200 100.0
53.149 33.4900 100.0
53.650 33.3700 100.0
54.152 33.4000 100.0
54.652 33.3300 100.0
55.154 33.2300 100.0
55.655 33.1800 100.0
56.156 33.0600 100.0
56.658 33.0100 100.0
57.159 32.9400 100.0
57.661 32.9700 100.0
58.162 32.9400 100.0
58.664 32.8900 100.0
59.165 32.8900 100.0
59.667 32.7300 100.0
60.168 32.7000 100.0
60.670 32.6800 100.0
61.171 32.6300 100.0
61.673 32.6100 100.0
62.174 32.5100 100.0
62.676 32.5100 100.0
63.177 32.3500 100.0
63.679 32.4200 100.0
64.180 32.4000 100.0
64.682 32.2500 100.0
65.183 32.2800 100.0
65.685 32.2300 100.0
66.186 32.0900 100.0
66.688 32.1600 100.0
67.189 32.0700 100.0
67.691 31.9200 100.0
68.192 31.9200 100.0
68.693 31.9200 100.0
69.194 31.8500 100.0
69.695 31.7800 100.0
70.197 31.8100 100.0
70.698 31.7800 100.0
71.199 31.6900 100.0
71.701 31.6700 100.0
72.202 31.6400 100.0
72.704 31.6400 100.0
73.205 31.5500 100.0
73.706 31.4800 100.0
74.208 31.5700 100.0
74.709 31.4100 100.0
75.210 31.3800 100.0
75.712 31.3400 100.0
76.213 31.2400 100.0
76.715 31.2700 100.0
77.216 31.3100 100.0
77.718 31.2400 100.0
78.219 31.2200 100.0
78.720 31.0800 100.0
79.222 31.0800 100.0
79.723 31.0100 100.0
80.225 30.9400 100.0
80.726 31.0100 100.0
81.228 30.8700 100.0
81.729 30.7800 100.0
82.231 30.3800 100.0
82.732 30.8300 100.0
83.234 30.7300 100.0
83.735 30.7800 100.0
84.236 30.8000 100.0
84.737 30.6800 100.0
85.238 30.5700 100.0
85.740 30.5200 100.0
86.241 30.5500 100.0
86.743 30.4300 100.0
87.244 30.4100 100.0
87.745 30.3600 100.0
88.247 30.3100 100.0
88.749 30.3400 100.0
89.250 30.3400 100.0
89.751 30.2900 100.0
90.253 30.2000 100.0
90.754 30.1800 100.0
91.256 30.0600 100.0
91.757 30.1100 100.0
92.258 30.0400 100.0
92.760 29.9900 100.0
93.261 30.0200 100.0
93.763 29.9700 100.0
94.264 29.9200 100.0
94.766 29.8500 100.0
95.267 29.8500 100.0
95.769 29.7600 100.0
96.270 29.8100 100.0
96.772 29.7600 100.0
97.273 29.7600 100.0
97.775 29.6900 100.0
98.276 29.6500 100.0
98.777 29.6700 100.0
99.279 29.6500 100.0
99.780 29.5100 100.0
100.282 29.5600 100.0
100.783 29.4400 100.0
101.285 29.4600 100.0
101.786 29.4200 100.0
102.288 29.4900 100.0
102.789 29.4000 100.0
103.290 29.3300 100.0
103.792 29.3300 100.0
104.293 29.2600 100.0
104.795 29.2400 100.0
105.296 29.2400 100.0
105.797 29.2400 100.0
106.299 29.1700 100.0
106.800 29.1700 100.0
107.302 29.1700 100.0
107.803 28.8500 100.0
108.304 28.9900 100.0
108.806 29.0800 100.0
109.307 28.8700 100.0
109.809 28.9900 100.0
110.310 29.0100 100.0
110.811 28.9000 100.0
111.313 28.8300 100.0
111.814 28.9200 100.0
112.316 28.8700 100.0
112.817 28.8700 100.0
113.319 28.8500 100.0
113.819 28.7400 100.0
114.321 28.7800 100.0
114.822 28.6500 100.0
115.324 28.6200 100.0
115.825 28.6000 100.0
116.327 28.5600 100.0
116.828 28.4900 100.0
117.330 28.5100 100.0
117.831 28.4400 100.0
118.333 28.4600 100.0
118.834 28.3700 100.0
119.335 28.4000 100.0
119.837 28.2200 100.0
120.338 28.3500 100.0
120.840 28.4200 100.0
121.341 28.3300 100.0
121.843 28.3500 100.0
122.344 28.2800 100.0
122.846 28.2400 100.0
123.347 28.1500 100.0
123.849 28.1000 100.0
124.350 28.1300 100.0
124.852 28.1900 100.0
125.353 28.0400 100.0
125.855 28.1000 100.0
126.356 28.0800 100.0
126.858 28.0100 100.0
127.360 28.0600 100.0
127.861 28.0600 100.0
128.362 28.1000 100.0
128.863 27.9500 100.0
129.365 27.9900 100.0
129.866 27.8800 100.0
130.368 27.9500 100.0
130.869 27.8300 100.0
131.371 27.8100 100.0
131.873 27.8100 100.0
132.374 27.7700 100.0
132.875 27.7400 100.0
133.377 27.7000 100.0
133.878 27.6300 100.0
134.380 27.7200 100.0
134.881 27.7200 100.0
135.383 27.7200 100.0
135.884 27.5900 100.0
136.386 27.6300 100.0
136.887 27.5900 100.0
137.388 27.5000 100.0
137.890 27.5400 100.0
138.391 27.5400 100.0
138.892 27.5200 100.0
139.394 27.4100 100.0
139.895 27.2900 100.0
140.397 27.4700 100.0
140.898 27.4300 100.0
141.400 27.3800 100.0
141.901 27.3200 100.0
142.402 27.2700 100.0
142.903 27.3800 100.0
143.405 27.2900 100.0
143.906 27.2500 100.0
144.407 27.1800 100.0
144.909 27.2300 100.0
145.410 27.2100 100.0
145.912 27.2500 100.0
146.413 27.3200 100.0
146.915 27.1800 100.0
147.416 27.1400 100.0
147.918 27.0000 100.0
148.419 27.1400 100.0
148.921 27.0500 100.0
149.422 27.0000 100.0
149.924 27.0000 100.0
150.425 27.0000 100.0
150.926 26.9800 100.0
151.428 27.0300 100.0
151.929 26.9800 100.0
152.431 27.0300 100.0
152.932 27.0300 100.0
153.434 26.9200 100.0
153.935 26.8300 100.0
154.437 26.8300 100.0
154.938 26.6700 100.0
155.439 26.6700 100.0
155.941 26.6700 100.0
156.442 26.6000 100.0
156.943 26.6000 100.0
157.444 26.4900 100.0
157.945 26.5100 100.0
158.447 26.4900 100.0
158.948 26.4900 100.0
159.449 26.6500 100.0
159.951 26.3800 100.0
160.452 26.4500 100.0
160.954 26.3800 100.0
161.455 26.3800 100.0
161.957 26.3100 100.0
162.458 26.3400 100.0
162.959 26.3100 100.0
163.461 26.2300 100.0
163.963 26.2700 100.0
164.464 26.3100 100.0
164.965 26.2000 100.0
165.467 26.2300 100.0
165.968 26.2000 100.0
166.470 26.2300 100.0
166.971 26.2300 100.0
167.473 26.1800 100.0
167.974 26.2000 100.0
168.475 26.2300 100.0
168.977 26.1800 100.0
169.478 26.0900 100.0
169.980 26.0900 100.0
170.481 26.0900 100.0
170.982 26.1400 100.0
171.484 26.1400 100.0
171.985 26.1400 100.0
172.486 26.2900 100.0
172.987 26.0900 100.0
173.488 26.1600 100.0
173.990 26.1400 100.0
