# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
95.001 43.43 44.3100 4.6 -0.873 -0.873
95.501 43.53 44.3500 5.0 -0.814 -0.814
96.000 43.63 44.4700 4.8 -0.839 -0.839
96.500 43.73 44.8000 3.4 -1.070 -1.070
97.000 43.83 44.7200 4.5 -0.888 -0.888
97.500 43.93 44.9300 3.8 -0.994 -0.994
98.000 44.03 45.0100 3.9 -0.977 -0.977
98.500 44.13 45.1000 4.0 -0.961 -0.961
99.000 44.23 45.3000 3.3 -1.066 -1.066
99.501 44.33 45.5500 2.4 -1.212 -1.212
100.001 44.43 45.6700 2.2 -1.233 -1.233
100.500 44.53 45.8300 1.8 -1.296 -1.296
101.000 44.63 45.9100 1.9 -1.277 -1.277
