# time_s  celsius  duty_pct
8.514 30.8700 2.9
9.014 30.7100 4.5
9.515 30.7300 4.5
10.016 30.7800 4.3
10.517 30.7800 4.6
11.018 30.7300 5.3
11.519 30.7800 5.1
12.019 30.7500 5.6
12.520 30.7500 5.9
13.021 30.7300 6.4
13.522 30.6600 7.2
14.023 30.7500 6.7
14.524 30.7500 7.0
15.025 30.7800 7.1
15.525 30.7100 8.1
16.026 30.6800 8.6
16.527 30.7500 8.3
17.028 30.7500 8.6
17.529 30.8000 8.6
18.030 30.8000 9.0
18.531 30.7500 9.7
19.032 30.7500 10.1
19.533 30.8000 10.1
20.034 30.7100 11.2
20.535 30.6800 11.8
21.035 30.8300 11.0
21.536 30.8500 11.2
22.037 30.8700 11.4
22.538 30.8500 12.1
23.038 30.8300 12.7
23.538 30.8500 12.9
24.039 30.8300 13.5
24.540 30.8700 13.6
25.041 30.9600 13.2
25.542 31.0600 12.9
26.042 30.9900 14.0
26.543 30.9200 15.1
27.044 31.1500 13.6
27.545 31.0600 14.9
28.046 31.1300 14.9
28.547 31.1500 15.2
29.047 31.1700 15.5
29.548 31.2200 15.7
30.049 31.2900 15.6
30.550 31.2900 16.2
31.051 31.2700 16.9
31.552 31.3800 16.5
32.052 31.4100 16.9
32.553 31.5700 16.1
33.054 31.5200 17.1
33.555 31.5700 17.4
34.056 31.6900 17.0
34.557 31.7400 17.2
35.057 31.7600 17.7
35.558 31.8300 17.8
36.059 31.8800 18.0
36.560 31.9500 18.1
37.061 32.1100 17.4
37.562 32.1400 17.9
38.062 32.1800 18.2
38.563 32.3000 17.9
39.064 32.3500 18.2
39.565 32.4200 18.4
40.065 32.5400 18.1
40.566 32.6300 18.1
41.067 32.6300 18.9
41.568 32.7800 18.4
42.069 32.8200 18.8
42.570 32.9200 18.7
43.070 32.9900 18.9
43.571 33.0900 18.9
44.072 33.2800 18.1
44.573 33.2300 19.3
45.074 33.4500 18.3
45.575 33.5400 18.3
46.076 33.7600 17.4
46.576 33.8300 17.7
47.077 33.8800 18.1
47.578 33.9800 18.2
48.079 34.1200 17.8
48.580 34.1900 18.1
49.080 34.4900 16.6
49.580 34.5600 16.9
50.081 34.6100 17.4
50.582 34.7100 17.5
51.083 34.7800 17.8
51.584 35.0200 16.6
52.084 35.0700 17.2
52.585 35.1700 17.3
53.086 35.3000 17.2
53.587 35.4400 16.9
54.088 35.6200 16.4
54.589 35.7200 16.5
55.089 35.8200 16.6
55.590 35.9900 16.1
56.091 36.1700 15.6
56.592 36.3200 15.3
57.093 36.4700 15.1
57.593 36.6200 14.8
58.094 36.6900 15.2
58.595 36.8200 15.1
59.096 37.1500 13.4
59.597 37.2000 14.0
60.098 37.4100 13.3
60.598 37.4800 13.7
61.099 37.6400 13.5
61.600 37.7900 13.2
62.101 37.9200 13.2
62.602 38.0500 13.1
63.103 38.2300 12.6
63.603 38.3300 12.8
64.104 38.5200 12.3
64.605 38.6500 12.2
65.106 38.8300 11.7
65.607 39.0400 11.0
66.107 39.1400 11.2
66.608 39.3000 10.9
67.109 39.4400 10.9
67.610 39.5900 10.6
68.111 39.7300 10.5
68.612 39.9400 9.8
