# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
19.810 59.73 56.5300 17.4 3.200 2.453 57.94 0.1182
19.909 59.73 56.5400 17.2 3.192 2.422 57.97 0.1191
20.010 59.74 56.5700 16.0 3.161 2.233 58.15 0.1311
20.110 59.74 56.5900 16.0 3.155 2.224 58.15 0.1303
20.209 59.75 56.5900 16.1 3.153 2.244 58.12 0.1274
20.310 59.75 56.6200 15.5 3.133 2.136 58.22 0.1337
20.409 59.76 56.6400 15.1 3.117 2.064 58.29 0.1374
20.510 59.76 56.6700 14.4 3.096 1.956 58.39 0.1436
20.609 59.77 56.6900 14.0 3.081 1.895 58.44 0.1464
20.709 59.77 56.7100 13.4 3.059 1.797 58.54 0.1520
20.809 59.78 56.7300 13.1 3.042 1.729 58.60 0.1552
20.909 59.78 56.7500 13.0 3.033 1.719 58.60 0.1543
21.009 59.78 56.7500 13.3 3.031 1.763 58.55 0.1497
21.110 59.79 56.7800 12.6 3.008 1.653 58.65 0.1560
21.208 59.79 56.8200 11.5 2.972 1.462 58.84 0.1682
21.310 59.80 56.8400 11.4 2.960 1.442 58.85 0.1680
21.408 59.80 56.8400 11.7 2.959 1.500 58.79 0.1621
21.510 59.81 56.8700 11.2 2.938 1.415 58.87 0.1666
21.609 59.81 56.9100 10.1 2.902 1.233 59.04 0.1780
21.709 59.81 56.9300 9.6 2.880 1.152 59.12 0.1822
21.809 59.82 56.9500 9.4 2.863 1.109 59.16 0.1836
21.909 59.82 56.9800 9.1 2.845 1.067 59.19 0.1849
22.009 59.82 56.9800 9.5 2.843 1.130 59.13 0.1787
22.110 59.83 57.0000 9.3 2.826 1.090 59.16 0.1799
22.208 59.83 57.0200 9.1 2.809 1.047 59.20 0.1812
22.310 59.83 57.0600 8.0 2.771 0.867 59.37 0.1925
22.408 59.84 57.0700 8.2 2.764 0.904 59.33 0.1882
22.510 59.84 57.1100 7.4 2.732 0.763 59.47 0.1966
22.609 59.84 57.1300 7.0 2.710 0.701 59.52 0.1992
22.710 59.85 57.1600 6.7 2.689 0.648 59.57 0.2012
22.810 59.85 57.1700 7.0 2.682 0.694 59.52 0.1962
22.910 59.85 57.2000 6.2 2.651 0.572 59.64 0.2032
23.011 59.86 57.2400 5.4 2.619 0.438 59.77 0.2110
23.110 59.86 57.2500 5.7 2.611 0.487 59.72 0.2057
23.210 59.86 57.2700 5.7 2.594 0.471 59.73 0.2052
23.310 59.86 57.3100 4.7 2.558 0.320 59.88 0.2142
23.410 59.87 57.3300 4.3 2.533 0.249 59.94 0.2174
23.511 59.87 57.3600 4.1 2.513 0.214 59.98 0.2182
23.611 59.87 57.3700 4.3 2.502 0.249 59.94 0.2138
23.710 59.88 57.4000 3.8 2.474 0.160 60.02 0.2183
23.811 59.88 57.4300 3.1 2.443 0.049 60.13 0.2245
23.911 59.88 57.4700 2.3 2.407 -0.088 60.26 0.2324
24.010 59.88 57.4800 2.7 2.399 -0.025 60.20 0.2260
24.111 59.88 57.5100 2.3 2.372 -0.096 60.26 0.2292
24.209 59.89 57.5200 2.8 2.367 -0.016 60.18 0.2215
24.311 59.89 57.5600 1.9 2.331 -0.155 60.32 0.2297
24.409 59.89 57.5800 2.0 2.316 -0.141 60.30 0.2269
24.511 59.89 57.6000 2.0 2.297 -0.152 60.31 0.2259
24.610 59.90 57.6300 1.2 2.261 -0.286 60.44 0.2335
24.710 59.90 57.6500 1.4 2.248 -0.254 60.40 0.2293
24.810 59.90 57.6900 0.5 2.211 -0.397 60.54 0.2378
24.910 59.90 57.7000 1.0 2.203 -0.325 60.47 0.2308
25.010 59.90 57.7400 0.1 2.165 -0.473 60.61 0.2394
25.111 59.91 57.7700 0.0 2.141 -0.512 60.65 0.2404
25.209 59.91 57.7900 0.0 2.114 -0.568 60.70 0.2424
25.311 59.91 57.8200 0.0 2.088 -0.620 60.75 0.2442
25.409 59.91 57.8500 0.0 2.063 -0.663 60.79 0.2453
25.511 59.91 57.8500 0.0 2.059 -0.565 60.69 0.2363
25.610 59.91 57.9000 0.0 2.016 -0.740 60.86 0.2470
25.710 59.92 57.9300 0.0 1.988 -0.799 60.92 0.2493
25.810 59.92 57.9500 0.0 1.965 -0.826 60.94 0.2493
25.910 59.92 57.9800 0.0 1.937 -0.888 61.00 0.2517
26.011 59.92 57.9900 0.0 1.928 -0.812 60.93 0.2444
26.110 59.92 58.0400 0.0 1.887 -0.960 61.07 0.2530
26.210 59.92 58.0500 0.0 1.874 -0.915 61.02 0.2477
26.310 59.93 58.0900 0.0 1.836 -1.045 61.15 0.2552
26.410 59.93 58.1200 0.0 1.807 -1.107 61.21 0.2577
26.510 59.93 58.1400 0.0 1.790 -1.085 61.19 0.2540
26.611 59.93 58.1500 0.0 1.777 -1.037 61.14 0.2487
26.709 59.93 58.1700 0.0 1.757 -1.037 61.14 0.2469
26.811 59.93 58.2100 0.0 1.722 -1.147 61.24 0.2527
26.909 59.93 58.2400 0.0 1.691 -1.225 61.32 0.2562
27.011 59.94 58.2500 0.0 1.682 -1.144 61.24 0.2485
27.110 59.94 58.3000 0.0 1.638 -1.314 61.41 0.2588
27.210 59.94 58.3300 0.0 1.613 -1.344 61.43 0.2590
27.310 59.94 58.3400 0.0 1.598 -1.306 61.39 0.2543
27.410 59.94 58.3800 0.0 1.566 -1.387 61.47 0.2582
27.510 59.94 58.4100 0.0 1.536 -1.448 61.53 0.2605
27.611 59.94 58.4100 0.0 1.530 -1.346 61.43 0.2512
27.709 59.94 58.4500 0.0 1.498 -1.428 61.51 0.2552
27.811 59.95 58.4800 0.0 1.462 -1.536 61.61 0.2609
27.910 59.95 58.5100 0.0 1.437 -1.567 61.64 0.2612
28.010 59.95 58.5400 0.0 1.409 -1.611 61.69 0.2623
28.111 59.95 58.5700 0.0 1.376 -1.694 61.77 0.2664
28.209 59.95 58.6000 0.0 1.353 -1.706 61.78 0.2651
28.311 59.95 58.6300 0.0 1.324 -1.759 61.83 0.2671
28.409 59.95 58.6500 0.0 1.299 -1.784 61.85 0.2667
28.511 59.95 58.6800 0.0 1.275 -1.793 61.86 0.2654
28.610 59.95 58.7000 0.0 1.253 -1.801 61.87 0.2639
28.710 59.95 58.7200 0.0 1.238 -1.753 61.82 0.2586
28.810 59.96 58.7600 0.0 1.199 -1.878 61.94 0.2656
28.910 59.96 58.7600 0.0 1.192 -1.777 61.84 0.2564
29.010 59.96 58.8100 0.0 1.150 -1.922 61.98 0.2648
29.111 59.96 58.8200 0.0 1.141 -1.835 61.90 0.2565
29.209 59.96 58.8600 0.0 1.100 -1.975 62.03 0.2646
29.311 59.96 58.8800 0.0 1.075 -1.997 62.06 0.2643
29.409 59.96 58.9100 0.0 1.052 -2.008 62.06 0.2630
29.511 59.96 58.9300 0.0 1.028 -2.027 62.08 0.2624
29.610 59.96 58.9500 0.0 1.012 -1.987 62.04 0.2576
29.710 59.96 58.9900 0.0 0.970 -2.132 62.19 0.2661
29.811 59.96 59.0100 0.0 0.950 -2.123 62.17 0.2633
29.910 59.96 59.0400 0.0 0.921 -2.168 62.22 0.2648
30.011 59.97 59.0700 0.0 0.897 -2.186 62.24 0.2640
30.110 59.97 59.1000 0.0 0.869 -2.229 62.28 0.2651
30.210 59.97 59.1100 0.0 0.852 -2.194 62.24 0.2607
30.311 59.97 59.1200 0.0 0.843 -2.106 62.15 0.2525
30.410 59.97 59.1600 0.0 0.805 -2.230 62.28 0.2594
30.511 59.97 59.1900 0.0 0.776 -2.279 62.32 0.2610
30.611 59.97 59.2200 0.0 0.752 -2.293 62.34 0.2601
30.710 59.97 59.2500 0.0 0.717 -2.390 62.43 0.2650
30.811 59.97 59.2700 0.0 0.702 -2.344 62.39 0.2598
30.910 59.97 59.3000 0.0 0.670 -2.416 62.46 0.2630
31.011 59.97 59.3200 0.0 0.653 -2.379 62.42 0.2584
31.110 59.97 59.3600 0.0 0.614 -2.501 62.54 0.2653
31.210 59.97 59.3900 0.0 0.584 -2.556 62.60 0.2674
31.311 59.97 59.4000 0.0 0.570 -2.501 62.54 0.2614
31.410 59.97 59.4300 0.0 0.547 -2.508 62.55 0.2599
31.511 59.97 59.4500 0.0 0.523 -2.524 62.56 0.2592
31.611 59.97 59.4500 0.0 0.522 -2.380 62.42 0.2470
31.711 59.98 59.5000 0.0 0.476 -2.559 62.59 0.2580
31.811 59.98 59.5200 0.0 0.453 -2.566 62.60 0.2567
31.910 59.98 59.5500 0.0 0.426 -2.609 62.64 0.2578
32.010 59.98 59.5600 0.0 0.417 -2.520 62.56 0.2496
32.111 59.98 59.5900 0.0 0.382 -2.618 62.65 0.2547
32.209 59.98 59.6200 0.0 0.358 -2.644 62.68 0.2546
32.311 59.98 59.6500 0.0 0.333 -2.670 62.70 0.2546
32.409 59.98 59.6600 0.0 0.323 -2.587 62.62 0.2470
32.511 59.98 59.6800 0.0 0.296 -2.634 62.66 0.2484
32.610 59.98 59.7200 0.0 0.257 -2.755 62.79 0.2553
32.710 59.98 59.7400 0.0 0.242 -2.717 62.75 0.2506
32.811 59.98 59.7600 0.0 0.217 -2.739 62.77 0.2504
32.910 59.98 59.7700 0.0 0.209 -2.651 62.68 0.2422
33.011 59.98 59.8100 0.0 0.174 -2.754 62.78 0.2479
33.111 59.98 59.8300 0.0 0.147 -2.794 62.82 0.2490
33.210 59.98 59.8500 0.0 0.132 -2.760 62.79 0.2447
33.311 59.98 59.8600 0.0 0.117 -2.717 62.74 0.2399
33.410 59.98 59.8800 0.0 0.100 -2.699 62.72 0.2368
33.511 59.98 59.9100 0.0 0.072 -2.754 62.78 0.2391
33.610 59.98 59.9300 0.0 0.058 -2.713 62.74 0.2343
33.710 59.98 59.9600 0.0 0.019 -2.850 62.87 0.2423
33.810 59.98 59.9900 0.0 -0.006 -2.878 62.90 0.2426
33.910 59.98 60.0100 0.0 -0.024 -2.863 62.89 0.2398
34.010 59.98 60.0400 0.0 -0.058 -2.958 62.98 0.2449
34.111 59.98 60.0600 0.0 -0.077 -2.949 62.97 0.2424
34.209 59.98 60.0800 0.0 -0.090 -2.895 62.92 0.2368
34.311 59.99 60.0900 0.0 -0.108 -2.884 62.91 0.2343
34.409 59.99 60.1300 0.0 -0.140 -2.966 62.99 0.2386
34.511 59.99 60.1500 0.0 -0.166 -3.010 63.03 0.2398
34.610 59.99 60.1600 0.0 -0.174 -2.920 62.94 0.2317
34.710 59.99 60.1800 0.0 -0.189 -2.889 62.91 0.2279
34.811 59.99 60.2000 0.0 -0.211 -2.913 62.93 0.2278
34.910 59.99 60.2300 0.0 -0.244 -3.010 63.03 0.2331
35.011 59.99 60.2400 0.0 -0.254 -2.938 62.96 0.2263
35.111 59.99 60.2700 0.0 -0.284 -3.020 63.04 0.2305
35.210 59.99 60.2800 0.0 -0.294 -2.947 62.96 0.2236
35.310 59.99 60.3000 0.0 -0.312 -2.946 62.96 0.2219
35.410 59.99 60.3400 0.0 -0.349 -3.075 63.09 0.2295
35.510 59.99 60.3600 0.0 -0.367 -3.064 63.08 0.2272
35.611 59.99 60.3700 0.0 -0.381 -3.021 63.04 0.2225
35.710 59.99 60.3800 0.0 -0.391 -2.963 62.98 0.2166
35.810 59.99 60.4100 0.0 -0.425 -3.075 63.09 0.2231
35.910 59.99 60.4300 0.0 -0.440 -3.049 63.06 0.2196
36.010 59.99 60.4500 0.0 -0.465 -3.094 63.11 0.2211
36.111 59.99 60.4600 0.0 -0.474 -3.022 63.04 0.2145
36.209 59.99 60.5000 0.0 -0.509 -3.145 63.16 0.2217
36.311 59.99 60.5200 0.0 -0.526 -3.130 63.14 0.2190
36.409 59.99 60.5400 0.0 -0.545 -3.134 63.15 0.2178
36.511 59.99 60.5400 0.0 -0.554 -3.064 63.08 0.2111
36.610 59.99 60.5700 0.0 -0.581 -3.131 63.14 0.2144
36.710 59.99 60.6000 0.0 -0.608 -3.191 63.20 0.2171
36.810 59.99 60.6200 0.0 -0.634 -3.243 63.26 0.2193
36.910 59.99 60.6300 0.0 -0.634 -3.114 63.13 0.2085
37.010 59.99 60.6700 0.0 -0.674 -3.275 63.29 0.2185
37.111 59.99 60.6800 0.0 -0.688 -3.239 63.25 0.2145
37.209 59.99 60.6900 0.0 -0.695 -3.165 63.18 0.2075
37.311 59.99 60.7200 0.0 -0.727 -3.266 63.28 0.2132
37.409 59.99 60.7400 0.0 -0.749 -3.288 63.30 0.2132
37.511 59.99 60.7600 0.0 -0.763 -3.264 63.28 0.2100
37.610 59.99 60.7800 0.0 -0.788 -3.316 63.33 0.2121
37.710 59.99 60.8000 0.0 -0.803 -3.292 63.30 0.2089
37.810 59.99 60.8100 0.0 -0.818 -3.269 63.28 0.2059
37.910 59.99 60.8200 0.0 -0.823 -3.189 63.20 0.1985
38.011 59.99 60.8500 0.0 -0.860 -3.324 63.33 0.2068
38.111 59.99 60.8700 0.0 -0.873 -3.298 63.31 0.2034
38.210 59.99 60.8900 0.0 -0.895 -3.328 63.34 0.2040
38.311 59.99 60.9100 0.0 -0.915 -3.346 63.35 0.2038
38.410 59.99 60.9200 0.0 -0.931 -3.337 63.35 0.2018
38.511 59.99 60.9400 0.0 -0.947 -3.331 63.34 0.1999
38.611 59.99 60.9500 0.0 -0.961 -3.306 63.31 0.1966
38.709 59.99 60.9800 0.0 -0.987 -3.371 63.38 0.1999
38.811 59.99 61.0000 0.0 -1.003 -3.365 63.37 0.1981
38.909 59.99 61.0100 0.0 -1.019 -3.364 63.37 0.1965
39.011 59.99 61.0200 0.0 -1.024 -3.279 63.29 0.1891
39.110 59.99 61.0400 0.0 -1.041 -3.282 63.29 0.1880
39.210 59.99 61.0500 0.0 -1.059 -3.299 63.31 0.1879
39.310 59.99 61.0900 0.0 -1.092 -3.417 63.43 0.1950
39.410 59.99 61.1000 0.0 -1.104 -3.389 63.40 0.1914
39.511 59.99 61.1200 0.0 -1.121 -3.394 63.40 0.1904
39.610 59.99 61.1200 0.0 -1.125 -3.307 63.31 0.1828
39.710 60.00 61.1500 0.0 -1.160 -3.439 63.45 0.1909
39.810 60.00 61.1600 0.0 -1.163 -3.347 63.35 0.1830
39.910 60.00 61.1900 0.0 -1.193 -3.450 63.46 0.1891
40.010 60.00 61.2100 0.0 -1.213 -3.479 63.49 0.1898
40.111 60.00 61.2100 0.0 -1.210 -3.347 63.35 0.1789
40.209 60.00 61.2400 0.0 -1.249 -3.506 63.51 0.1891
40.311 60.00 61.2600 0.0 -1.262 -3.492 63.50 0.1867
40.409 60.00 61.2800 0.0 -1.280 -3.501 63.51 0.1860
40.511 60.00 61.2900 0.0 -1.292 -3.478 63.48 0.1829
40.610 60.00 61.3000 0.0 -1.309 -3.487 63.49 0.1823
40.710 60.00 61.3200 0.0 -1.321 -3.459 63.46 0.1790
40.810 60.00 61.3400 0.0 -1.340 -3.487 63.49 0.1797
40.910 60.00 61.3400 0.0 -1.339 -3.375 63.38 0.1705
41.011 60.00 61.3500 0.0 -1.350 -3.350 63.35 0.1673
41.111 60.00 61.3800 0.0 -1.388 -3.517 63.52 0.1782
41.210 60.00 61.4000 0.0 -1.399 -3.485 63.49 0.1746
41.311 60.00 61.4100 0.0 -1.414 -3.487 63.49 0.1736
41.409 60.00 61.4200 0.0 -1.427 -3.477 63.48 0.1715
41.511 60.00 61.4400 0.0 -1.443 -3.487 63.49 0.1709
41.610 60.00 61.4500 0.0 -1.453 -3.450 63.45 0.1670
41.710 60.00 61.4700 0.0 -1.473 -3.490 63.49 0.1687
41.811 60.00 61.4800 0.0 -1.483 -3.460 63.46 0.1654
41.910 60.00 61.5000 0.0 -1.500 -3.484 63.49 0.1659
42.011 60.00 61.5000 0.0 -1.499 -3.373 63.38 0.1568
42.111 60.00 61.5200 0.0 -1.527 -3.478 63.48 0.1632
42.210 60.00 61.5300 0.0 -1.536 -3.442 63.45 0.1594
42.311 60.00 61.5300 0.0 -1.534 -3.333 63.34 0.1506
