# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
8.304 29.77 28.6000 22.7 1.177 3.499 28.24 -0.0302
8.402 29.79 28.6000 22.7 1.192 3.511 28.25 -0.0292
8.503 29.81 28.5900 23.0 1.215 3.552 28.23 -0.0299
8.603 29.82 28.5900 23.2 1.234 3.579 28.23 -0.0299
8.703 29.84 28.5900 23.3 1.252 3.602 28.23 -0.0296
8.803 29.86 28.6000 23.0 1.254 3.568 28.29 -0.0260
8.902 29.87 28.5900 23.5 1.286 3.638 28.25 -0.0284
9.004 29.89 28.6000 23.3 1.293 3.622 28.29 -0.0259
9.104 29.91 28.5700 24.1 1.334 3.724 28.21 -0.0303
9.203 29.92 28.5600 24.5 1.362 3.779 28.18 -0.0320
9.303 29.94 28.5700 24.3 1.367 3.755 28.23 -0.0289
9.403 29.96 28.5700 24.6 1.392 3.798 28.21 -0.0299
9.504 29.98 28.5600 24.9 1.418 3.846 28.18 -0.0311
9.603 29.99 28.5800 24.5 1.417 3.799 28.26 -0.0267
9.703 30.01 28.5600 25.0 1.448 3.866 28.21 -0.0291
9.805 30.03 28.5500 25.4 1.479 3.929 28.17 -0.0312
9.903 30.04 28.5600 25.2 1.484 3.904 28.22 -0.0281
10.003 30.06 28.5400 25.8 1.521 3.985 28.16 -0.0314
10.103 30.08 28.5500 25.7 1.532 3.979 28.19 -0.0294
10.203 30.10 28.5400 26.1 1.560 4.031 28.17 -0.0310
10.303 30.11 28.5400 26.0 1.572 4.031 28.19 -0.0293
10.402 30.13 28.5300 26.4 1.600 4.080 28.16 -0.0307
10.504 30.15 28.5200 26.8 1.629 4.135 28.13 -0.0324
10.604 30.17 28.5200 26.9 1.646 4.148 28.14 -0.0315
10.703 30.19 28.5100 27.3 1.678 4.212 28.10 -0.0338
10.803 30.20 28.5000 27.6 1.702 4.250 28.09 -0.0344
10.903 30.22 28.5100 27.5 1.714 4.243 28.12 -0.0325
11.003 30.24 28.5000 27.8 1.741 4.289 28.09 -0.0337
11.103 30.26 28.4900 28.1 1.765 4.328 28.08 -0.0344
11.203 30.27 28.4900 28.2 1.785 4.348 28.08 -0.0340
11.304 30.29 28.4800 28.4 1.809 4.383 28.07 -0.0345
11.402 30.31 28.4800 28.7 1.833 4.419 28.06 -0.0351
11.504 30.33 28.4800 28.6 1.845 4.412 28.09 -0.0331
11.604 30.35 28.4700 29.1 1.880 4.484 28.04 -0.0358
11.703 30.36 28.4800 28.9 1.886 4.456 28.09 -0.0326
11.803 30.38 28.4700 29.1 1.912 4.498 28.07 -0.0335
11.903 30.40 28.4800 29.1 1.926 4.497 28.09 -0.0320
12.003 30.42 28.4600 29.5 1.956 4.555 28.06 -0.0338
12.103 30.44 28.4500 29.9 1.986 4.609 28.02 -0.0355
12.202 30.46 28.4600 29.9 2.000 4.605 28.05 -0.0338
12.304 30.47 28.4500 30.1 2.024 4.640 28.04 -0.0344
12.402 30.49 28.4400 30.5 2.056 4.701 28.00 -0.0364
12.503 30.51 28.4500 30.2 2.059 4.661 28.06 -0.0325
12.604 30.53 28.4300 31.0 2.104 4.767 27.98 -0.0372
12.703 30.55 28.4400 30.8 2.112 4.744 28.02 -0.0344
12.803 30.57 28.4300 30.9 2.133 4.767 28.02 -0.0342
12.902 30.59 28.4400 30.8 2.143 4.752 28.06 -0.0318
13.004 30.60 28.4200 31.4 2.184 4.841 27.99 -0.0356
13.103 30.62 28.4100 31.7 2.209 4.877 27.98 -0.0361
13.202 30.64 28.4100 31.9 2.233 4.908 27.97 -0.0366
13.303 30.66 28.4200 31.6 2.237 4.871 28.03 -0.0329
13.403 30.68 28.4300 31.6 2.253 4.875 28.05 -0.0317
13.503 30.70 28.4300 31.6 2.272 4.891 28.05 -0.0311
13.603 30.72 28.4100 32.2 2.309 4.970 28.00 -0.0342
13.703 30.73 28.4100 32.3 2.326 4.977 28.01 -0.0332
13.803 30.75 28.3800 33.1 2.375 5.092 27.92 -0.0384
13.902 30.77 28.4000 32.6 2.372 5.029 28.00 -0.0332
14.004 30.79 28.4000 32.8 2.395 5.058 27.99 -0.0335
14.104 30.81 28.4000 32.8 2.411 5.062 28.01 -0.0323
14.203 30.83 28.3900 33.2 2.442 5.118 27.98 -0.0341
14.303 30.85 28.4000 32.8 2.444 5.072 28.05 -0.0299
14.403 30.87 28.3900 33.2 2.474 5.126 28.01 -0.0317
14.504 30.89 28.3900 33.3 2.494 5.143 28.02 -0.0312
14.603 30.90 28.3800 33.6 2.520 5.181 28.00 -0.0320
14.702 30.92 28.4000 33.4 2.529 5.158 28.04 -0.0292
14.804 30.94 28.3800 34.0 2.568 5.242 27.98 -0.0327
