# time_s  celsius  duty_pct
1.041 65.5400 9.9
1.051 50.2800 100.0
1.062 64.9500 13.6
1.073 50.7500 100.0
1.084 62.0100 31.8
1.094 53.4800 84.4
1.105 57.1600 61.7
1.116 55.3300 73.0
1.127 53.0100 87.3
1.137 58.0900 56.0
1.148 49.5200 100.0
1.159 61.2900 36.3
1.170 49.5800 100.0
1.180 63.6400 21.8
1.191 49.4800 100.0
1.202 64.1200 18.8
1.213 49.9800 100.0
1.223 62.6500 27.9
1.234 52.4800 90.7
1.245 57.4000 60.3
1.255 53.7700 82.7
1.265 53.5200 84.3
1.276 56.6100 65.2
1.287 50.4500 100.0
1.297 61.1500 37.2
1.308 49.7100 100.0
1.319 62.9800 25.9
1.330 49.5800 100.0
1.340 64.2600 18.0
1.351 49.7500 100.0
1.362 63.3100 23.9
1.373 51.3300 97.8
1.383 58.2100 55.4
1.394 52.9000 88.1
1.405 53.9500 81.7
1.416 55.1100 74.6
1.426 50.8800 100.0
1.437 60.1900 43.2
1.448 50.1400 100.0
1.459 62.5100 28.8
1.469 49.0900 100.0
1.480 63.5400 22.5
1.491 49.4500 100.0
1.502 63.9200 20.1
1.512 50.5100 100.0
1.523 61.0600 37.8
1.534 53.1500 86.7
1.545 56.2900 67.3
1.555 54.6900 77.2
1.566 52.3400 91.7
1.577 57.4000 60.5
1.588 49.5200 100.0
1.598 61.5500 34.8
1.609 49.4500 100.0
1.620 63.9200 20.2
1.631 48.9000 100.0
1.642 63.4500 23.2
1.653 51.2300 98.6
1.664 58.5400 53.5
1.674 52.5500 90.5
1.685 54.6200 77.7
1.696 54.5800 78.0
1.707 51.0900 99.5
1.717 58.1700 55.8
1.728 47.9100 100.0
1.740 62.1500 31.3
1.751 48.6400 100.0
1.762 62.7000 27.9
1.773 50.8500 100.0
1.784 59.3800 48.4
1.795 54.1000 81.0
1.805 55.3300 73.4
1.816 55.7100 71.0
1.827 51.0900 99.6
1.838 58.8700 51.5
1.849 48.1600 100.0
1.860 62.7000 27.9
1.872 48.4500 100.0
1.882 61.5500 35.0
1.893 52.4400 91.3
1.904 56.8000 64.4
1.915 54.3900 79.2
1.926 52.3400 92.0
1.937 58.1700 56.0
1.948 49.2900 100.0
1.959 61.4200 35.9
1.969 49.6800 100.0
1.980 63.5900 22.5
1.991 49.3500 100.0
2.002 64.0700 19.6
2.012 50.0100 100.0
2.023 61.2400 37.0
2.034 53.3000 86.1
2.045 56.7600 64.7
2.055 54.8000 76.8
2.066 52.6600 90.1
2.077 56.8000 64.5
2.088 49.5500 100.0
2.098 61.4200 36.0
2.109 49.3200 100.0
2.120 63.4000 23.8
2.130 49.2900 100.0
2.141 63.8800 20.8
2.152 49.6800 100.0
2.163 61.7300 34.1
2.173 52.2000 93.0
2.184 57.0400 63.1
2.195 54.5100 78.7
2.206 52.7300 89.7
2.216 56.9600 63.6
2.227 49.8100 100.0
2.238 60.7500 40.2
2.249 49.4500 100.0
2.259 63.0200 26.2
2.270 49.4500 100.0
2.281 64.1200 19.4
2.292 49.7100 100.0
2.302 62.5100 29.4
2.313 51.7800 95.7
2.324 57.5600 59.9
2.335 53.3300 86.0
2.345 53.2300 86.7
2.356 55.9400 70.0
2.366 50.4100 100.0
2.377 60.2300 43.5
2.387 49.6500 100.0
2.398 62.8800 27.1
2.409 48.9300 100.0
2.420 63.5400 23.1
2.430 49.6100 100.0
2.441 62.9800 26.6
2.452 50.9900 100.0
2.463 60.4100 42.5
2.473 53.8100 83.2
2.484 54.9900 75.9
2.495 54.7300 77.5
2.505 50.9500 100.0
2.516 60.1000 44.4
2.527 50.1400 100.0
2.538 63.1200 25.8
2.548 49.5500 100.0
2.559 63.9700 20.5
2.570 49.3200 100.0
2.581 63.8300 21.4
2.591 50.9900 100.0
2.602 60.8900 39.6
2.613 53.6600 84.2
2.624 55.6800 71.8
2.634 55.0300 75.8
2.645 51.7800 95.9
2.656 57.3200 61.7
2.667 49.4200 100.0
2.677 61.7800 34.1
2.688 49.3900 100.0
2.699 63.1600 25.6
2.710 49.3500 100.0
2.720 64.0700 20.0
2.731 50.5500 100.0
2.742 61.8700 33.6
2.753 52.9000 89.0
2.763 56.0600 69.5
2.774 54.3600 80.0
2.785 52.4400 91.9
2.796 57.0400 63.5
2.806 49.2900 100.0
2.817 61.2400 37.5
2.828 49.1600 100.0
2.838 63.3500 24.5
2.849 49.2500 100.0
2.860 63.8800 21.3
2.871 49.8800 100.0
2.881 62.1500 32.0
2.892 51.4700 98.0
2.903 56.1800 68.9
2.914 53.4400 85.8
2.924 53.0500 88.2
2.935 56.1400 69.2
2.947 50.1100 100.0
2.958 61.4600 36.3
2.968 49.2900 100.0
2.979 63.7300 22.3
2.990 49.2900 100.0
3.001 63.8800 21.4
3.011 49.2200 100.0
3.022 61.6900 34.9
3.033 51.6400 97.0
3.044 55.9800 70.2
3.054 53.3300 86.5
3.065 52.1600 93.8
3.075 55.4500 73.5
3.086 48.9000 100.0
3.096 59.9300 45.9
3.107 48.1300 100.0
3.118 62.0500 32.8
3.129 48.2200 100.0
3.139 63.2600 25.3
3.150 48.8300 100.0
3.161 62.3300 31.1
3.171 50.5800 100.0
3.182 59.1200 50.9
3.193 53.8400 83.5
3.204 53.5200 85.5
3.214 54.9200 76.9
3.225 50.2100 100.0
3.236 59.8000 46.8
3.247 48.9900 100.0
3.257 62.1000 32.6
3.268 48.7700 100.0
3.279 63.4000 24.6
3.290 48.6100 100.0
3.300 63.0200 26.9
3.311 50.4100 100.0
3.322 60.0200 45.5
3.333 53.8100 83.8
3.343 54.6500 78.6
3.354 54.3200 80.7
3.365 50.5800 100.0
3.376 59.2100 50.5
3.386 48.9300 100.0
3.397 61.3300 37.4
3.408 48.9600 100.0
3.419 62.9300 27.6
3.429 48.5400 100.0
3.440 63.5400 23.8
3.451 49.4200 100.0
3.462 60.5400 42.4
3.472 52.2300 93.7
3.483 55.0700 76.2
3.494 53.1500 88.0
3.505 51.3600 99.1
3.515 56.1400 69.6
3.526 47.9700 100.0
3.537 59.6300 48.0
3.547 48.5700 100.0
3.558 62.4700 30.6
3.569 48.5700 100.0
3.580 63.3100 25.4
3.590 49.0900 100.0
3.601 61.1100 39.0
3.612 51.1200 100.0
3.623 57.6400 60.4
3.633 55.1100 76.1
3.644 52.6600 91.2
3.655 55.9100 71.1
3.666 48.4100 100.0
3.676 59.9700 46.0
3.687 48.5100 100.0
3.698 62.8800 28.1
3.709 48.8300 100.0
3.719 63.5400 24.0
3.730 49.3200 100.0
3.741 61.6000 36.0
3.752 51.5700 98.0
3.762 56.0200 70.5
3.773 53.1900 88.0
3.784 51.6700 97.4
3.795 54.8000 78.1
3.805 48.7000 100.0
3.816 59.0800 51.7
3.827 48.8000 100.0
3.838 61.9600 33.9
3.848 48.3800 100.0
3.859 62.8400 28.5
3.870 48.3800 100.0
3.880 61.2900 38.1
3.891 50.9200 100.0
3.902 58.5000 55.3
3.913 53.5500 85.9
3.923 53.2600 87.7
3.934 55.0700 76.5
3.945 49.6100 100.0
3.956 59.8900 46.8
3.966 48.3800 100.0
3.977 61.7800 35.1
3.988 48.0300 100.0
3.999 62.9300 28.1
4.009 48.5400 100.0
4.020 62.3700 31.5
4.031 50.3100 100.0
4.042 58.7100 54.2
4.052 53.4800 86.5
4.063 53.6600 85.3
4.074 54.9500 77.4
4.085 50.0400 100.0
4.095 59.7600 47.7
4.106 48.8600 100.0
4.117 62.1900 32.7
4.128 48.3800 100.0
4.138 63.3100 25.9
4.149 48.5400 100.0
4.160 62.9800 27.9
4.171 50.0100 100.0
4.181 60.0600 45.9
4.192 52.5100 92.5
4.203 54.1400 82.5
4.213 53.8800 84.1
4.224 49.6800 100.0
4.235 58.4200 56.1
4.246 48.7400 100.0
4.256 61.6900 35.9
