# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
15.503 32.49 30.3500 25.8 2.140 4.357 30.43 0.0066
15.604 32.51 30.3600 25.7 2.149 4.363 30.44 0.0071
15.703 32.53 30.6300 19.0 1.893 3.944 30.88 0.0208
15.803 32.54 30.3700 25.7 2.173 4.384 30.46 0.0076
15.902 32.56 30.4000 25.1 2.160 4.354 30.51 0.0092
16.004 32.58 30.4000 25.2 2.179 4.376 30.51 0.0092
16.103 32.60 30.4200 25.1 2.187 4.381 30.53 0.0097
16.202 32.62 30.4300 24.9 2.193 4.381 30.55 0.0103
16.303 32.64 30.4500 24.5 2.189 4.364 30.59 0.0114
16.403 32.66 30.4600 24.6 2.204 4.380 30.59 0.0116
16.503 32.68 30.4700 24.3 2.208 4.377 30.62 0.0123
16.603 32.70 30.4700 24.6 2.230 4.401 30.61 0.0121
16.703 32.72 30.4900 24.1 2.226 4.387 30.65 0.0132
16.803 32.74 30.5100 23.9 2.227 4.380 30.68 0.0140
16.902 32.76 30.5400 23.2 2.215 4.350 30.73 0.0156
17.003 32.78 30.5300 23.8 2.249 4.396 30.70 0.0148
17.104 32.80 30.5600 23.1 2.234 4.364 30.76 0.0164
17.203 32.81 30.6200 21.7 2.191 4.285 30.86 0.0194
17.303 32.83 30.5900 22.8 2.246 4.365 30.80 0.0175
17.403 32.85 30.5800 23.1 2.269 4.394 30.79 0.0173
17.504 32.87 30.6100 22.5 2.260 4.368 30.84 0.0186
17.603 32.89 30.6300 22.2 2.260 4.359 30.87 0.0195
17.702 32.91 30.6500 22.0 2.265 4.358 30.89 0.0201
17.804 32.93 30.6600 21.9 2.272 4.358 30.91 0.0206
17.902 32.95 30.6800 21.6 2.274 4.353 30.93 0.0214
18.003 32.97 30.6900 21.5 2.280 4.355 30.95 0.0220
18.104 32.99 30.7900 19.2 2.201 4.218 31.11 0.0268
18.203 33.01 30.7100 21.3 2.295 4.361 30.99 0.0229
18.303 33.03 30.7300 21.0 2.296 4.353 31.02 0.0237
18.402 33.05 30.7600 20.4 2.284 4.323 31.07 0.0252
18.504 33.07 30.7800 20.1 2.283 4.314 31.10 0.0261
18.604 33.09 30.8000 19.9 2.290 4.315 31.12 0.0266
18.703 33.11 30.8100 19.9 2.299 4.321 31.13 0.0270
18.804 33.13 30.8400 19.2 2.283 4.288 31.19 0.0286
18.903 33.15 30.8500 19.2 2.298 4.302 31.19 0.0287
19.003 33.17 30.8600 19.1 2.304 4.301 31.21 0.0293
19.104 33.19 30.8700 19.0 2.311 4.302 31.23 0.0298
19.203 33.21 30.8900 18.8 2.317 4.305 31.25 0.0303
19.304 33.22 30.9100 18.5 2.314 4.290 31.29 0.0313
19.403 33.24 30.9300 18.2 2.316 4.286 31.31 0.0320
19.503 33.26 30.9600 17.7 2.305 4.261 31.36 0.0333
19.603 33.28 30.9700 17.6 2.314 4.266 31.37 0.0337
19.703 33.30 30.9900 17.2 2.311 4.250 31.41 0.0347
19.803 33.32 31.0100 16.9 2.310 4.240 31.44 0.0355
19.902 33.34 31.0500 16.3 2.295 4.208 31.49 0.0371
20.004 33.36 31.0300 17.0 2.335 4.263 31.46 0.0359
20.104 33.38 31.0600 16.5 2.325 4.238 31.50 0.0372
20.203 33.40 31.0700 16.4 2.331 4.240 31.52 0.0377
20.303 33.42 31.1200 15.3 2.301 4.181 31.60 0.0400
20.403 33.44 31.1400 14.9 2.297 4.166 31.64 0.0410
20.503 33.46 31.1600 14.7 2.300 4.163 31.66 0.0416
20.603 33.48 31.1900 14.3 2.292 4.142 31.70 0.0428
20.702 33.50 31.1900 14.6 2.315 4.169 31.69 0.0424
20.804 33.52 31.2300 13.7 2.291 4.124 31.76 0.0444
20.902 33.54 31.2700 12.9 2.268 4.079 31.83 0.0463
21.003 33.56 31.2600 13.5 2.303 4.126 31.80 0.0453
21.104 33.58 31.2800 13.0 2.296 4.105 31.84 0.0464
21.203 33.60 31.3100 12.6 2.289 4.088 31.88 0.0475
21.303 33.62 31.3100 12.8 2.307 4.107 31.88 0.0473
21.402 33.64 31.3600 11.8 2.281 4.056 31.95 0.0494
21.504 33.66 31.3700 11.9 2.292 4.068 31.96 0.0496
21.604 33.68 31.3900 11.4 2.284 4.044 32.00 0.0507
21.703 33.70 31.4000 11.4 2.295 4.054 32.01 0.0509
21.803 33.72 31.4300 10.9 2.285 4.030 32.06 0.0521
21.903 33.74 31.4600 10.5 2.277 4.009 32.10 0.0533
22.003 33.76 31.4700 10.6 2.291 4.024 32.11 0.0533
22.103 33.78 31.5000 10.0 2.280 3.998 32.15 0.0546
22.203 33.80 31.5100 10.0 2.288 4.002 32.17 0.0549
22.304 33.82 31.5300 9.6 2.282 3.984 32.20 0.0559
22.402 33.84 31.5700 8.9 2.266 3.950 32.26 0.0574
22.503 33.86 31.5800 8.9 2.276 3.960 32.27 0.0576
22.604 33.88 31.6100 8.3 2.262 3.930 32.32 0.0590
22.703 33.89 31.6200 8.3 2.270 3.934 32.34 0.0593
22.803 33.91 31.6600 7.7 2.255 3.901 32.39 0.0607
22.904 33.93 31.6800 7.4 2.254 3.894 32.42 0.0615
23.005 33.95 31.7100 6.9 2.243 3.868 32.46 0.0627
23.104 33.97 31.7100 7.1 2.260 3.888 32.46 0.0625
23.204 33.99 31.7500 6.4 2.243 3.851 32.52 0.0641
23.305 34.01 31.7800 6.0 2.236 3.834 32.56 0.0651
23.403 34.03 31.8100 5.6 2.228 3.815 32.60 0.0661
23.504 34.05 31.8200 5.5 2.234 3.817 32.62 0.0665
23.604 34.07 31.8400 5.1 2.229 3.800 32.65 0.0674
23.705 34.09 31.8600 4.9 2.229 3.792 32.68 0.0681
23.804 34.11 31.8900 4.6 2.225 3.778 32.72 0.0690
23.903 34.13 31.9300 3.9 2.206 3.739 32.77 0.0706
24.005 34.15 31.9300 4.1 2.226 3.764 32.77 0.0702
24.104 34.17 31.9700 3.3 2.201 3.716 32.84 0.0721
24.204 34.19 31.9900 3.2 2.205 3.717 32.86 0.0725
24.304 34.21 32.0300 2.5 2.186 3.680 32.91 0.0741
24.404 34.23 32.0600 2.0 2.174 3.653 32.96 0.0753
24.504 34.25 32.0500 2.4 2.201 3.689 32.95 0.0746
24.604 34.27 32.0800 2.1 2.196 3.675 32.98 0.0755
24.705 34.29 32.1100 1.4 2.179 3.639 33.04 0.0769
24.805 34.31 32.1500 0.7 2.159 3.602 33.09 0.0785
24.903 34.33 32.1700 0.6 2.164 3.602 33.11 0.0789
25.004 34.35 32.2000 0.0 2.147 3.569 33.17 0.0803
25.104 34.37 32.2200 0.0 2.156 3.575 33.18 0.0805
25.204 34.39 32.2500 0.0 2.143 3.548 33.23 0.0817
25.304 34.41 32.2700 0.0 2.142 3.539 33.26 0.0823
25.404 34.43 32.3000 0.0 2.129 3.511 33.31 0.0836
25.505 34.45 32.3100 0.0 2.139 3.522 33.32 0.0837
25.604 34.47 32.3400 0.0 2.133 3.506 33.35 0.0845
25.704 34.49 32.3700 0.0 2.125 3.487 33.39 0.0855
25.805 34.51 32.3900 0.0 2.124 3.479 33.42 0.0861
25.903 34.53 32.4200 0.0 2.109 3.448 33.47 0.0874
26.004 34.55 32.4500 0.0 2.103 3.432 33.51 0.0883
26.104 34.57 32.4600 0.0 2.114 3.442 33.52 0.0883
26.205 34.59 32.5000 0.0 2.092 3.402 33.58 0.0899
26.304 34.61 32.5100 0.0 2.095 3.399 33.60 0.0903
26.403 34.63 32.5400 0.0 2.091 3.385 33.63 0.0911
26.505 34.65 32.5600 0.0 2.088 3.375 33.66 0.0918
26.604 34.67 32.5900 0.0 2.082 3.358 33.70 0.0926
26.704 34.69 32.6100 0.0 2.080 3.349 33.73 0.0932
26.805 34.71 32.6500 0.0 2.064 3.320 33.78 0.0946
26.904 34.73 32.6600 0.0 2.071 3.324 33.80 0.0948
27.004 34.75 32.7200 0.0 2.027 3.247 33.89 0.0975
27.104 34.77 32.7000 0.0 2.070 3.310 33.85 0.0958
27.205 34.79 32.7400 0.0 2.046 3.265 33.91 0.0975
27.304 34.81 32.7700 0.0 2.036 3.244 33.96 0.0986
27.403 34.83 32.8200 0.0 2.014 3.201 34.02 0.1002
27.505 34.85 32.8400 0.0 2.009 3.190 34.05 0.1009
27.604 34.87 32.8700 0.0 1.998 3.165 34.09 0.1019
27.704 34.89 32.8800 0.0 2.009 3.178 34.10 0.1019
27.805 34.91 32.9100 0.0 1.996 3.150 34.15 0.1030
27.904 34.93 32.9300 0.0 1.999 3.152 34.17 0.1033
28.004 34.95 32.9600 0.0 1.984 3.122 34.22 0.1046
28.104 34.97 32.9900 0.0 1.982 3.110 34.25 0.1052
28.205 34.99 33.0000 0.0 1.988 3.117 34.26 0.1053
28.305 35.01 33.0300 0.0 1.979 3.097 34.30 0.1062
28.404 35.03 33.0600 0.0 1.964 3.067 34.35 0.1074
28.504 35.05 33.1000 0.0 1.953 3.044 34.40 0.1085
28.604 35.07 33.0900 0.0 1.977 3.078 34.38 0.1077
28.705 35.09 33.1200 0.0 1.968 3.057 34.42 0.1086
28.804 35.11 33.1600 0.0 1.948 3.019 34.48 0.1101
28.903 35.13 33.1800 0.0 1.944 3.008 34.51 0.1107
29.005 35.15 33.1900 0.0 1.957 3.023 34.52 0.1105
29.104 35.17 33.2300 0.0 1.941 2.994 34.57 0.1118
29.204 35.19 33.2600 0.0 1.930 2.969 34.61 0.1128
29.304 35.21 33.2900 0.0 1.913 2.938 34.66 0.1140
29.404 35.23 33.3200 0.0 1.908 2.924 34.70 0.1147
29.505 35.25 33.3300 0.0 1.914 2.930 34.71 0.1149
29.604 35.27 33.3700 0.0 1.899 2.902 34.76 0.1160
29.704 35.29 33.4000 0.0 1.884 2.873 34.81 0.1172
29.805 35.31 33.4300 0.0 1.878 2.859 34.84 0.1179
29.904 35.33 33.4500 0.0 1.881 2.858 34.86 0.1181
30.004 35.35 33.4700 0.0 1.877 2.847 34.90 0.1188
30.104 35.37 33.4900 0.0 1.879 2.845 34.92 0.1191
30.205 35.39 33.5200 0.0 1.867 2.821 34.96 0.1201
30.304 35.41 33.5400 0.0 1.867 2.816 34.99 0.1205
30.403 35.43 33.5500 0.0 1.877 2.827 34.99 0.1204
30.504 35.45 33.5800 0.0 1.863 2.800 35.04 0.1215
30.604 35.47 33.6200 0.0 1.844 2.766 35.10 0.1228
30.704 35.49 33.6400 0.0 1.843 2.759 35.12 0.1232
30.804 35.51 33.6600 0.0 1.850 2.765 35.14 0.1233
30.904 35.53 33.6800 0.0 1.849 2.760 35.16 0.1237
31.004 35.55 33.7000 0.0 1.850 2.757 35.19 0.1240
31.104 35.57 33.7200 0.0 1.845 2.745 35.22 0.1246
31.204 35.59 33.7500 0.0 1.836 2.726 35.26 0.1255
31.305 35.61 33.7800 0.0 1.823 2.700 35.30 0.1265
31.403 35.63 33.8000 0.0 1.822 2.694 35.33 0.1269
31.504 35.65 33.8200 0.0 1.824 2.692 35.35 0.1272
31.604 35.67 33.8500 0.0 1.817 2.677 35.38 0.1279
31.705 35.69 33.8600 0.0 1.823 2.682 35.40 0.1280
31.804 35.71 33.8800 0.0 1.824 2.681 35.42 0.1282
31.903 35.73 33.9100 0.0 1.821 2.670 35.45 0.1288
32.005 35.75 33.9300 0.0 1.821 2.667 35.47 0.1291
32.104 35.77 33.9600 0.0 1.811 2.646 35.52 0.1300
32.204 35.79 33.9700 0.0 1.816 2.651 35.53 0.1300
32.305 35.81 33.9900 0.0 1.813 2.641 35.56 0.1306
32.404 35.83 34.0200 0.0 1.808 2.632 35.59 0.1311
32.504 35.85 34.0200 0.0 1.825 2.654 35.59 0.1306
32.604 35.87 34.0500 0.0 1.812 2.629 35.63 0.1317
32.705 35.89 34.0900 0.0 1.795 2.597 35.68 0.1328
32.804 35.91 34.1000 0.0 1.807 2.613 35.69 0.1326
32.903 35.93 34.1200 0.0 1.810 2.614 35.71 0.1328
33.004 35.95 34.1300 0.0 1.819 2.624 35.72 0.1326
33.104 35.97 34.1500 0.0 1.812 2.608 35.75 0.1333
33.204 35.99 34.1600 0.0 1.827 2.629 35.75 0.1329
33.304 36.01 34.1800 0.0 1.827 2.625 35.78 0.1333
33.404 36.03 34.2200 0.0 1.811 2.596 35.83 0.1344
33.505 36.05 34.2400 0.0 1.810 2.590 35.85 0.1348
33.604 36.07 34.2600 0.0 1.809 2.585 35.88 0.1351
33.704 36.09 34.2800 0.0 1.810 2.583 35.90 0.1354
33.805 36.11 34.2800 0.0 1.822 2.599 35.91 0.1351
33.903 36.13 34.3000 0.0 1.826 2.600 35.92 0.1353
34.004 36.15 34.3300 0.0 1.819 2.585 35.96 0.1359
34.104 36.17 34.3500 0.0 1.813 2.572 35.99 0.1365
34.205 36.19 34.3500 0.0 1.834 2.602 35.98 0.1358
34.304 36.21 34.3800 0.0 1.823 2.581 36.02 0.1367
34.403 36.23 34.4000 0.0 1.824 2.578 36.05 0.1369
34.505 36.25 34.4300 0.0 1.820 2.568 36.08 0.1374
34.604 36.27 34.4400 0.0 1.822 2.568 36.10 0.1377
34.704 36.29 34.4500 0.0 1.840 2.592 36.09 0.1371
34.805 36.31 34.4800 0.0 1.829 2.572 36.13 0.1379
34.903 36.33 34.4800 0.0 1.843 2.590 36.13 0.1375
35.004 36.35 34.5200 0.0 1.827 2.561 36.18 0.1386
35.104 36.37 34.5200 0.0 1.841 2.581 36.18 0.1383
35.205 36.39 34.5500 0.0 1.839 2.573 36.21 0.1386
35.304 36.41 34.5700 0.0 1.839 2.572 36.23 0.1390
35.403 36.43 34.5900 0.0 1.839 2.565 36.26 0.1393
35.505 36.45 34.6100 0.0 1.841 2.566 36.28 0.1395
35.604 36.47 34.6200 0.0 1.841 2.562 36.30 0.1398
35.704 36.49 34.6300 0.0 1.860 2.590 36.30 0.1391
35.804 36.51 34.6500 0.0 1.860 2.584 36.32 0.1395
35.904 36.53 34.6600 0.0 1.868 2.596 36.33 0.1393
36.004 36.55 34.6700 0.0 1.874 2.600 36.34 0.1393
36.104 36.57 34.7000 0.0 1.867 2.587 36.38 0.1400
36.205 36.59 34.7100 0.0 1.872 2.590 36.39 0.1400
36.305 36.61 34.7200 0.0 1.886 2.609 36.40 0.1397
36.403 36.63 34.7400 0.0 1.883 2.600 36.42 0.1401
36.504 36.65 34.7800 0.0 1.870 2.576 36.47 0.1411
36.604 36.67 34.7900 0.0 1.878 2.584 36.48 0.1410
36.704 36.69 34.8000 0.0 1.884 2.592 36.49 0.1409
36.804 36.71 34.8200 0.0 1.882 2.584 36.52 0.1413
36.904 36.73 34.8400 0.0 1.889 2.594 36.53 0.1413
37.005 36.75 34.8500 0.0 1.899 2.604 36.54 0.1411
37.104 36.77 34.8500 0.0 1.917 2.630 36.53 0.1405
37.204 36.79 34.8700 0.0 1.914 2.620 36.56 0.1409
37.305 36.81 34.8900 0.0 1.914 2.619 36.59 0.1412
37.404 36.83 34.9100 0.0 1.912 2.611 36.61 0.1416
37.504 36.85 34.9100 0.0 1.935 2.645 36.60 0.1408
37.604 36.87 34.9300 0.0 1.939 2.647 36.62 0.1408
37.705 36.89 34.9500 0.0 1.940 2.647 36.64 0.1411
37.805 36.91 34.9600 0.0 1.946 2.650 36.65 0.1411
37.903 36.93 34.9800 0.0 1.950 2.655 36.67 0.1412
38.004 36.95 35.0000 0.0 1.949 2.648 36.70 0.1415
38.104 36.97 35.0000 0.0 1.962 2.667 36.70 0.1412
38.205 36.99 35.0100 0.0 1.974 2.682 36.70 0.1408
38.304 37.01 35.0200 0.0 1.986 2.699 36.71 0.1406
38.403 37.03 35.0300 0.0 1.996 2.709 36.71 0.1403
38.505 37.05 35.0500 0.0 1.996 2.708 36.74 0.1406
38.604 37.07 35.0800 0.0 1.989 2.691 36.77 0.1413
38.704 37.09 35.0700 0.0 2.012 2.726 36.76 0.1404
38.804 37.11 35.1000 0.0 2.009 2.719 36.79 0.1409
38.904 37.13 35.1200 0.0 2.006 2.708 36.82 0.1413
39.004 37.15 35.1300 0.0 2.015 2.721 36.82 0.1412
39.104 37.17 35.1400 0.0 2.030 2.740 36.82 0.1407
39.205 37.19 35.1500 0.0 2.031 2.739 36.85 0.1410
39.305 37.21 35.1700 0.0 2.035 2.740 36.86 0.1410
39.403 37.23 35.1700 0.0 2.052 2.765 36.86 0.1405
39.504 37.25 35.2000 0.0 2.049 2.755 36.89 0.1410
39.604 37.27 35.2100 0.0 2.058 2.768 36.90 0.1408
39.705 37.29 35.2200 0.0 2.069 2.780 36.90 0.1405
39.804 37.31 35.2300 0.0 2.073 2.785 36.92 0.1406
39.904 37.33 35.2300 0.0 2.100 2.823 36.90 0.1396
40.005 37.35 35.2500 0.0 2.092 2.809 36.94 0.1403
40.104 37.37 35.2600 0.0 2.108 2.829 36.93 0.1398
40.204 37.39 35.2900 0.0 2.098 2.810 36.97 0.1406
40.305 37.41 35.2900 0.0 2.119 2.839 36.96 0.1398
40.403 37.43 35.3000 0.0 2.130 2.855 36.97 0.1396
40.504 37.45 35.3200 0.0 2.127 2.845 37.00 0.1400
40.604 37.47 35.3200 0.0 2.142 2.867 37.00 0.1396
40.705 37.49 35.3500 0.0 2.139 2.858 37.03 0.1400
40.804 37.51 35.3500 0.0 2.151 2.874 37.03 0.1397
40.903 37.53 35.3600 0.0 2.166 2.895 37.03 0.1393
41.005 37.55 35.3900 0.0 2.155 2.874 37.07 0.1401
41.104 37.57 35.3900 0.0 2.176 2.903 37.06 0.1394
41.204 37.59 35.4100 0.0 2.179 2.905 37.08 0.1395
41.305 37.61 35.4100 0.0 2.192 2.922 37.08 0.1392
41.404 37.63 35.4400 0.0 2.185 2.906 37.12 0.1399
41.504 37.65 35.4200 0.0 2.225 2.967 37.08 0.1381
41.604 37.67 35.4400 0.0 2.225 2.963 37.10 0.1385
41.705 37.69 35.4700 0.0 2.220 2.952 37.13 0.1390
41.804 37.71 35.4600 0.0 2.243 2.984 37.12 0.1382
41.903 37.73 35.4800 0.0 2.241 2.979 37.15 0.1385
42.005 37.75 35.4900 0.0 2.256 2.998 37.15 0.1381
42.104 37.77 35.5000 0.0 2.268 3.015 37.15 0.1378
42.204 37.79 35.5100 0.0 2.279 3.028 37.16 0.1376
42.304 37.81 35.5200 0.0 2.289 3.039 37.17 0.1374
42.404 37.83 35.5300 0.0 2.293 3.043 37.18 0.1375
42.504 37.85 35.5300 0.0 2.311 3.068 37.18 0.1369
42.603 37.87 35.5600 0.0 2.308 3.059 37.21 0.1374
42.702 37.89 35.5800 0.0 2.309 3.058 37.23 0.1376
42.804 37.91 35.5700 0.0 2.340 3.103 37.20 0.1364
42.902 37.93 35.5700 0.0 2.357 3.125 37.20 0.1359
43.003 37.95 35.5900 0.0 2.356 3.122 37.22 0.1362
