# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
9.810 31.72 30.8300 16.6 0.888 2.666
9.909 31.73 30.8300 16.6 0.899 2.661
10.009 31.75 30.8400 16.4 0.906 2.627
10.110 31.77 30.8600 16.2 0.912 2.592
10.209 31.79 30.8500 16.8 0.936 2.683
10.309 31.80 30.8600 16.6 0.945 2.659
10.409 31.82 30.8700 16.4 0.951 2.624
10.509 31.84 30.8700 16.8 0.971 2.683
10.610 31.86 30.8700 17.1 0.989 2.734
10.709 31.87 30.8800 16.7 0.991 2.663
10.809 31.89 30.8800 17.0 1.010 2.717
10.909 31.91 30.8800 17.5 1.032 2.792
11.009 31.93 30.8800 17.5 1.045 2.799
11.110 31.95 30.8900 17.5 1.056 2.794
11.209 31.96 30.9000 17.2 1.062 2.754
11.309 31.98 30.9000 17.7 1.083 2.821
11.409 32.00 30.9000 17.9 1.099 2.850
11.509 32.02 30.9100 17.6 1.104 2.801
11.610 32.04 30.9100 18.1 1.128 2.889
11.709 32.05 30.9200 17.8 1.134 2.845
11.810 32.07 30.9300 17.6 1.139 2.802
11.909 32.09 30.9400 17.6 1.151 2.803
12.009 32.11 30.9500 17.4 1.156 2.762
12.110 32.13 30.9500 17.6 1.172 2.799
12.209 32.14 30.9600 17.8 1.188 2.832
12.309 32.16 30.9600 18.0 1.203 2.859
12.409 32.18 31.0500 14.3 1.130 2.270
12.510 32.20 30.9700 18.4 1.231 2.922
12.610 32.22 30.9800 18.4 1.242 2.918
12.709 32.24 30.9800 18.7 1.261 2.968
12.810 32.26 31.0000 18.1 1.259 2.874
12.908 32.27 31.0000 18.5 1.279 2.938
13.010 32.29 31.0000 18.8 1.297 2.982
13.110 32.31 31.0100 18.5 1.301 2.931
13.208 32.33 31.0300 18.1 1.304 2.875
13.310 32.35 31.0200 18.7 1.329 2.970
13.409 32.37 31.0200 18.9 1.343 2.996
13.509 32.39 31.0400 18.3 1.341 2.903
13.610 32.40 31.0500 18.4 1.354 2.913
13.708 32.42 31.0600 18.3 1.361 2.890
13.810 32.44 31.0900 17.4 1.352 2.750
13.909 32.46 31.0700 18.6 1.390 2.951
14.009 32.48 31.1000 17.8 1.380 2.804
14.110 32.50 31.1200 17.2 1.377 2.716
14.208 32.52 31.1200 17.6 1.396 2.784
14.310 32.54 31.1000 18.9 1.434 2.983
14.409 32.56 31.1200 18.6 1.439 2.944
14.509 32.57 31.1200 18.7 1.450 2.952
14.610 32.59 31.1400 18.5 1.456 2.920
14.709 32.61 31.1400 18.9 1.476 2.986
14.810 32.63 31.1400 19.1 1.489 3.007
14.909 32.65 31.1800 17.9 1.473 2.820
15.009 32.67 31.1700 18.8 1.502 2.959
15.110 32.69 31.1700 19.0 1.517 2.993
15.209 32.71 31.1800 18.9 1.526 2.983
15.309 32.73 31.1900 18.9 1.535 2.972
15.409 32.75 31.2200 18.2 1.529 2.859
15.509 32.77 31.2100 18.9 1.554 2.970
15.610 32.78 31.2300 18.7 1.559 2.941
15.709 32.80 31.2400 18.5 1.564 2.907
15.810 32.82 31.2400 19.0 1.584 2.980
15.909 32.84 31.2500 18.8 1.589 2.946
16.009 32.86 31.2600 18.9 1.600 2.962
16.110 32.88 31.2700 18.8 1.609 2.954
16.209 32.90 31.2900 18.5 1.610 2.897
16.309 32.92 31.2900 19.0 1.630 2.975
16.409 32.94 31.3100 18.4 1.626 2.880
16.510 32.96 31.3200 18.4 1.635 2.884
16.610 32.98 31.3200 19.0 1.657 2.974
16.709 33.00 31.3500 18.2 1.647 2.843
16.810 33.02 31.3500 18.8 1.669 2.938
16.908 33.03 31.3600 18.8 1.678 2.939
17.010 33.05 31.3600 19.1 1.692 2.978
17.110 33.07 31.3900 18.2 1.681 2.838
17.208 33.09 31.4000 18.4 1.694 2.873
17.310 33.11 31.4200 18.1 1.695 2.822
17.409 33.13 31.4200 18.5 1.711 2.877
17.509 33.15 31.4300 18.4 1.717 2.861
17.610 33.17 31.4500 18.4 1.724 2.854
17.709 33.19 31.4500 18.8 1.741 2.916
17.810 33.21 31.4400 19.6 1.769 3.059
17.909 33.23 31.4700 18.6 1.755 2.894
18.009 33.25 31.4900 18.4 1.757 2.856
18.110 33.27 31.5200 17.8 1.749 2.748
18.209 33.29 31.5200 18.4 1.771 2.853
18.309 33.31 31.5400 18.0 1.770 2.789
18.409 33.33 31.5500 18.0 1.776 2.786
18.509 33.35 31.5600 18.3 1.790 2.832
18.610 33.37 31.5700 18.0 1.791 2.786
18.709 33.39 31.5700 18.7 1.813 2.892
18.809 33.40 31.6000 17.9 1.801 2.754
18.909 33.42 31.6000 18.5 1.821 2.850
19.009 33.44 31.6300 17.8 1.813 2.738
19.110 33.46 31.6300 18.2 1.829 2.810
19.209 33.48 31.6400 18.5 1.841 2.846
19.309 33.50 31.6700 17.8 1.831 2.727
19.409 33.52 31.6800 17.9 1.840 2.745
19.510 33.54 31.7000 17.7 1.843 2.721
19.609 33.56 31.7100 18.0 1.855 2.762
19.709 33.58 31.7300 17.7 1.855 2.719
19.809 33.60 31.7500 17.4 1.854 2.669
19.909 33.62 31.7900 16.3 1.833 2.480
20.009 33.64 31.7800 17.4 1.862 2.651
20.110 33.66 31.8000 17.2 1.862 2.618
20.209 33.68 31.8300 16.6 1.854 2.521
20.309 33.70 31.8200 17.3 1.875 2.634
20.409 33.72 31.8300 17.7 1.889 2.698
20.511 33.74 31.8500 17.6 1.893 2.683
20.610 33.76 31.8700 17.0 1.885 2.586
20.708 33.78 31.9200 15.8 1.863 2.397
20.810 33.80 31.9000 17.1 1.893 2.589
20.909 33.82 31.9200 17.1 1.899 2.595
21.009 33.84 31.9300 17.2 1.906 2.607
21.110 33.86 31.9600 16.6 1.897 2.510
21.209 33.88 31.9500 17.5 1.922 2.655
21.309 33.90 32.0000 16.3 1.900 2.466
21.409 33.92 32.0200 16.1 1.898 2.424
21.510 33.94 32.0400 16.1 1.901 2.417
21.610 33.96 32.0500 16.1 1.904 2.416
21.709 33.98 32.0600 16.5 1.917 2.479
21.809 33.99 32.0800 16.0 1.910 2.407
21.909 34.01 32.1000 15.9 1.911 2.387
22.010 34.03 32.1100 16.2 1.920 2.425
22.109 34.05 32.1300 16.1 1.921 2.409
22.209 34.07 32.1500 15.9 1.919 2.373
22.310 34.09 32.1600 16.2 1.930 2.424
22.408 34.11 32.1900 15.9 1.928 2.383
22.510 34.13 32.2000 15.9 1.929 2.372
22.610 34.15 32.2300 15.7 1.927 2.339
22.708 34.17 32.2400 15.6 1.928 2.326
22.810 34.19 32.2600 15.5 1.929 2.307
22.909 34.21 32.2800 15.6 1.932 2.312
23.010 34.23 32.3000 15.6 1.935 2.316
23.111 34.25 32.3200 15.3 1.932 2.275
23.210 34.27 32.3300 15.7 1.942 2.329
23.310 34.29 32.3500 15.4 1.938 2.285
23.410 34.31 32.3700 15.4 1.941 2.285
23.511 34.33 32.3900 15.4 1.942 2.276
23.610 34.35 32.4200 15.0 1.934 2.204
23.710 34.37 32.4400 14.9 1.935 2.200
23.811 34.39 32.4400 15.4 1.947 2.271
23.910 34.41 32.4800 14.4 1.926 2.109
24.011 34.43 32.5000 14.7 1.935 2.161
24.110 34.45 32.5100 14.9 1.941 2.190
24.210 34.47 32.5300 15.0 1.944 2.200
24.311 34.49 32.5400 15.0 1.945 2.198
24.409 34.51 32.5700 14.5 1.935 2.115
24.511 34.53 32.6000 14.1 1.927 2.048
24.610 34.55 32.6200 14.2 1.931 2.071
24.710 34.57 32.6500 13.8 1.920 1.987
24.811 34.59 32.6600 14.2 1.929 2.051
24.909 34.61 32.6800 14.3 1.934 2.076
25.011 34.63 32.7100 13.8 1.922 1.987
25.111 34.65 32.7300 13.6 1.918 1.956
25.209 34.67 32.7500 13.8 1.923 1.988
25.311 34.69 32.7700 13.6 1.918 1.949
25.410 34.71 32.7900 13.8 1.922 1.978
25.510 34.73 32.8100 13.5 1.917 1.937
25.611 34.75 32.8400 13.3 1.910 1.892
25.710 34.77 32.8700 12.8 1.898 1.808
25.810 34.79 32.9000 12.5 1.891 1.764
25.910 34.81 32.9000 13.2 1.907 1.879
26.011 34.83 33.0100 9.3 1.816 1.248
26.111 34.85 32.9500 12.9 1.894 1.820
26.210 34.87 32.9800 12.7 1.889 1.786
26.310 34.89 32.9900 12.9 1.893 1.826
26.410 34.91 33.0200 12.7 1.887 1.782
26.510 34.93 33.0400 12.7 1.886 1.784
26.611 34.95 33.0400 13.7 1.909 1.947
26.710 34.97 33.0900 12.4 1.879 1.733
26.810 34.99 33.1100 12.4 1.877 1.728
26.910 35.01 33.1300 12.2 1.873 1.708
27.010 35.03 33.1700 11.6 1.857 1.607
27.111 35.05 33.1900 11.9 1.862 1.656
27.210 35.07 33.2000 12.2 1.865 1.689
27.310 35.09 33.2300 11.8 1.856 1.630
27.410 35.11 33.2700 11.2 1.840 1.531
27.511 35.13 33.3000 10.8 1.829 1.470
27.611 35.15 33.3100 11.2 1.834 1.525
27.710 35.17 33.3400 10.8 1.824 1.467
27.810 35.19 33.3600 11.2 1.828 1.516
27.910 35.21 33.4200 9.6 1.789 1.256
28.011 35.23 33.4300 9.9 1.793 1.311
28.110 35.25 33.4400 10.6 1.805 1.421
28.210 35.27 33.4600 10.7 1.803 1.428
28.311 35.29 33.5000 10.1 1.788 1.341
28.409 35.31 33.5200 10.3 1.789 1.367
28.511 35.33 33.5400 10.5 1.790 1.398
28.611 35.35 33.5600 10.4 1.785 1.383
28.710 35.37 33.6000 9.8 1.769 1.288
28.810 35.39 33.6000 10.6 1.782 1.402
28.910 35.41 33.6500 9.6 1.757 1.248
29.011 35.43 33.6700 9.7 1.755 1.262
29.111 35.45 33.7000 9.3 1.743 1.200
29.210 35.47 33.7200 9.5 1.743 1.230
29.310 35.49 33.7600 8.9 1.724 1.121
29.410 35.51 33.8400 6.5 1.666 0.744
29.511 35.53 33.7900 9.8 1.733 1.261
29.610 35.55 33.8300 9.3 1.719 1.191
29.710 35.57 33.8400 9.7 1.723 1.246
29.811 35.59 33.8700 9.4 1.712 1.193
29.909 35.61 33.9000 9.1 1.702 1.143
30.011 35.63 33.9300 9.0 1.696 1.131
30.111 35.65 33.9400 9.5 1.704 1.214
30.209 35.67 33.9700 9.2 1.694 1.168
30.311 35.69 33.9700 10.4 1.716 1.351
30.410 35.71 34.0200 9.1 1.685 1.149
30.510 35.73 34.0500 8.8 1.672 1.086
30.611 35.75 34.0700 9.2 1.678 1.159
30.710 35.77 34.1000 8.8 1.664 1.087
30.810 35.79 34.1200 9.1 1.668 1.142
30.910 35.81 34.1500 8.8 1.657 1.094
31.010 35.83 34.1700 8.9 1.654 1.097
31.111 35.84 34.1900 8.9 1.650 1.101
31.210 35.86 34.2200 8.8 1.643 1.077
31.310 35.88 34.2500 8.6 1.636 1.055
31.410 35.90 34.2700 8.9 1.638 1.101
31.511 35.92 34.3100 8.3 1.619 0.993
31.611 35.94 34.3500 7.6 1.598 0.881
31.710 35.96 34.3500 8.7 1.619 1.060
31.810 35.98 34.3800 8.1 1.600 0.957
31.910 36.00 34.4000 8.4 1.603 1.008
32.011 36.02 34.4100 8.9 1.611 1.092
32.110 36.04 34.4400 8.8 1.603 1.064
32.210 36.06 34.4900 7.8 1.577 0.912
32.310 36.08 34.5000 8.4 1.586 1.006
32.410 36.10 34.5200 8.7 1.589 1.055
32.511 36.12 34.5700 7.6 1.559 0.875
32.611 36.14 34.5900 7.7 1.555 0.881
32.710 36.16 34.6100 7.8 1.552 0.891
32.810 36.18 34.6200 8.5 1.564 1.008
32.910 36.20 34.6700 7.6 1.539 0.864
33.010 36.22 34.6600 8.9 1.564 1.074
33.111 36.24 34.7300 7.0 1.516 0.758
33.210 36.26 34.7400 7.5 1.522 0.840
33.310 36.28 34.7700 7.2 1.510 0.795
33.410 36.30 34.8000 7.4 1.509 0.819
33.510 36.32 34.8300 7.2 1.499 0.785
33.611 36.34 34.8600 6.9 1.487 0.734
33.710 36.36 34.8800 7.0 1.484 0.754
33.810 36.38 34.9000 7.3 1.485 0.797
33.910 36.40 34.9200 7.6 1.489 0.857
34.011 36.42 34.9400 7.5 1.480 0.830
34.111 36.44 34.9700 7.2 1.470 0.789
34.210 36.46 35.0200 6.5 1.448 0.671
34.310 36.48 35.0300 7.2 1.457 0.774
34.410 36.50 35.0600 6.7 1.442 0.704
34.511 36.52 35.0800 7.1 1.444 0.755
34.611 36.54 35.1000 7.2 1.441 0.769
34.710 36.56 35.1300 7.0 1.434 0.751
34.810 36.58 35.2400 3.5 1.347 0.178
34.910 36.60 35.1800 7.1 1.422 0.760
35.011 36.62 35.2000 7.2 1.420 0.780
35.110 36.64 35.2500 6.5 1.398 0.656
35.210 36.66 35.2700 6.5 1.391 0.647
35.310 36.68 35.2900 6.7 1.391 0.683
35.410 36.70 35.3300 6.2 1.374 0.597
35.511 36.72 35.3600 6.1 1.366 0.585
35.611 36.74 35.3900 5.9 1.356 0.553
35.710 36.76 35.4100 6.0 1.352 0.567
35.810 36.78 35.4300 6.3 1.353 0.609
35.910 36.80 35.4700 5.5 1.329 0.481
36.010 36.82 35.4900 5.9 1.333 0.546
36.111 36.84 35.5100 6.2 1.333 0.590
36.210 36.86 35.5400 5.9 1.321 0.539
36.310 36.88 35.5700 6.0 1.317 0.552
36.410 36.90 35.6000 5.8 1.308 0.529
36.512 36.92 35.6200 5.7 1.300 0.513
36.611 36.94 35.6400 5.9 1.300 0.547
36.709 36.96 35.6700 6.0 1.295 0.554
36.811 36.98 35.6900 6.1 1.292 0.571
36.910 37.00 35.7200 5.8 1.281 0.529
37.010 37.02 35.7500 5.6 1.269 0.481
37.111 37.04 35.7700 6.0 1.274 0.556
37.210 37.06 35.8000 6.0 1.268 0.546
37.310 37.08 35.8300 5.7 1.256 0.501
37.410 37.10 35.8600 5.5 1.245 0.464
37.510 37.12 35.8700 5.9 1.249 0.531
37.611 37.14 35.9000 6.0 1.248 0.555
37.710 37.16 35.9200 5.9 1.239 0.533
37.810 37.18 35.9600 5.5 1.223 0.456
37.910 37.20 35.9800 5.6 1.220 0.475
38.010 37.22 36.0100 5.6 1.215 0.474
38.111 37.24 36.0400 5.4 1.205 0.439
38.210 37.26 36.0700 5.0 1.192 0.385
38.310 37.28 36.1300 3.6 1.151 0.143
38.410 37.30 36.1000 6.1 1.202 0.547
38.511 37.32 36.1500 5.2 1.177 0.403
38.611 37.34 36.1500 6.1 1.192 0.547
38.710 37.36 36.2000 5.2 1.166 0.402
38.810 37.38 36.2300 4.9 1.155 0.358
38.910 37.40 36.2600 4.6 1.140 0.300
39.010 37.42 36.3000 4.1 1.124 0.228
39.111 37.44 36.3000 5.2 1.142 0.393
39.210 37.46 36.3400 4.6 1.123 0.300
39.310 37.48 36.3700 4.6 1.117 0.299
39.410 37.50 36.3800 5.0 1.119 0.359
39.511 37.52 36.4200 4.7 1.107 0.308
39.610 37.54 36.4300 5.2 1.114 0.399
39.710 37.56 36.4600 5.2 1.108 0.388
39.810 37.58 36.4800 5.0 1.099 0.366
39.910 37.60 36.5100 5.1 1.095 0.371
40.011 37.62 36.5500 4.6 1.077 0.288
40.111 37.64 36.5600 5.0 1.083 0.364
40.210 37.66 36.5800 5.1 1.079 0.376
40.310 37.68 36.6100 4.9 1.070 0.345
40.410 37.70 36.6400 4.8 1.062 0.328
40.512 37.72 36.6500 5.3 1.068 0.406
40.611 37.74 36.6900 4.8 1.052 0.329
40.709 37.76 36.7100 4.9 1.049 0.342
40.811 37.78 36.7700 3.5 1.010 0.103
40.910 37.80 36.7500 5.5 1.049 0.425
41.010 37.82 36.7900 4.9 1.032 0.331
41.111 37.84 36.7900 6.1 1.054 0.521
41.210 37.86 36.8400 5.0 1.025 0.347
41.311 37.88 36.8600 5.2 1.024 0.371
41.410 37.90 36.8800 5.2 1.020 0.379
41.510 37.92 36.9000 5.4 1.019 0.407
41.611 37.94 36.9400 4.9 1.005 0.335
41.710 37.96 36.9600 5.1 1.004 0.364
41.810 37.98 36.9900 4.8 0.991 0.305
41.910 38.00 37.0200 4.8 0.986 0.305
42.010 38.02 37.0400 5.0 0.985 0.334
42.111 38.04 37.0800 4.3 0.967 0.234
42.210 38.06 37.1000 4.5 0.966 0.267
42.309 38.08 37.1300 4.1 0.951 0.198
42.409 38.10 37.1600 4.2 0.947 0.208
42.510 38.12 37.1700 4.5 0.950 0.262
42.609 38.14 37.1900 4.9 0.953 0.317
42.709 38.16 37.2100 5.1 0.952 0.344
42.809 38.18 37.2500 4.5 0.935 0.255
42.909 38.20 37.2300 6.5 0.976 0.575
43.010 38.22 37.2800 5.4 0.947 0.392
43.109 38.24 37.3200 4.4 0.921 0.239
43.209 38.26 37.3300 5.1 0.932 0.352
43.310 38.28 37.3700 4.5 0.913 0.245
43.408 38.30 37.3900 4.5 0.909 0.252
43.510 38.32 37.4200 4.5 0.903 0.240
43.609 38.34 37.4400 4.7 0.902 0.271
43.709 38.36 37.4700 4.5 0.894 0.241
43.810 38.38 37.4900 4.7 0.894 0.275
43.908 38.40 37.5100 4.8 0.891 0.289
44.010 38.42 37.5500 4.3 0.875 0.208
44.110 38.44 37.5700 4.4 0.872 0.221
44.208 38.46 37.6000 4.3 0.866 0.209
44.310 38.48 37.6200 4.6 0.867 0.250
44.409 38.50 37.6400 4.7 0.866 0.276
44.510 38.52 37.7000 3.1 0.824 0.008
44.609 38.54 37.6900 4.7 0.855 0.265
44.709 38.56 37.7200 4.2 0.840 0.192
44.810 38.58 37.7300 5.0 0.853 0.312
44.908 38.60 37.7700 4.4 0.836 0.222
45.010 38.62 37.7900 4.5 0.834 0.241
45.109 38.64 37.8200 4.4 0.827 0.218
45.209 38.66 37.8600 3.8 0.808 0.114
45.310 38.68 37.8700 4.2 0.814 0.191
45.408 38.70 37.9000 4.0 0.805 0.160
45.510 38.72 37.9200 4.0 0.799 0.148
45.610 38.74 37.9400 4.5 0.805 0.224
45.708 38.76 37.9500 4.9 0.811 0.296
45.810 38.78 37.9900 4.1 0.789 0.165
45.908 38.80 38.0000 4.9 0.802 0.292
46.010 38.82 38.0400 4.2 0.782 0.176
46.110 38.84 38.0600 4.4 0.783 0.214
46.208 38.86 38.0700 5.2 0.796 0.333
46.310 38.88 38.1100 4.5 0.778 0.230
46.409 38.90 38.1200 4.7 0.779 0.264
46.509 38.92 38.1400 5.0 0.780 0.298
46.610 38.94 38.1700 4.8 0.773 0.272
46.709 38.96 38.2000 4.5 0.763 0.224
46.809 38.98 38.2100 5.1 0.772 0.319
46.909 39.00 38.2500 4.2 0.749 0.181
47.009 39.02 38.2600 5.2 0.767 0.335
47.110 39.04 38.2800 5.2 0.764 0.337
47.209 39.06 38.3100 4.9 0.754 0.285
47.309 39.08 38.3200 5.3 0.759 0.343
47.409 39.10 38.3500 5.0 0.749 0.293
47.510 39.12 38.3700 5.4 0.756 0.367
47.610 39.14 38.4100 4.5 0.732 0.214
47.709 39.16 38.4200 5.1 0.742 0.314
47.809 39.18 38.4600 4.5 0.725 0.215
47.909 39.20 38.4600 5.3 0.740 0.345
48.009 39.22 38.5000 4.6 0.720 0.229
48.110 39.24 38.5100 5.4 0.735 0.357
48.209 39.26 38.5400 4.8 0.719 0.263
48.309 39.28 38.5400 5.8 0.739 0.427
48.409 39.30 38.5800 5.1 0.719 0.304
48.511 39.32 38.6100 4.8 0.710 0.258
48.610 39.34 38.6400 4.6 0.702 0.224
48.708 39.36 38.6500 5.2 0.712 0.319
48.810 39.38 38.6800 5.0 0.704 0.285
48.909 39.40 38.7100 4.6 0.692 0.222
49.009 39.42 38.7200 5.2 0.702 0.314
49.110 39.44 38.7500 5.1 0.697 0.299
49.209 39.46 38.7700 5.1 0.696 0.308
49.309 39.48 38.7800 5.4 0.700 0.358
49.409 39.50 38.8100 5.2 0.693 0.325
49.509 39.52 38.8400 4.9 0.683 0.274
49.610 39.54 38.8600 5.0 0.683 0.292
49.709 39.56 38.8700 5.5 0.692 0.375
49.809 39.58 38.9000 5.2 0.681 0.313
49.909 39.60 38.9200 5.3 0.681 0.334
50.009 39.62 38.9500 4.9 0.669 0.265
50.110 39.64 38.9700 5.4 0.678 0.349
50.209 39.66 38.9900 5.3 0.672 0.328
50.309 39.68 39.0400 4.0 0.640 0.121
50.409 39.70 39.0400 5.4 0.668 0.339
50.510 39.72 39.0500 5.6 0.671 0.382
50.610 39.74 39.0800 5.3 0.661 0.325
50.709 39.76 39.0900 5.7 0.669 0.397
50.809 39.78 39.1200 5.5 0.662 0.358
50.909 39.80 39.1500 5.3 0.656 0.331
51.010 39.82 39.1700 5.3 0.654 0.333
51.109 39.84 39.2000 5.0 0.642 0.268
51.209 39.86 39.2300 4.6 0.632 0.218
51.309 39.88 39.2600 4.5 0.627 0.201
51.409 39.90 39.2800 4.5 0.622 0.188
51.510 39.92 39.3000 4.8 0.626 0.235
51.609 39.94 39.3200 4.9 0.626 0.258
51.709 39.96 39.3300 5.4 0.635 0.342
51.809 39.98 39.3700 4.7 0.617 0.229
51.909 40.00 39.4200 3.5 0.586 0.030
52.010 40.02 39.4300 3.8 0.589 0.078
52.110 40.04 39.4600 3.7 0.582 0.056
52.209 40.06 39.4800 3.9 0.583 0.091
52.309 40.08 39.5100 3.6 0.573 0.043
52.409 40.10 39.5400 3.3 0.563 -0.002
52.511 40.12 39.5900 2.2 0.533 -0.178
52.610 40.14 39.5800 3.5 0.559 0.034
52.708 40.16 39.6100 3.5 0.553 0.018
52.810 40.18 39.6300 3.8 0.558 0.080
52.909 40.20 39.6500 3.9 0.556 0.094
53.009 40.22 39.6600 4.2 0.559 0.133
53.110 40.24 39.6800 4.3 0.559 0.155
53.208 40.26 39.7100 4.2 0.554 0.143
53.310 40.28 39.7400 3.9 0.543 0.084
53.409 40.30 39.7500 4.3 0.550 0.156
53.509 40.32 39.7800 4.4 0.548 0.161
53.610 40.34 39.8000 4.5 0.548 0.182
53.709 40.36 39.8100 4.6 0.548 0.204
53.809 40.38 39.8400 4.3 0.538 0.151
53.909 40.40 39.8700 4.2 0.533 0.135
54.009 40.42 39.8800 4.6 0.540 0.199
54.110 40.44 39.9000 4.8 0.542 0.231
54.209 40.46 39.9200 5.0 0.543 0.256
54.309 40.48 39.9500 4.5 0.531 0.187
54.409 40.50 39.9800 4.3 0.524 0.155
54.510 40.52 39.9900 5.0 0.536 0.258
54.609 40.54 40.0100 4.7 0.528 0.216
54.709 40.56 40.0400 4.7 0.525 0.208
54.810 40.58 40.0500 5.0 0.531 0.263
54.909 40.60 40.0800 4.7 0.520 0.206
55.010 40.62 40.1000 5.1 0.528 0.273
55.109 40.64 40.1300 4.7 0.518 0.215
55.209 40.66 40.1400 5.2 0.525 0.280
55.309 40.68 40.1600 5.2 0.524 0.287
55.409 40.70 40.1700 5.7 0.535 0.372
55.510 40.72 40.2000 5.4 0.525 0.317
55.609 40.74 40.1900 6.6 0.551 0.508
55.709 40.76 40.2300 5.8 0.532 0.377
55.810 40.78 40.2600 5.6 0.527 0.351
55.909 40.80 40.2800 5.3 0.519 0.302
56.010 40.82 40.2900 5.9 0.532 0.402
56.109 40.84 40.3100 5.8 0.529 0.389
56.209 40.86 40.3400 5.7 0.525 0.368
56.310 40.88 40.3500 6.3 0.536 0.455
56.408 40.90 40.3700 6.2 0.534 0.442
56.510 40.92 40.3900 6.2 0.534 0.447
56.610 40.94 40.4200 5.9 0.526 0.396
56.709 40.96 40.4300 6.0 0.528 0.418
56.809 40.98 40.4500 6.5 0.537 0.484
56.909 41.00 40.4700 6.5 0.537 0.487
57.009 41.02 40.4900 6.5 0.537 0.489
57.110 41.04 40.5200 5.9 0.524 0.398
57.209 41.06 40.5300 6.2 0.528 0.438
57.309 41.08 40.5500 6.6 0.537 0.501
57.409 41.10 40.5700 6.3 0.530 0.457
57.510 41.12 40.5900 6.5 0.534 0.486
57.609 41.14 40.6200 6.1 0.524 0.423
57.709 41.16 40.6300 6.4 0.531 0.473
