# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred
4.205 29.90 31.1400 0.0 -1.245 -1.872
4.224 29.90 31.1600 0.0 -1.258 -1.898
4.245 29.90 31.1500 0.0 -1.250 -1.866
4.264 29.90 31.1600 0.0 -1.261 -1.894
4.285 29.90 31.1800 0.0 -1.272 -1.915
4.304 29.91 31.1900 0.0 -1.281 -1.940
4.325 29.91 31.1900 0.0 -1.283 -1.934
4.345 29.91 31.1900 0.0 -1.279 -1.923
4.365 29.91 31.2000 0.0 -1.290 -1.942
4.384 29.91 31.2200 0.0 -1.309 -1.993
4.405 29.91 31.2100 0.0 -1.295 -1.943
4.424 29.92 31.2200 0.0 -1.305 -1.962
4.445 29.92 31.2200 0.0 -1.306 -1.962
4.464 29.92 31.2400 0.0 -1.325 -2.005
4.485 29.92 31.2300 0.0 -1.304 -1.938
4.504 29.92 31.2500 0.0 -1.327 -1.999
4.525 29.92 31.2600 0.0 -1.334 -2.018
4.544 29.93 31.2600 0.0 -1.337 -2.016
4.565 29.93 31.2700 0.0 -1.342 -2.028
4.584 29.93 31.2700 0.0 -1.339 -2.010
4.605 29.93 31.2800 0.0 -1.349 -2.035
4.624 29.93 31.2800 0.0 -1.350 -2.031
4.645 29.94 31.2800 0.0 -1.344 -2.000
4.665 29.94 31.3000 0.0 -1.359 -2.040
4.685 29.94 31.2900 0.0 -1.354 -2.017
4.705 29.94 31.3100 0.0 -1.372 -2.064
4.724 29.94 31.3100 0.0 -1.364 -2.034
4.745 29.94 31.3200 0.0 -1.373 -2.049
4.764 29.95 31.3200 0.0 -1.373 -2.047
4.785 29.95 31.3200 0.0 -1.374 -2.047
4.804 29.95 31.3300 0.0 -1.385 -2.068
4.825 29.95 31.3400 0.0 -1.386 -2.062
4.844 29.95 31.3500 0.0 -1.397 -2.090
4.865 29.95 31.3400 0.0 -1.388 -2.056
4.884 29.96 31.3600 0.0 -1.399 -2.085
4.905 29.96 31.3700 0.0 -1.406 -2.095
4.924 29.96 31.3600 0.0 -1.399 -2.072
4.945 29.96 31.3700 0.0 -1.411 -2.097
4.964 29.96 31.3800 0.0 -1.414 -2.102
4.985 29.97 31.3800 0.0 -1.419 -2.105
5.004 29.97 31.3900 0.0 -1.419 -2.095
5.025 29.97 31.4000 0.0 -1.427 -2.124
5.044 29.97 31.4100 0.0 -1.434 -2.134
5.065 29.97 31.4200 0.0 -1.444 -2.154
5.084 29.98 31.4000 0.0 -1.426 -2.091
5.105 29.98 31.4200 0.0 -1.443 -2.139
5.124 29.98 31.4300 0.0 -1.452 -2.158
5.145 29.98 31.4500 0.0 -1.465 -2.187
5.165 29.98 31.4400 0.0 -1.452 -2.142
5.185 29.98 31.4400 0.0 -1.458 -2.156
5.205 29.99 31.4400 0.0 -1.456 -2.149
5.224 29.99 31.4600 0.0 -1.474 -2.190
5.245 29.99 31.4600 0.0 -1.473 -2.174
5.264 29.99 31.4600 0.0 -1.464 -2.150
5.285 29.99 31.4700 0.0 -1.478 -2.185
5.304 30.00 31.4700 0.0 -1.473 -2.161
5.325 30.00 31.4800 0.0 -1.478 -2.168
5.344 30.00 31.4800 0.0 -1.480 -2.168
5.365 30.00 31.4900 0.0 -1.490 -2.195
5.384 30.00 31.5100 0.0 -1.502 -2.219
5.405 30.01 31.5100 0.0 -1.499 -2.202
5.424 30.01 31.5200 0.0 -1.507 -2.220
5.445 30.01 31.5300 0.0 -1.515 -2.233
5.464 30.01 31.5100 0.0 -1.494 -2.173
5.485 30.01 31.5300 0.0 -1.518 -2.231
5.504 30.02 31.5300 0.0 -1.514 -2.217
5.525 30.02 31.5400 0.0 -1.518 -2.218
5.544 30.02 31.5500 0.0 -1.531 -2.252
5.565 30.02 31.5500 0.0 -1.526 -2.236
5.584 30.02 31.5500 0.0 -1.523 -2.218
5.605 30.03 31.5600 0.0 -1.536 -2.245
5.624 30.03 31.5600 0.0 -1.527 -2.219
5.645 30.03 31.5600 0.0 -1.534 -2.234
5.665 30.03 31.5700 0.0 -1.536 -2.231
5.685 30.03 31.5800 0.0 -1.543 -2.239
5.705 30.04 31.5800 0.0 -1.540 -2.229
5.724 30.04 31.5800 0.0 -1.541 -2.229
5.745 30.04 31.5800 0.0 -1.541 -2.220
5.764 30.04 31.6000 0.0 -1.558 -2.260
5.785 30.04 31.6000 0.0 -1.559 -2.259
5.804 30.05 31.6200 0.0 -1.570 -2.288
5.825 30.05 31.6100 0.0 -1.561 -2.253
5.844 30.05 31.6100 0.0 -1.559 -2.247
5.865 30.05 31.6200 0.0 -1.562 -2.245
5.884 30.06 31.6300 0.0 -1.575 -2.277
5.905 30.06 31.6200 0.0 -1.565 -2.241
5.924 30.06 31.6400 0.0 -1.581 -2.284
5.945 30.06 31.6400 0.0 -1.582 -2.286
5.964 30.06 31.6600 0.0 -1.596 -2.313
5.985 30.07 31.6600 0.0 -1.592 -2.303
6.004 30.07 31.6500 0.0 -1.586 -2.275
6.025 30.07 31.6600 0.0 -1.592 -2.282
6.044 30.07 31.6900 0.0 -1.614 -2.339
6.065 30.07 31.6800 0.0 -1.601 -2.302
6.084 30.08 31.6800 0.0 -1.608 -2.311
6.105 30.08 31.7000 0.0 -1.619 -2.340
6.124 30.08 31.7000 0.0 -1.616 -2.324
6.145 30.08 31.7100 0.0 -1.629 -2.355
6.165 30.08 31.7000 0.0 -1.618 -2.316
6.185 30.09 31.7200 0.0 -1.634 -2.359
6.205 30.09 31.7200 0.0 -1.634 -2.357
6.224 30.09 31.7200 0.0 -1.624 -2.319
6.245 30.09 31.7400 0.0 -1.643 -2.372
6.264 30.10 31.7300 0.0 -1.635 -2.339
6.286 30.10 31.7400 0.0 -1.644 -2.352
6.304 30.10 31.7500 0.0 -1.649 -2.365
6.325 30.10 31.7600 0.0 -1.659 -2.391
6.345 30.10 31.7600 0.0 -1.660 -2.391
6.365 30.11 31.7700 0.0 -1.665 -2.396
6.384 30.11 31.7700 0.0 -1.660 -2.380
6.405 30.11 31.7700 0.0 -1.661 -2.375
6.424 30.11 31.7800 0.0 -1.671 -2.390
6.445 30.12 31.8000 0.0 -1.681 -2.418
6.464 30.12 31.8000 0.0 -1.679 -2.409
6.485 30.12 31.8000 0.0 -1.681 -2.405
6.504 30.12 31.8000 0.0 -1.682 -2.407
6.525 30.12 31.8100 0.0 -1.682 -2.397
6.544 30.13 31.8200 0.0 -1.694 -2.426
6.565 30.13 31.8200 0.0 -1.687 -2.400
6.584 30.13 31.8300 0.0 -1.697 -2.423
6.605 30.13 31.8300 0.0 -1.699 -2.428
6.624 30.14 31.8400 0.0 -1.705 -2.437
6.645 30.14 31.8500 0.0 -1.709 -2.442
6.665 30.14 31.8500 0.0 -1.707 -2.438
6.685 30.14 31.8500 0.0 -1.709 -2.433
6.705 30.14 31.8600 0.0 -1.719 -2.452
6.724 30.15 31.8600 0.0 -1.716 -2.439
6.745 30.15 31.8700 0.0 -1.721 -2.452
6.764 30.15 31.8700 0.0 -1.717 -2.430
6.785 30.15 31.8800 0.0 -1.724 -2.449
6.804 30.16 31.8900 0.0 -1.734 -2.467
6.825 30.16 31.8800 0.0 -1.725 -2.440
6.844 30.16 31.8800 0.0 -1.716 -2.410
6.865 30.16 31.9000 0.0 -1.735 -2.457
6.884 30.17 31.9000 0.0 -1.733 -2.447
6.905 30.17 31.9200 0.0 -1.754 -2.496
6.924 30.17 31.9300 0.0 -1.758 -2.507
6.945 30.17 31.9200 0.0 -1.748 -2.469
6.964 30.17 31.9300 0.0 -1.758 -2.492
6.985 30.18 31.9300 0.0 -1.758 -2.484
7.004 30.18 31.9500 0.0 -1.767 -2.507
7.025 30.18 31.9500 0.0 -1.770 -2.514
7.044 30.18 31.9500 0.0 -1.767 -2.503
7.065 30.19 31.9600 0.0 -1.771 -2.505
7.084 30.19 31.9500 0.0 -1.764 -2.483
7.105 30.19 31.9800 0.0 -1.787 -2.538
7.124 30.19 31.9900 0.0 -1.794 -2.556
7.145 30.20 31.9800 0.0 -1.787 -2.533
7.165 30.20 31.9900 0.0 -1.793 -2.542
7.185 30.20 31.9900 0.0 -1.792 -2.536
7.205 30.20 32.0000 0.0 -1.795 -2.533
7.224 30.21 32.0000 0.0 -1.793 -2.527
7.245 30.21 32.0200 0.0 -1.810 -2.564
7.264 30.21 32.0200 0.0 -1.806 -2.553
7.285 30.21 32.0400 0.0 -1.826 -2.604
7.304 30.21 32.0300 0.0 -1.814 -2.564
7.325 30.22 32.0400 0.0 -1.821 -2.579
7.344 30.22 32.0400 0.0 -1.824 -2.578
7.365 30.22 32.0400 0.0 -1.823 -2.573
7.384 30.22 32.0500 0.0 -1.821 -2.558
7.405 30.23 32.0700 0.0 -1.839 -2.614
7.424 30.23 32.0600 0.0 -1.833 -2.589
7.445 30.23 32.0700 0.0 -1.837 -2.589
7.464 30.23 32.0800 0.0 -1.848 -2.617
7.485 30.24 32.0800 0.0 -1.848 -2.615
7.504 30.24 32.0800 0.0 -1.841 -2.593
7.525 30.24 32.0900 0.0 -1.853 -2.617
7.544 30.24 32.0900 0.0 -1.850 -2.609
7.565 30.25 32.1000 0.0 -1.855 -2.611
7.584 30.25 32.1000 0.0 -1.854 -2.607
7.605 30.25 32.1000 0.0 -1.853 -2.602
7.624 30.25 32.1100 0.0 -1.856 -2.601
7.645 30.26 32.1100 0.0 -1.857 -2.600
7.665 30.26 32.1200 0.0 -1.864 -2.620
7.684 30.26 32.1200 0.0 -1.861 -2.600
7.705 30.26 32.1400 0.0 -1.875 -2.640
7.724 30.27 32.1300 0.0 -1.868 -2.610
7.746 30.27 32.1400 0.0 -1.871 -2.615
7.764 30.27 32.1400 0.0 -1.869 -2.607
7.785 30.27 32.1500 0.0 -1.879 -2.626
7.804 30.28 32.1600 0.0 -1.887 -2.647
7.825 30.28 32.1700 0.0 -1.894 -2.665
7.844 30.28 32.1700 0.0 -1.892 -2.648
7.865 30.28 32.1700 0.0 -1.885 -2.627
7.884 30.29 32.1900 0.0 -1.904 -2.669
7.905 30.29 32.1800 0.0 -1.893 -2.639
7.924 30.29 32.1800 0.0 -1.893 -2.634
7.945 30.29 32.1900 0.0 -1.897 -2.637
7.964 30.30 32.1900 0.0 -1.892 -2.620
7.985 30.30 32.2000 0.0 -1.899 -2.639
8.004 30.30 32.2200 0.0 -1.918 -2.680
8.025 30.30 32.2200 0.0 -1.915 -2.673
8.044 30.31 32.2200 0.0 -1.917 -2.669
8.065 30.31 32.2300 0.0 -1.918 -2.669
8.084 30.31 32.2500 0.0 -1.935 -2.714
8.105 30.31 32.2500 0.0 -1.931 -2.694
8.124 30.32 32.2400 0.0 -1.921 -2.662
8.145 30.32 32.2400 0.0 -1.922 -2.664
8.165 30.32 32.2600 0.0 -1.937 -2.697
8.185 30.32 32.2600 0.0 -1.940 -2.701
8.205 30.33 32.2700 0.0 -1.946 -2.718
8.224 30.33 32.2700 0.0 -1.943 -2.699
8.245 30.33 32.2700 0.0 -1.943 -2.689
8.264 30.33 32.2800 0.0 -1.946 -2.702
8.286 30.34 32.2800 0.0 -1.945 -2.692
8.304 30.34 32.2900 0.0 -1.951 -2.705
8.325 30.34 32.2900 0.0 -1.950 -2.693
8.344 30.34 32.3000 0.0 -1.954 -2.702
8.365 30.35 32.3000 0.0 -1.954 -2.692
8.384 30.35 32.3200 0.0 -1.967 -2.735
8.405 30.35 32.3200 0.0 -1.970 -2.735
8.424 30.36 32.3100 0.0 -1.955 -2.682
8.445 30.36 32.3200 0.0 -1.962 -2.698
8.464 30.36 32.3300 0.0 -1.967 -2.711
8.485 30.36 32.3400 0.0 -1.974 -2.727
8.504 30.37 32.3300 0.0 -1.961 -2.684
8.525 30.37 32.3400 0.0 -1.974 -2.718
8.544 30.37 32.3500 0.0 -1.979 -2.729
8.565 30.37 32.3500 0.0 -1.975 -2.709
8.584 30.38 32.3600 0.0 -1.985 -2.734
8.605 30.38 32.3700 0.0 -1.988 -2.739
8.624 30.38 32.3600 0.0 -1.982 -2.715
8.645 30.38 32.3800 0.0 -1.997 -2.754
8.665 30.39 32.3900 0.0 -2.000 -2.761
8.685 30.39 32.3800 0.0 -1.994 -2.736
8.705 30.39 32.4000 0.0 -2.005 -2.763
8.724 30.39 32.4000 0.0 -2.007 -2.764
8.745 30.40 32.3900 0.0 -1.996 -2.728
8.765 30.40 32.4100 0.0 -2.010 -2.763
8.785 30.40 32.4200 0.0 -2.013 -2.769
8.804 30.41 32.4200 0.0 -2.010 -2.753
8.825 30.41 32.4200 0.0 -2.015 -2.763
8.844 30.41 32.4200 0.0 -2.009 -2.745
8.865 30.41 32.4300 0.0 -2.015 -2.753
8.884 30.42 32.4300 0.0 -2.016 -2.752
8.905 30.42 32.4400 0.0 -2.016 -2.751
8.924 30.42 32.4500 0.0 -2.027 -2.782
8.946 30.42 32.4500 0.0 -2.022 -2.758
8.964 30.43 32.4500 0.0 -2.022 -2.748
8.985 30.43 32.4500 0.0 -2.025 -2.751
9.004 30.43 32.4600 0.0 -2.030 -2.765
9.025 30.43 32.4600 0.0 -2.029 -2.761
9.044 30.44 32.4700 0.0 -2.037 -2.773
9.065 30.44 32.4800 0.0 -2.042 -2.786
9.084 30.44 32.4900 0.0 -2.043 -2.786
9.105 30.45 32.4900 0.0 -2.049 -2.802
9.124 30.45 32.4900 0.0 -2.041 -2.770
9.145 30.45 32.4900 0.0 -2.042 -2.770
9.165 30.45 32.5100 0.0 -2.054 -2.801
9.185 30.46 32.5100 0.0 -2.054 -2.793
9.205 30.46 32.5100 0.0 -2.054 -2.791
9.224 30.46 32.5200 0.0 -2.057 -2.795
9.245 30.46 32.5300 0.0 -2.064 -2.808
9.264 30.47 32.5400 0.0 -2.072 -2.827
9.285 30.47 32.5300 0.0 -2.060 -2.790
9.304 30.47 32.5200 0.0 -2.052 -2.767
9.325 30.48 32.5500 0.0 -2.070 -2.809
9.344 30.48 32.5400 0.0 -2.065 -2.794
9.365 30.48 32.5700 0.0 -2.086 -2.848
9.384 30.48 32.5500 0.0 -2.066 -2.783
9.405 30.49 32.5600 0.0 -2.072 -2.797
9.424 30.49 32.5700 0.0 -2.079 -2.816
9.445 30.49 32.5700 0.0 -2.080 -2.810
9.464 30.50 32.5800 0.0 -2.081 -2.809
9.485 30.50 32.5700 0.0 -2.076 -2.794
9.504 30.50 32.5800 0.0 -2.081 -2.808
9.525 30.50 32.5800 0.0 -2.081 -2.798
9.544 30.51 32.5800 0.0 -2.073 -2.765
9.565 30.51 32.6100 0.0 -2.096 -2.835
9.584 30.51 32.6100 0.0 -2.095 -2.825
9.605 30.51 32.6100 0.0 -2.091 -2.810
9.624 30.52 32.6300 0.0 -2.109 -2.858
9.645 30.52 32.6100 0.0 -2.090 -2.804
9.665 30.52 32.6200 0.0 -2.098 -2.815
9.684 30.53 32.6300 0.0 -2.101 -2.824
9.705 30.53 32.6300 0.0 -2.105 -2.833
9.724 30.53 32.6300 0.0 -2.095 -2.796
9.746 30.53 32.6400 0.0 -2.107 -2.825
9.764 30.54 32.6400 0.0 -2.107 -2.823
9.785 30.54 32.6500 0.0 -2.114 -2.836
9.804 30.54 32.6500 0.0 -2.111 -2.823
9.825 30.55 32.6400 0.0 -2.097 -2.783
9.844 30.55 32.6600 0.0 -2.110 -2.812
9.865 30.55 32.6800 0.0 -2.126 -2.853
9.884 30.55 32.6800 0.0 -2.124 -2.844
9.905 30.56 32.6900 0.0 -2.133 -2.870
9.924 30.56 32.6900 0.0 -2.128 -2.846
9.945 30.56 32.6900 0.0 -2.132 -2.854
9.964 30.57 32.7000 0.0 -2.136 -2.863
9.985 30.57 32.6900 0.0 -2.124 -2.822
10.004 30.57 32.7100 0.0 -2.136 -2.850
10.025 30.57 32.7100 0.0 -2.134 -2.846
10.044 30.58 32.7100 0.0 -2.131 -2.828
10.065 30.58 32.7200 0.0 -2.140 -2.849
10.084 30.58 32.7100 0.0 -2.132 -2.826
10.106 30.59 32.7200 0.0 -2.131 -2.819
10.124 30.59 32.7300 0.0 -2.144 -2.858
10.145 30.59 32.7300 0.0 -2.140 -2.835
10.165 30.59 32.7300 0.0 -2.141 -2.836
10.184 30.60 32.7400 0.0 -2.138 -2.825
10.205 30.60 32.7500 0.0 -2.150 -2.852
10.224 30.60 32.7500 0.0 -2.147 -2.838
10.245 30.61 32.7600 0.0 -2.158 -2.870
10.264 30.61 32.7500 0.0 -2.142 -2.815
10.285 30.61 32.7600 0.0 -2.150 -2.834
10.304 30.61 32.7800 0.0 -2.161 -2.863
10.325 30.62 32.7800 0.0 -2.163 -2.869
10.344 30.62 32.7800 0.0 -2.161 -2.862
10.365 30.62 32.7900 0.0 -2.168 -2.871
10.384 30.63 32.7900 0.0 -2.168 -2.869
10.405 30.63 32.8100 0.0 -2.178 -2.895
10.424 30.63 32.8000 0.0 -2.166 -2.853
10.445 30.63 32.8100 0.0 -2.172 -2.867
10.465 30.64 32.8100 0.0 -2.174 -2.872
10.485 30.64 32.8200 0.0 -2.182 -2.886
10.504 30.64 32.8200 0.0 -2.176 -2.867
10.526 30.65 32.8300 0.0 -2.184 -2.887
10.544 30.65 32.8300 0.0 -2.182 -2.878
10.565 30.65 32.8400 0.0 -2.189 -2.898
10.584 30.66 32.8400 0.0 -2.183 -2.870
10.606 30.66 32.8500 0.0 -2.187 -2.880
10.624 30.66 32.8600 0.0 -2.198 -2.909
10.645 30.66 32.8700 0.0 -2.202 -2.912
10.665 30.67 32.8500 0.0 -2.187 -2.876
10.684 30.67 32.8500 0.0 -2.183 -2.855
10.705 30.67 32.8800 0.0 -2.208 -2.922
10.724 30.68 32.8800 0.0 -2.206 -2.916
10.745 30.68 32.8900 0.0 -2.210 -2.917
10.764 30.68 32.8900 0.0 -2.208 -2.908
10.785 30.68 32.8900 0.0 -2.203 -2.893
10.804 30.69 32.9100 0.0 -2.217 -2.932
10.825 30.69 32.9000 0.0 -2.213 -2.910
10.844 30.69 32.9000 0.0 -2.210 -2.901
10.865 30.70 32.9100 0.0 -2.216 -2.914
10.884 30.70 32.9100 0.0 -2.206 -2.879
10.905 30.70 32.9200 0.0 -2.218 -2.910
10.924 30.71 32.9400 0.0 -2.231 -2.943
10.945 30.71 32.9300 0.0 -2.218 -2.900
10.964 30.71 32.9400 0.0 -2.230 -2.930
10.985 30.71 32.9400 0.0 -2.222 -2.906
11.004 30.72 32.9400 0.0 -2.222 -2.903
11.025 30.72 32.9500 0.0 -2.228 -2.917
11.045 30.72 32.9500 0.0 -2.230 -2.924
11.065 30.73 32.9600 0.0 -2.231 -2.916
11.084 30.73 32.9700 0.0 -2.238 -2.934
11.106 30.73 32.9600 0.0 -2.231 -2.912
11.124 30.74 32.9700 0.0 -2.232 -2.908
11.145 30.74 32.9700 0.0 -2.236 -2.915
11.165 30.74 32.9800 0.0 -2.240 -2.924
11.184 30.74 33.0000 0.0 -2.253 -2.952
11.205 30.75 32.9900 0.0 -2.241 -2.917
11.224 30.75 32.9900 0.0 -2.241 -2.916
11.245 30.75 33.0100 0.0 -2.252 -2.945
11.264 30.76 33.0000 0.0 -2.240 -2.907
11.286 30.76 33.0000 0.0 -2.240 -2.909
11.304 30.76 33.0100 0.0 -2.247 -2.918
11.325 30.77 33.0200 0.0 -2.250 -2.925
11.344 30.77 33.0200 0.0 -2.250 -2.923
11.365 30.77 33.0300 0.0 -2.263 -2.949
11.384 30.77 33.0300 0.0 -2.256 -2.935
11.406 30.78 33.0300 0.0 -2.255 -2.926
11.424 30.78 33.0500 0.0 -2.265 -2.950
11.445 30.78 33.0300 0.0 -2.247 -2.898
11.464 30.79 33.0500 0.0 -2.258 -2.921
11.485 30.79 33.0500 0.0 -2.261 -2.926
11.504 30.79 33.0700 0.0 -2.272 -2.956
11.525 30.80 33.0600 0.0 -2.266 -2.935
11.544 30.80 33.0600 0.0 -2.262 -2.925
11.565 30.80 33.0700 0.0 -2.265 -2.923
11.584 30.81 33.0600 0.0 -2.258 -2.903
11.605 30.81 33.0800 0.0 -2.267 -2.926
11.624 30.81 33.0800 0.0 -2.270 -2.925
11.645 30.81 33.0800 0.0 -2.269 -2.929
11.665 30.82 33.0900 0.0 -2.273 -2.931
11.685 30.82 33.1000 0.0 -2.279 -2.945
11.705 30.82 33.1000 0.0 -2.273 -2.927
11.724 30.83 33.1000 0.0 -2.275 -2.924
11.745 30.83 33.1200 0.0 -2.285 -2.949
11.764 30.83 33.1200 0.0 -2.285 -2.948
11.786 30.84 33.1300 0.0 -2.293 -2.968
11.804 30.84 33.1200 0.0 -2.277 -2.923
11.825 30.84 33.1200 0.0 -2.275 -2.907
11.845 30.85 33.1300 0.0 -2.280 -2.921
11.865 30.85 33.1300 0.0 -2.280 -2.918
11.884 30.85 33.1400 0.0 -2.292 -2.950
11.906 30.85 33.1400 0.0 -2.290 -2.935
11.924 30.86 33.1500 0.0 -2.295 -2.946
11.945 30.86 33.1500 0.0 -2.288 -2.927
11.964 30.86 33.1600 0.0 -2.297 -2.948
11.985 30.87 33.1600 0.0 -2.297 -2.940
12.004 30.87 33.1700 0.0 -2.296 -2.935
12.026 30.87 33.1700 0.0 -2.296 -2.935
12.044 30.88 33.1800 0.0 -2.299 -2.939
12.065 30.88 33.1700 0.0 -2.294 -2.927
12.084 30.88 33.1800 0.0 -2.294 -2.925
12.105 30.89 33.1900 0.0 -2.303 -2.940
12.124 30.89 33.2100 0.0 -2.316 -2.975
12.145 30.89 33.1900 0.0 -2.297 -2.918
12.165 30.90 33.2000 0.0 -2.305 -2.933
12.185 30.90 33.2000 0.0 -2.299 -2.922
12.205 30.90 33.2100 0.0 -2.311 -2.948
12.224 30.90 33.2100 0.0 -2.310 -2.942
12.245 30.91 33.2200 0.0 -2.317 -2.960
12.264 30.91 33.2300 0.0 -2.322 -2.965
12.285 30.91 33.2400 0.0 -2.321 -2.960
12.304 30.92 33.2400 0.0 -2.323 -2.966
12.325 30.92 33.2400 0.0 -2.323 -2.961
12.344 30.92 33.2500 0.0 -2.327 -2.974
12.365 30.93 33.2500 0.0 -2.319 -2.949
12.384 30.93 33.2500 0.0 -2.319 -2.940
12.405 30.93 33.2600 0.0 -2.324 -2.953
12.424 30.94 33.2700 0.0 -2.337 -2.987
12.445 30.94 33.2800 0.0 -2.337 -2.986
12.464 30.94 33.2800 0.0 -2.336 -2.973
12.485 30.95 33.2900 0.0 -2.347 -3.000
12.504 30.95 33.3000 0.0 -2.347 -2.999
12.525 30.95 33.2900 0.0 -2.337 -2.971
12.544 30.96 33.2900 0.0 -2.337 -2.963
12.566 30.96 33.3200 0.0 -2.361 -3.026
12.584 30.96 33.3300 0.0 -2.364 -3.034
12.605 30.96 33.3300 0.0 -2.369 -3.047
12.624 30.97 33.3200 0.0 -2.351 -2.994
12.645 30.97 33.3100 0.0 -2.343 -2.970
12.665 30.97 33.3300 0.0 -2.355 -3.004
12.684 30.98 33.3400 0.0 -2.360 -3.008
12.705 30.98 33.3500 0.0 -2.365 -3.019
12.724 30.98 33.3400 0.0 -2.354 -2.985
12.745 30.99 33.3400 0.0 -2.357 -2.988
12.764 30.99 33.3600 0.0 -2.365 -3.016
12.785 30.99 33.3600 0.0 -2.367 -3.011
12.804 31.00 33.3600 0.0 -2.363 -2.997
12.825 31.00 33.3800 0.0 -2.378 -3.038
12.844 31.00 33.3800 0.0 -2.375 -3.023
12.865 31.01 33.3900 0.0 -2.384 -3.043
12.884 31.01 33.3800 0.0 -2.371 -3.006
12.905 31.01 33.3800 0.0 -2.366 -2.993
12.924 31.02 33.3900 0.0 -2.371 -3.003
12.945 31.02 33.3900 0.0 -2.371 -3.004
12.964 31.02 33.4000 0.0 -2.377 -3.017
